"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"L. Thorell","Sweden 1.","Mjällby","LCMF, AMF, RCMF","20","0","","22","1181","3","1","Sweden","right","174","6.48","6.25","60.98","1.37","44.44","0.08","3.25","1.37","0.23","0.1","0","1.45","31.58","15.789","0.99","46.15","1.75","26.09","7.7","24.75","1.68","1.45","0.08","36.66","86.28","10.9","76.22","2.67","71.43","0.08","0.15","0.15","0","0.69","5.26","79.71","2.13","60.71","0.84","6.4","76.19"
"S. Nioule","Sweden 1.","Häcken","LAMF, LW","20","0","2027-12-31","21","1180","2","1","Côte d'Ivoire","right","177","4.96","5.72","56","2.29","20","0","2.35","4.5","0.15","0.27","0","2.59","23.53","5.882","3.74","26.53","6.1","45","12.43","34.36","4.65","4.73","1.3","20.67","73.06","3.2","52.38","0.84","63.64","0.24","0","0.15","100","0.84","0.53","85.71","3.05","52.5","1.75","3.2","78.57"
"D. Sundgren","Sweden 1.","Degerfors","RB, RCB","34","300000","","12","1170","1","0","Sweden","right","178","8.46","7.31","65.26","2.46","40.63","0.54","4.46","1.38","0.08","0.01","0","0.38","20","20","2.85","29.73","0.85","45.45","2.85","37.84","0.46","0.77","0.08","41.31","78.21","19","72.47","7.15","53.76","0.11","0","0.15","50","0.31","8.62","66.07","3.69","43.75","0.77","11","81.12"
"O. Faraj","Sweden 1.","Degerfors","CF","23","1200000","2027-06-30","13","1164","6","0","Sweden","right","182","4.87","3.25","64.29","5.57","30.56","0.23","3.25","1.93","0.23","0.58","0","3.4","34.09","13.636","0.39","0","1.62","42.86","10.13","34.35","3.79","0.7","0.08","11.98","72.9","3.4","63.64","0","0","0.05","0","0.15","50","0.15","1.24","56.25","0.46","33.33","0.54","1.01","53.85"
"J. Kiilerich","Sweden 1.","Mjällby","CB","25","200000","2027-12-31","13","1158","0","0","Denmark","left","187","6.99","4.04","78.85","4.82","61.29","0.54","5.12","0.16","0","0.06","0","0.16","0","0","0.08","100","0.16","50","0.93","41.67","0.93","0.23","0","56.89","89.34","22.69","79.79","8.94","63.48","0.03","0.08","0","0","0.08","5.6","66.67","0.47","83.33","0.54","9.09","70.09"
"H. Castegren","Sweden 1.","Sirius","RB","29","700000","","12","1140","0","0","Sweden","right","185","9.79","7.74","63.27","3.63","52.17","0.47","6.17","0.55","0","0.1","0","0.47","16.67","0","1.58","20","0.32","50","1.18","46.67","1.03","0.95","0","46.58","84.24","16.26","74.76","5.53","58.57","0.05","0","0.16","0","0","6.63","69.05","2.45","25.81","0.79","9.55","78.51"
"D. Seger","Sweden 1.","Öster","LDMF, LCMF","26","375000","","12","1138","2","2","Sweden","right","179","8.07","6.64","63.1","1.42","22.22","0.24","3.9","1.74","0.16","0.14","0","1.74","27.27","9.091","0.87","54.55","1.34","58.82","6.41","40.74","1.58","2.06","0.55","44.37","83.24","14.79","72.73","5.3","59.7","0.17","0.16","0.16","0","0.32","6.09","71.43","1.66","57.14","0.71","7.59","68.75"
"J. Bager","Sweden 1.","IFK Göteborg","RCB, LCB","29","800000","2027-12-31","14","1138","0","0","Denmark","right","182","10.83","5.93","70.67","5.14","66.15","0.79","8.49","0.24","0","0.01","0","0.08","0","0","0.24","66.67","0.24","33.33","1.11","57.14","0.24","0.32","0.08","48.64","83.41","20.09","70.08","6.01","48.68","0","0","0","0","0","8.3","70.48","1.11","50","0.47","9.25","67.52"
"J. Guidetti","Sweden 1.","AIK","CF","33","350000","2025-12-31","21","1133","2","2","Sweden","right","185","3.65","3.34","64.29","6.2","26.92","0.16","1.77","1.35","0.16","0.25","0.08","1.35","41.18","11.765","1.11","28.57","1.43","27.78","7.23","28.57","3.73","0.24","0.08","17.08","68.37","3.81","47.92","0.87","18.18","0.16","0.16","0.08","100","0.4","1.19","46.67","1.11","35.71","1.19","1.59","55"
"G. Wallentin","Sweden 1.","Halmstad","RCB","24","275000","2027-12-31","18","1126","0","0","Sweden","right","189","9.99","5.28","57.58","2.4","63.33","0.88","7.41","0.32","0","0.02","0","0.24","33.33","0","0.24","66.67","0.16","50","1.92","50","0.48","0.72","0","42.36","79.81","19.5","66.8","8.23","43.69","0","0.08","0","0","0","8.39","56.19","0.72","22.22","0","8.95","65.18"
"R. Mohammed","Sweden 1.","Värnamo","RCB, LCB","19","0","","12","1102","2","0","Ghana","","0","12.9","5.39","65.15","7.27","68.54","1.23","11.34","0.57","0.16","0.1","0.08","0.57","28.57","28.571","0.16","100","0.33","75","2.45","50","0.74","0.9","0","49.57","79.08","24.5","67.67","6.94","35.29","0.01","0","0","0","0.08","7.43","60.44","0.9","27.27","0.08","11.84","58.62"
"D. Čelić","Sweden 1.","Sirius","GK","22","150000","2027-12-31","11","1099","0","0","Sweden","right","188","1.56","0","0","1.15","92.86","0","2.09","0","0","0","0","0","0","0","0","0","0","0","0.16","100","0","0","0","20.47","83.6","11.22","72.99","7.21","56.82","0","0","0","0","0","2.37","41.38","0.16","0","0","5.08","69.35"
"A. Sigurpálsson","Sweden 1.","Elfsborg","LWF, RWF, RW","22","50000","2026-12-31","23","1098","4","0","Iceland","right","178","4.67","4.1","56","1.8","22.73","0.08","2.37","2.54","0.33","0.25","0.16","1.15","64.29","28.571","2.62","31.25","2.05","48","5.16","38.1","4.43","1.07","0.49","22.54","69.45","4.43","55.56","0.98","33.33","0.03","0.25","0","0","0.16","1.23","46.67","2.21","37.04","0.98","2.7","51.52"
"S. Haarala","Sweden 1.","Degerfors","RAMF, CF, RW","25","500000","2027-12-31","17","1097","1","2","Finland","right","180","8.12","7.79","65.26","1.23","40","0.08","3.88","3.2","0.08","0.17","0","1.56","31.58","5.263","2.95","22.22","3.77","50","10.34","34.92","4.68","1.8","0.57","26.99","72.34","7.96","69.07","2.3","57.14","0.09","0","0.33","50","0.57","4.02","65.31","2.63","46.88","1.31","5.25","71.88"
"M. Igonen","Sweden 1.","Degerfors","GK","29","400000","2026-06-30","11","1092","0","0","Estonia","right","188","1.57","0.08","0","0.74","100","0","1.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.08","74.86","8.49","62.14","7.25","55.68","0","0","0","0","0","3.46","54.76","0.16","0","0","5.11","70.97"
"P. Dahbo","Sweden 1.","Häcken","AMF, LDMF, LAMF","19","0","","20","1078","1","1","Sweden","left","176","7.85","7.6","60.44","1","33.33","0.08","5.09","1.75","0.08","0.1","0","1.17","42.86","7.143","1.92","34.78","1.34","43.75","7.26","37.93","2.42","2.25","0.33","40.91","83.67","9.02","77.78","1.92","39.13","0.08","0.08","0.08","0","0.42","3.76","84.44","2.92","51.43","1.59","4.42","69.81"
"G. Friberg","Sweden 1.","Halmstad","LB, LWB","23","0","","12","1075","0","0","Sweden","left","182","9.96","8.71","50","3.6","60.47","0.59","5.25","0.67","0","0.04","0","0.67","0","0","1.34","31.25","0.59","42.86","2.76","39.39","0.84","0.67","0","23.69","70.32","8.46","48.51","2.76","27.27","0.09","0","0","0","0.17","3.18","39.47","1.84","31.82","0.25","4.44","54.72"
"H. Karlsson","Sweden 1.","Brommapojkarna","RCB","21","100000","2026-12-31","13","1074","1","0","Iceland","right","174","7.29","2.77","66.67","2.85","55.88","1.09","6.25","0.25","0.08","0.03","0","0.25","66.67","33.333","0","0","0.08","100","0.75","66.67","0.42","0.5","0.08","50.03","83.42","21.79","70","12.4","55.41","0.01","0","0","0","0.08","7.88","55.32","0.75","33.33","0.42","9.72","62.07"
"M. Tamminen","Sweden 1.","Öster","RAMF, RW, RWF","23","200000","","17","1066","1","1","Finland","right","194","5.49","5.49","60","4.73","44.64","0.25","2.6","2.7","0.08","0.18","0.08","0.93","54.55","9.091","2.36","21.43","3.97","40.43","11.31","33.58","2.2","1.44","0.68","18.91","70.54","4.31","70.59","0.25","0","0.06","0","0.08","100","0.34","0.68","75","2.36","57.14","0.93","3.38","72.5"
"E. Marković","Sweden 1.","IFK Göteborg","RWF, RW","26","500000","2025-12-31","14","1054","0","2","Norway","right","180","6.06","6.15","59.72","0.85","30","0","3.05","5.38","0","0.13","0","1.2","21.43","0","5.98","31.43","5.64","57.58","10.08","43.22","3.67","1.62","0.6","36.72","74.42","8.45","71.72","2.56","56.67","0.18","0","0","0","0.77","2.48","51.72","4.87","45.61","1.11","5.04","86.44"
"J. Dembe","Sweden 1.","Häcken","CF","20","0","","21","1052","4","0","Uganda","unknown","191","2.05","2.57","36.67","4.11","45.83","0.09","1.46","1.63","0.34","0.52","0.17","2.57","46.67","13.333","0.17","50","0.43","80","5.73","25.37","3.85","0.86","0.09","14.89","81.03","2.14","76","0.26","66.67","0.05","0","0","0","0.26","0.94","63.64","0.6","85.71","0.94","1.8","52.38"
"D. Gudjohnsen","Sweden 1.","Malmö FF","CF","19","0","2028-12-31","20","1046","4","3","England","right","188","4.39","3.79","63.64","6.63","31.17","0","2.8","2.07","0.26","0.35","0.17","1.46","58.82","23.529","0.43","60","1.98","47.83","9.64","33.93","4.3","1.03","0","17.04","76.26","4.04","68.09","0.17","100","0.19","0.09","0.09","0","0.86","1.46","58.82","1.03","58.33","1.46","1.55","61.11"
"J. Voelkerling Persson","Sweden 1.","Sirius","RB, RCB","25","300000","","16","1042","1","0","Sweden","right","192","6.82","5.36","58.06","3.89","40","0.43","4.59","0.86","0.09","0.21","0","0.69","50","12.5","0.6","42.86","0.6","42.86","3.8","34.09","0.95","0.86","0.09","37.74","85.35","13.65","72.15","5.44","49.21","0.03","0","0","0","0","4.75","65.45","1.12","53.85","0.35","6.39","62.16"
"G. Eyjólfsson","Sweden 1.","Halmstad","LCMF, LW, LWF","31","250000","2026-12-31","20","1041","0","1","Iceland","right","180","6.22","6.05","54.29","1.56","33.33","0","3.31","1.9","0","0.1","0","1.12","23.08","0","1.21","28.57","2.25","57.69","7","44.44","1.56","1.21","0.17","27.93","76.16","7.09","65.85","2.68","51.61","0.02","0.09","0","0","0.17","3.63","66.67","0.86","20","0.17","4.76","54.55"
"W. Odefalk","Sweden 1.","Brommapojkarna","RDMF, CF","20","0","","20","1040","1","2","Sweden","right","177","8.39","7.1","71.95","0.78","33.33","0.43","3.74","2.51","0.09","0.12","0","0.69","62.5","12.5","1.73","20","2.16","76","5.88","36.76","1.82","1.13","0.35","37.56","78.11","13.59","66.24","4.15","52.08","0.21","0","0.26","33.33","0.43","3.98","69.57","2.86","69.7","1.73","7.53","72.41"
"A. Skogmar","Sweden 1.","Malmö FF","RW, LCMF, RCMF","19","0","2028-12-31","17","1040","1","0","Thailand","right","172","7.01","7.01","61.73","1.13","46.15","0.26","3.8","2.25","0.09","0.05","0","0.87","20","10","1.04","25","3.29","55.26","10.3","39.5","2.25","2.25","0.26","36.78","86.82","8.31","71.88","1.04","41.67","0.04","0","0","0","0.09","2.42","71.43","1.13","61.54","0.78","3.46","60"
"M. Olsson","Sweden 1.","Halmstad","LCB","37","100000","","15","1038","0","0","Sweden","left","180","6.68","3.99","54.35","3.64","35.71","0.87","4.76","0.17","0","0.02","0","0.35","0","0","0.26","66.67","0.09","0","0.26","0","0.95","0.95","0","36.42","88.1","14.39","77.11","3.82","50","0.05","0","0","0","0.09","4.68","72.22","0.69","62.5","0.43","6.42","68.92"
"I. Lushaku","Sweden 1.","IFK Norrköping","RCMF, LDMF","25","750000","2026-12-31","17","1023","1","0","Sweden","right","177","6.69","7.21","48.78","1.23","42.86","0.18","3.61","2.64","0.09","0.11","0","1.41","31.25","6.25","2.29","30.77","2.29","57.69","8.09","40.22","0.7","1.67","0.18","54.28","85.58","19","78.24","3.7","47.62","0.1","0.09","0.26","66.67","0.18","7.57","79.07","3.52","40","0.88","8.97","73.53"
"S. Jørgensen","Sweden 1.","IFK Norrköping","RWF, RAMF, CF","25","1200000","2027-12-31","14","1019","5","1","Denmark","left","178","4.86","4.68","52.83","0.88","30","0.09","3.35","3.09","0.44","0.3","0","2.65","36.67","16.667","1.68","36.84","2.3","65.38","5.21","45.76","3.36","1.5","0.26","32.06","80.17","8.74","67.68","2.21","32","0.16","0","0","0","0.53","2.38","70.37","2.65","66.67","1.85","5.12","72.41"
"L. Arvidsson","Sweden 1.","Halmstad","RW, LW, RWF","17","0","","22","1005","0","1","Sweden","unknown","0","4.66","5.01","55.36","1.7","26.32","0.18","1.97","1.25","0","0.01","0","0.18","50","0","0.45","60","1.34","53.33","7.34","28.05","1.16","0.72","0.09","14.96","74.85","4.66","53.85","1.16","38.46","0.07","0","0.18","100","0.45","1.7","63.16","0.72","62.5","0.27","2.51","60.71"
"E. Björkander","Sweden 1.","Brommapojkarna","LCB, RCB","29","250000","2025-12-31","14","1000","1","0","Sweden","right","185","6.21","2.97","72.73","3.42","55.26","0.63","4.59","0.36","0.09","0.05","0.09","0.36","50","25","0.09","0","0.18","100","0.36","75","0.54","0.18","0","37.8","86.67","10.62","65.25","6.12","52.94","0.01","0","0","0","0.09","4.14","54.35","0.27","33.33","0.18","5.67","63.49"
"A. Nilsson","Sweden 1.","Halmstad","LCMF, RCMF","23","450000","","12","995","0","0","Sweden","right","178","7.69","5.43","58.33","1.36","60","0.36","4.35","0.45","0","0.03","0","0.9","20","0","0.45","60","0.18","0","1.36","53.33","0.36","0.09","0.09","34.19","84.39","9.23","57.84","4.79","52.83","0.04","0","0","0","0.18","4.7","55.77","0.72","75","0.36","3.89","65.12"
"J. Erabi","Sweden 1.","Hammarby","CF","22","3000000","","18","991","4","1","Sweden","right","183","4.09","3.27","63.89","4.18","23.91","0","2.63","1.54","0.27","0.32","0.09","1.73","42.11","21.053","0.73","25","1.63","33.33","12.99","22.38","3.09","0.54","0.09","15.53","84.21","2.36","80.77","0.27","66.67","0.05","0","0.09","100","0.18","0.91","80","0.45","60","0.45","1.18","61.54"
"R. Olsen","Sweden 1.","Malmö FF","GK","35","1500000","","10","987","0","0","Sweden","right","196","0.82","0","0","0.46","80","0","1.18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.88","87.5","10.85","77.31","5.65","56.45","0","0","0","0","0","2.19","45.83","0.27","33.33","0.09","4.65","70.59"
"E. Lindell","Sweden 1.","Degerfors","RB, RWB","29","0","","16","976","0","1","Sweden","right","181","10.79","7.1","70.13","0.74","37.5","0.37","5.85","2.12","0","0.07","0","0.46","20","0","4.43","29.17","1.38","53.33","3.41","37.84","2.77","1.01","0","28.13","65.57","7.38","53.75","2.77","50","0.1","0","0.09","0","0.28","2.12","47.83","2.67","31.03","0.74","4.61","66"
"J. Karlsson","Sweden 1.","Malmö FF","RB, LB","24","450000","2025-12-31","13","970","1","1","Sweden","right","172","8.72","7.79","65.48","2.32","64","0.19","5.4","2.04","0.09","0.07","0","0.56","33.33","16.667","1.95","52.38","0.93","90","3.53","52.63","1.48","1.3","0.19","43.79","86.23","14.94","78.88","2.97","53.13","0.03","0","0","0","0.28","5.2","76.79","1.95","76.19","0.93","8.35","74.44"
"M. Anderson","Sweden 1.","Djurgården","AMF, RAMF, LDMF","27","900000","2026-06-30","11","967","2","2","Iceland","right","180","5.86","5.77","53.23","2.51","29.63","0.19","3.89","4.19","0.19","0.16","0","2.14","43.48","8.696","3.26","40","4.47","41.67","12.29","41.67","2.98","2.79","0.65","33.97","82.74","6.98","72","1.58","52.94","0.13","0","0.09","100","0.28","2.89","80.65","2.33","40","0.28","3.82","78.05"
"I. Brusberg","Sweden 1.","Häcken","CF, RAMF, AMF","19","0","","17","950","4","0","Sweden","right","188","5.21","5.31","55.36","1.99","19.05","0.09","3.2","1.52","0.38","0.28","0","1.42","53.33","26.667","0.38","25","0.95","50","5.12","31.48","3.03","0.95","0.19","15.16","68.75","3.98","57.14","0.57","50","0.04","0","0.19","100","0.19","1.61","64.71","1.14","50","0.57","2.46","61.54"
"R. Kaib","Sweden 1.","Halmstad","LWB, LB","28","300000","2026-12-31","16","945","0","0","Sweden","left","178","6.95","6.86","43.06","1.71","38.89","0.29","4.08","3.14","0","0.05","0","0.67","14.29","0","3.52","54.05","1.62","70.59","4.67","44.9","1.05","1.05","0.19","32.48","73.9","11.9","62.4","6.67","54.29","0.26","0.19","0","0","0.48","4.76","58","4.1","60.47","0.86","8.1","74.12"
"A. Suhonen","Sweden 1.","Öster","LCMF, AMF","24","700000","2026-06-30","10","926","1","0","Finland","right","170","7.58","8.07","60.24","2.04","28.57","0.1","2.62","2.24","0.1","0.09","0","1.65","35.29","5.882","1.26","53.85","1.94","50","9.82","49.5","1.46","1.07","0.19","37.61","84.24","12.05","69.35","3.5","47.22","0.12","0.1","0","0","0.39","5.64","67.24","2.53","53.85","0.78","5.44","82.14"
"K. Barslund","Sweden 1.","Brommapojkarna","LDMF, RB, RCB","21","350000","2027-06-30","13","907","1","2","Denmark","right","182","7.34","4.66","72.34","2.58","42.31","0.1","4.72","0.99","0.1","0.04","0","0.2","50","50","0.99","50","0.99","40","3.67","48.65","0.69","0.89","0","47.23","86.13","15.38","77.42","4.37","56.82","0.07","0","0","0","0.4","4.66","74.47","1.09","63.64","0.4","8.14","62.2"
"A. Svanbäck","Sweden 1.","Häcken","CF, RAMF, RW","21","0","","12","906","4","1","Sweden","right","179","5.86","3.68","64.86","3.18","53.13","0.1","5.17","2.88","0.4","0.64","0.1","2.98","50","13.333","0.79","50","1.69","35.29","7.65","31.17","5.17","1.19","0.5","25.83","80","6.46","70.77","1.49","53.33","0.1","0","0.5","80","0.79","3.18","75","1.49","60","0.99","3.28","84.85"
"J. Magnússon","Sweden 1.","Elfsborg","CF, LCMF, DMF","27","600000","","15","905","1","0","Iceland","right","178","7.46","5.07","52.94","4.87","46.94","0.6","5.71","0.8","0.1","0.23","0","1.19","33.33","8.333","0.8","37.5","0.6","16.67","2.98","26.67","2.78","0.6","0","39.28","83.54","11.34","73.68","1.79","66.67","0.07","0","0","0","0.3","4.67","78.72","0.7","28.57","0.3","4.57","67.39"
"T. Stavitski","Sweden 1.","Mjällby","LWB, RWB","26","200000","2028-12-31","20","899","1","0","Finland","right","180","5.91","5.81","46.55","1.8","50","0.1","3.93","4.91","0.1","0.27","0","2.4","37.5","4.167","3.5","25.71","5.01","62","9.61","51.04","2.9","3.9","0.4","31.23","76.6","7.91","68.35","2.5","68","0.09","0","0.1","0","0.6","2.1","61.9","3.3","51.52","0.5","6.01","63.33"
"Ricardo Friedrich","Sweden 1.","Malmö FF","GK","32","800000","2026-12-31","9","892","0","0","Brazil","right","188","0.91","0.1","0","0.1","100","0","1.43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.96","91.01","9.38","89.25","4.84","77.08","0","0","0","0","0","1.01","80","0","0","0","4.14","70.73"
"R. Schüller","Sweden 1.","Djurgården","RDMF, LDMF","34","500000","2025-12-31","14","884","0","1","Finland","left","177","12.32","9.16","74.44","3.16","61.29","0.2","6.62","1.02","0","0.09","0","0.81","37.5","0","1.22","50","0.2","50","3.26","46.88","1.53","0.41","0","52.43","82.14","16.09","65.19","5.9","44.83","0.05","0","0.1","0","0.51","8.65","61.18","2.44","50","0.51","8.65","62.35"
"A. Boudah","Sweden 1.","Hammarby","CF, LW","26","450000","2026-12-31","17","884","4","1","Sweden","right","186","4.28","2.44","62.5","4.07","45","0","4.66","3.26","0.41","0.32","0.1","2.95","44.83","13.793","1.12","9.09","3.05","60","11.3","34.23","5.7","2.55","0.41","32.17","79.75","6.52","70.31","0.41","0","0.09","0","0","0","0.41","2.95","79.31","2.24","40.91","1.93","3.16","74.19"
"R. Wendin Thomasson","Sweden 1.","GAIS","LB","26","0","","13","883","0","0","Sweden","left","185","7.85","4.69","58.7","1.63","43.75","0.1","6.18","1.53","0","0.03","0","1.12","9.09","0","2.14","42.86","1.33","38.46","3.67","33.33","0.92","1.53","0.31","45.15","82.39","17.73","67.82","6.63","40","0.24","0","0","0","0.2","5.61","65.45","3.16","67.74","1.33","9.07","73.03"
"D. Olsson","Sweden 1.","Öster","LB, RAMF","26","200000","","16","877","1","2","Sweden","left","177","11.7","8.72","69.41","1.54","26.67","0.82","6.82","1.74","0.1","0.03","0","0.21","50","50","3.8","29.73","1.44","35.71","3.59","42.86","1.33","1.33","0.41","38.38","74.87","12.93","61.9","3.59","42.86","0.11","0","0","0","0.41","5.23","66.67","3.69","38.89","0.72","7.08","62.32"
"A. Boman","Sweden 1.","Halmstad","RWB, RB","23","350000","2027-12-31","12","876","0","0","Sweden","right","184","8.01","5.55","61.11","3.49","35.29","0.21","4.37","1.64","0","0.05","0","0.51","20","0","2.47","20.83","1.44","71.43","7.09","39.13","1.23","1.64","0.21","28.66","72.04","9.14","60.67","3.8","40.54","0","0","0","0","0.21","3.39","54.55","2.36","34.78","0.41","4.42","67.44"
"Jesper Ceesay","Sweden 1.","IFK Norrköping","RCMF, DMF","23","450000","2025-12-31","10","874","1","1","Sweden","right","193","9.68","5.97","62.07","3.09","73.33","0.31","7.09","0.93","0.1","0.05","0","0.62","33.33","16.667","0.31","33.33","0.82","50","3.6","34.29","0.82","0.62","0.21","47.47","88.72","17.51","83.53","2.27","50","0.01","0","0.21","100","0.21","5.35","84.62","0.93","44.44","0.31","6.69","72.31"
"O. Samuelsson","Sweden 1.","Häcken","LCB, RCB, LB","21","0","2029-12-31","10","871","0","0","Sweden","","0","9.2","6.61","65.63","1.86","44.44","0.62","6.8","0","0","0","0","0","0","0","0.1","0","0.31","0","3.1","46.67","0","1.03","0.41","59.1","89.34","24.9","83.4","5.37","42.31","0","0","0","0","0","7.03","75","0.21","100","0.21","9.3","60"
"S. Alioum","Sweden 1.","IFK Göteborg","RWF, RAMF, RW","22","0","","12","863","1","1","Cameroon","right","176","5.32","5.84","50","2.92","35.71","0","2.84","3.65","0.1","0.12","0.1","1.36","38.46","7.692","3.96","36.84","2.19","71.43","6.88","43.94","2.5","2.29","0.73","23.67","67.84","6.05","68.97","1.04","40","0.18","0","0.1","100","1.15","1.46","92.86","3.55","52.94","0.73","5.01","77.08"
"T. Ayari","Sweden 1.","AIK","RW","20","0","2025-12-31","14","862","0","2","Sweden","right","177","8.35","8.56","60.98","2.3","18.18","0.31","4.22","2.4","0","0.05","0","1.04","40","0","1.77","23.53","4.39","35.71","12.63","39.67","2.51","1.77","0.52","21.93","68.1","5.74","65.45","1.46","28.57","0.1","0","0","0","0.63","2.51","58.33","1.98","47.37","0.84","4.28","65.85"
"L. Östman","Sweden 1.","Elfsborg","CF, RWF, RW","19","0","","16","855","3","1","Sweden","right","179","5.26","5.79","58.18","6.95","33.33","0.21","2.03","1.37","0.32","0.28","0.21","1.58","20","20","0.84","12.5","1.89","50","8.32","32.91","4.21","0.53","0","14.21","71.85","3.05","55.17","0.42","50","0.06","0","0.11","0","0.32","0.74","57.14","1.16","45.45","0.95","1.47","42.86"
"F. Öhman","Sweden 1.","Häcken","RB","17","0","","12","849","0","0","Sweden","unknown","0","12.08","11.87","58.93","1.7","31.25","0.42","6.29","1.91","0","0.01","0","0.32","0","0","2.23","28.57","2.54","50","5.72","42.59","1.59","1.8","0.11","42.08","81.86","14.84","78.57","2.86","55.56","0.04","0.11","0","0","0.21","3.82","63.89","2.12","35","0.74","7.53","54.93"
"T. Prica","Sweden 1.","IFK Norrköping","CF, RWF","23","1200000","2027-12-31","22","849","1","2","Sweden","left","183","4.98","4.24","57.5","4.98","31.91","0.21","3.53","1.91","0","0.16","0","1.59","20","6.667","1.48","42.86","1.91","50","7.31","28.99","2.33","1.48","0.11","13.57","64.84","4.03","42.11","1.17","27.27","0.14","0.11","0","0","0.32","1.59","40","1.91","50","0.42","2.01","63.16"
"O. Krusnell","Sweden 1.","Sirius","LB","26","300000","2026-12-31","9","842","1","3","Sweden","left","187","10.05","8.55","52.5","1.39","53.85","0.53","7","2.78","0.11","0.06","0","0.64","50","16.667","4.17","35.9","1.6","53.33","6.31","35.59","1.92","2.99","0.43","48.74","80.48","14.86","73.38","5.56","55.77","0.28","0","0.11","100","0.75","5.77","64.81","3.63","47.06","0.43","9.94","76.34"
"O. Fallenius","Sweden 1.","Djurgården","RAMF, LAMF, RWF","23","800000","2026-12-31","16","840","1","1","Sweden","right","182","6.54","6.54","73.77","1.18","18.18","0.11","2.5","2.57","0.11","0.12","0","1.5","21.43","7.143","1.71","37.5","3.75","37.14","10.07","36.17","4.18","2.25","0.64","25.71","75.42","6.21","60.34","0.96","77.78","0.09","0.21","0.32","66.67","0.43","2.36","59.09","2.79","46.15","1.07","2.46","86.96"
"J. Kalu","Sweden 1.","Värnamo","CF, LWF","27","0","","13","835","2","0","Nigeria","right","182","4.85","5.28","63.27","5.39","30","0","1.61","3.45","0.22","0.18","0","2.26","19.05","9.524","1.51","0","4.63","62.79","13.69","37.8","3.88","2.69","0.11","17.03","62.66","5.07","61.7","0.54","60","0.02","0","0.32","33.33","0.22","1.72","68.75","2.16","40","1.4","2.16","70"
"S. Hrstić","Sweden 1.","Häcken","CF","22","1800000","","12","826","2","0","Serbia","right","192","3.38","3.16","65.52","3.27","50","0.33","1.57","1.09","0.22","0.4","0","1.74","31.25","12.5","0.44","50","0.76","28.57","5.45","28","3.27","0.44","0","17.32","74.84","2.62","54.17","0.54","60","0.01","0.11","0.11","100","0.33","1.63","60","0.54","20","0.33","1.96","50"
"Y. Sanyang","Sweden 1.","Öster","LAMF, LW, LWF","20","0","","10","822","0","1","Gambia","left","175","7.88","7.23","62.12","3.28","40","0.22","3.21","3.61","0","0.13","0","0.77","14.29","0","4.27","17.95","4.82","56.82","12.81","45.3","1.75","3.07","0.99","24.64","69.78","5.8","67.92","1.64","40","0.07","0","0","0","0.44","1.97","61.11","3.61","24.24","0.44","3.39","67.74"
"D. Stensson","Sweden 1.","Djurgården","RDMF, LDMF, RCMF","28","200000","2027-12-31","12","818","0","0","Sweden","left","178","13.2","9.46","76.74","1.98","38.89","0.11","8.47","1.54","0","0.02","0","0.88","12.5","0","2.2","40","1.1","50","4.29","56.41","0.33","0.77","0.11","57.65","87.21","17.05","79.35","4.73","58.14","0.02","0","0.11","0","0.11","8.69","82.28","3.63","39.39","0.66","9.46","89.53"
"O. Uddenäs","Sweden 1.","Öster","RWF, RW, LWF","23","650000","2026-06-30","12","812","1","0","Sweden","left","186","4.43","5.21","42.55","3.1","32.14","0.11","2.44","2.88","0.11","0.26","0","1.66","26.67","6.667","1.33","8.33","3.99","58.33","10.97","38.38","3.66","2.55","0","24.72","81.61","5.76","75","1.22","36.36","0.02","0.11","0","0","0.55","1.88","88.24","1.55","42.86","1.11","2.44","77.27"
"G. Rapp","Sweden 1.","Elfsborg","RWF, LWF","20","0","","18","811","0","1","Sweden","right","182","5.44","6.66","58.33","1.44","15.38","0","1.87","4.44","0","0.15","0","1.33","16.67","0","3.22","31.03","7.21","44.62","14.32","29.46","4.11","2.66","0.55","20.86","71.28","3.66","57.58","0.55","40","0.05","0.11","0","0","0.33","0.67","33.33","2.89","38.46","1","2","72.22"
