"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"S. Blaney","Scotland 1.","Livingston","RCB, LCB","26","300000","","5","276","0","0","0","0","Republic of Ireland","left","190","6.52","3.59","90.91","3.26","30","0.33","4.41","0","0","0","0","0","0","0","0","0","0","0","0.65","50","0.33","0.33","0","35.54","80.73","15","60.87","8.15","48","0","0","0","3.91","25","0","0","0","6.52","55"
"E. Acquah","Scotland 1.","Dundee","CF","25","325000","","8","275","0","0.05","0","0","England","right","191","4.25","4.91","53.33","11.78","41.67","0.33","1.85","0.65","0","0.02","0","0.33","0","0","0.65","0","1.64","40","15.71","33.33","0.98","1.31","0","13.75","66.67","3.6","27.27","0.65","50","0","0","0","2.95","22.22","1.64","40","0.65","1.31","50"
"R. McKenzie","Scotland 1.","Kilmarnock","LCMF, DMF","32","350000","","8","273","0","0","0","0","Scotland","right","175","5.6","7.25","59.09","2.31","28.57","0","1.41","0.33","0","0","0","0.33","0","0","0.66","0","0.99","33.33","3.96","41.67","0.33","0.33","0","19.12","77.59","7.25","59.09","1.65","20","0","0","0","2.97","55.56","0.99","0","0","2.97","44.44"
"Youssef Chermiti","Scotland 1.","Rangers","CF","21","0","2027-06-30","7","273","1","0.28","1","0.22","Portugal","right","192","2.64","4.95","40","8.24","44","0","0.67","2.64","0.33","0.09","0","1.65","60","20","0.66","50","2.64","50","9.89","30","3.63","0.99","0","15.82","89.58","1.32","50","0.66","100","0.07","0","0.33","1.32","75","0.99","66.67","0.66","0.66","100"
"J. Brenet","Scotland 1.","Livingston","RB","31","3500000","","3","273","0","0.01","0","0","Netherlands","right","181","10.22","8.9","62.96","1.65","40","0.33","5.6","0.66","0","0","0","0.33","0","0","1.32","25","0.33","100","2.31","71.43","0","1.65","0.33","45.16","78.83","20.77","66.67","6.26","52.63","0","0","0","8.24","76","1.32","25","0.33","9.89","63.33"
"A. Palaversa","Scotland 1.","Aberdeen","RCMF, RDMF, LCMF","25","350000","2027-05-31","5","263","0","0.13","1","0.12","Croatia","right","187","8.21","8.56","44","2.74","50","0.68","4.8","0.68","0","0.04","0","1.03","33.33","0","0","0","0.68","50","3.08","55.56","0.34","0.34","0","39.01","84.21","14.03","70.73","4.11","50","0.04","0.34","0.34","9.24","66.67","0.68","100","1.03","8.9","69.23"
"D. Naamo","Scotland 1.","Dundee United","LWB, RB, RWF","20","0","2026-12-31","9","262","0","0.11","0","0.05","Finland","right","174","9.27","9.96","58.62","2.75","37.5","0","5.36","1.03","0","0.04","0","0.34","0","0","0.34","0","2.4","42.86","5.5","25","1.03","0.69","0","18.21","67.92","8.59","48","1.72","0","0.02","0.34","0.34","2.4","57.14","0.34","0","0.69","4.12","25"
"M. Balikwisha","Scotland 1.","Celtic","LWF, RWF","24","9000000","2026-06-30","7","261","0","0.11","1","0.48","Belgium","right","178","4.83","4.83","57.14","1.38","75","0","4","2.07","0","0.04","0","0.34","100","0","2.07","33.33","1.38","75","7.93","47.83","3.1","1.03","0","35.52","88.35","8.28","66.67","0.34","100","0.16","0","0.34","2.41","100","3.45","50","1.38","5.86","76.47"
"T. Lowery","Scotland 1.","Kilmarnock","LCMF, DMF, RCMF","27","150000","","4","254","0","0.07","0","0","England","right","168","8.15","6.38","66.67","4.25","75","0","4.13","1.42","0","0.03","0","0.35","0","0","0.71","50","1.06","100","3.19","66.67","0.35","0","0","31.54","83.15","8.5","66.67","2.48","42.86","0","0","0","3.54","50","1.42","50","0.35","4.25","66.67"
"J. Eskesen","Scotland 1.","Dundee United","AMF, LWF, RCMF","26","650000","","7","249","0","0.08","0","0.08","Denmark","right","175","6.51","8.67","41.67","1.81","20","0.36","2.69","1.45","0","0.03","0","1.08","0","0","1.81","20","1.81","60","4.7","46.15","3.61","0.36","0","26.02","73.61","6.87","57.89","0.72","100","0.03","0","0.36","2.89","50","2.17","66.67","0.72","3.98","54.55"
"F. Kent","Scotland 1.","Hearts","RCB","29","1200000","2026-05-31","4","247","0","0.21","0","0.07","England","right","188","6.56","6.92","73.68","6.19","70.59","0","1.8","0.36","0","0.08","0","0.73","0","0","0.73","0","0.36","100","1.82","60","1.09","1.09","0","48.83","89.55","20.77","85.96","6.92","57.89","0.02","0","0","7.65","80.95","1.82","60","1.09","9.47","84.62"
"B. Koumetio","Scotland 1.","Dundee","LCB","22","500000","2026-05-31","6","247","0","0","0","0","France","left","195","5.83","1.82","60","6.56","72.22","0.36","5.71","0.36","0","0","0","0","0","0","0.36","0","0.36","100","1.82","40","0.36","0.36","0","42.63","80.34","14.21","61.54","2.91","12.5","0","0","0","4.01","36.36","0.36","0","0","6.56","50"
"A. Trusty","Scotland 1.","Celtic","RCB, LCB","27","7000000","","4","246","0","0","0","0","United States","left","191","5.49","1.46","75","8.05","72.73","0.73","9","0.73","0","0","0","0","0","0","0.37","100","0.37","100","0.73","50","0","1.1","0","89.63","97.14","30","92.68","2.56","85.71","0","0","0","13.54","94.59","0","0","0","9.15","100"
"G. Molloy","Scotland 1.","Aberdeen","LWB, LB","24","0","","4","244","0","0.38","0","0","Republic of Ireland","left","0","9.59","6.64","72.22","4.8","53.85","0.37","5.65","1.48","0","0.14","0","0.37","0","0","3.69","20","0.74","100","2.95","50","1.48","0","0","27.3","70.27","9.96","62.96","2.21","33.33","0","0","0","1.84","60","3.32","11.11","0.37","4.8","46.15"
"C. McLennan","Scotland 1.","Livingston","LAMF, LWF, CF","26","250000","","7","231","0","0.15","0","0.08","Scotland","right","181","5.84","6.62","47.06","2.34","66.67","0","3.33","2.73","0","0.06","0","1.17","0","0","3.51","22.22","3.51","55.56","7.79","45","1.56","1.17","0","19.48","64","5.84","46.67","1.56","0","0.03","0","0","1.95","60","4.29","36.36","0","3.51","44.44"
"C. Hendry","Scotland 1.","Motherwell","CF","27","325000","","6","230","0","2.33","0","0","England","right","176","4.3","3.13","62.5","6.26","43.75","0","2.93","2.35","0","0.91","0","3.91","20","0","1.17","0","2.35","66.67","7.83","45","4.7","0.78","0","19.57","70","1.96","60","0.78","50","0","0","0","2.35","33.33","0.39","0","0","1.57","75"
"S. Tiffoney","Scotland 1.","Kilmarnock","CF, LWF, RWF","27","400000","","5","229","0","0.08","1","0.42","Scotland","right","176","1.18","1.97","20","2.36","33.33","0","0.9","4.32","0","0.03","0","1.18","0","0","4.72","25","5.11","61.54","14.15","47.22","3.93","2.75","0.79","22.01","62.5","7.86","70","0","0","0.16","0","0.79","2.36","50","4.32","45.45","0.39","3.93","80"
"L. Donnelly","Scotland 1.","St. Mirren","DMF, LCMF","29","350000","","4","215","0","0.07","0","0.06","Northern Ireland","right","181","8.37","8.79","52.38","2.51","83.33","0","5.11","0.42","0","0.03","0","1.26","33.33","0","0","0","0","0","2.51","83.33","0.84","0","0","38.09","72.53","15.49","45.95","8.37","35","0.03","0","0","8.37","55","1.26","0","0","7.53","66.67"
"E. Ross","Scotland 1.","Falkirk","LAMF, AMF","24","250000","","5","213","1","0.19","0","0.32","Scotland","right","173","4.65","5.92","35.71","2.54","0","0","2.78","2.54","0.42","0.08","0","1.69","50","25","0.42","0","2.96","57.14","6.76","43.75","1.27","3.38","0.85","19.01","88.89","5.07","83.33","0","0","0.13","0","0.42","1.27","100","1.69","75","1.69","1.27","100"
"C. Donovan","Scotland 1.","Celtic","RB","19","0","","3","210","0","0.16","0","0.18","Scotland","","0","7.29","5.14","41.67","4.71","81.82","0.43","10.91","1.71","0","0.07","0","1.29","0","0","4.71","18.18","0.86","100","2.57","33.33","1.71","4.71","0","53.57","72","19.71","54.35","4.29","20","0.08","0.43","0.43","6.43","60","4.71","9.09","0.43","9","52.38"
"Yang Hyun-Jun","Scotland 1.","Celtic","RWF, LWF","23","2000000","2028-05-31","5","209","0","0.74","0","0.53","Korea Republic","right","179","2.15","2.58","66.67","1.29","33.33","0","0","5.6","0","0.32","0","2.15","40","0","4.74","27.27","6.03","57.14","9.9","47.83","6.03","3.01","0","41.77","82.47","5.6","76.92","1.29","33.33","0.23","0","0.86","1.72","75","3.44","62.5","2.15","3.44","100"
"P. Kabore","Scotland 1.","Hearts","CF, RW, LAMF","24","0","2028-05-31","4","209","2","1.75","0","0.08","Burkina Faso","","180","6.03","3.88","66.67","6.46","40","0","6.32","3.88","0.86","0.75","0","3.88","33.33","22.222","1.29","33.33","2.15","100","7.32","47.06","4.74","0.43","0","20.24","70.21","3.88","55.56","2.58","50","0.04","0","0.43","1.72","75","0.43","100","0.43","3.01","57.14"
"L. Cameron","Scotland 1.","Rangers","RCMF, LCMF, DMF","23","600000","","4","204","0","0.72","0","0.02","Scotland","right","180","6.62","4.41","50","1.76","25","0.44","8.28","2.21","0","0.32","0","1.76","25","0","2.65","0","3.53","50","5.29","33.33","3.97","1.32","0","49.85","82.3","11.91","74.07","2.21","20","0.01","0","0","4.85","72.73","2.65","33.33","0.88","3.97","66.67"
"K. Yengi","Scotland 1.","Aberdeen","CF","26","375000","","4","202","0","0.54","0","0.03","Australia","right","190","1.78","3.12","42.86","12.03","18.52","0","0.57","0.89","0","0.24","0","1.34","0","0","0.45","0","1.34","66.67","6.24","28.57","4.01","0","0","8.91","60","1.34","0","0","0","0.02","0","0","0.89","0","0","0","0","0.45","0"
