"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"F. Munroe","England 4.","Middlesbrough","LWB, LB","21","100000","2030-06-30","23","2180","2","1.44","7","5.11","England","left","0","no","9.33","6.32","64.05","5.12","53.23","0.33","6.08","0.08","0.06","0.04","20","0.83","25","10","4.83","30.77","2.35","52.63","5.08","41.46","1.07","1.36","0.12","29.77","64.22","10.03","53.09","5.99","49.66","0.21","0.25","0.58","5.45","53.79","4.38","41.51","0.78","8.26","73.5","","","0","0","","",""
"B. Kamwa","England 4.","Newport County","LW, RAMF, LAMF","25","0","2026-06-30","29","2150","0","3.72","3","3.66","Cameroon","right","183","no","3.56","3.18","67.11","1.93","19.57","0","2.01","0","0.16","0","41","1.72","24.39","0","3.56","36.47","5.69","59.56","12.27","39.25","2.89","3.6","0.5","23.07","72.6","5.57","65.41","1.05","52","0.15","0.17","0.63","1.63","61.54","3.64","55.17","1.21","4.1","75.51","","","0","0","","",""
"G. Lloyd","England 4.","Shrewsbury Town","CF","26","0","","32","2149","4","3.56","2","0.45","England","right","175","no","5.28","4.31","59.22","11.85","30.04","0.17","3.22","0.17","0.15","0","25","1.05","40","16","0.96","13.04","1.09","42.31","6.11","27.4","1.88","0.38","0.04","11.06","56.82","3.22","40.26","0.75","22.22","0.02","0.04","0.13","1.38","45.45","0.8","31.58","0.29","1.63","41.03","","","0","0","","",""
"K. Conteh","England 4.","Lincoln City","RCMF, LCMF","23","0","2027-06-30","26","2146","1","0.74","1","0.41","England","right","177","yes","7.34","5.66","71.11","5.12","42.62","0.21","5.58","0.04","0.03","0","20","0.84","15","5","0.29","42.86","0.67","81.25","3.23","42.86","0.67","0.92","0.21","31.58","82.87","11.03","72.62","2.35","53.57","0.02","0","0.08","4.91","80.34","0.84","50","0.42","4.99","68.07","","","0","0","","",""
"J. Tomkinson","England 4.","Cheltenham Town","LB, RB","23","125000","2026-06-30","22","2144","1","0.31","0","0.58","United States","right","190","no","9.78","7.6","63.54","5.08","56.2","0.46","6.87","0.04","0.01","0","5","0.21","60","20","1.55","40.54","1.09","57.69","3.4","38.27","0.71","1.76","0.21","37.32","79.64","16.25","72.61","3.69","48.86","0.02","0","0.04","4.53","66.67","1.39","42.42","0.08","8.44","66.17","","","0","0","","",""
"L. Mandeville","England 4.","Chesterfield","RAMF, AMF","29","0","2028-06-30","35","2139","4","2.95","8","4.66","England","right","180","no","5.76","4.17","64.65","2.65","23.81","0.13","4.36","0.17","0.12","0","24","1.01","33.33","16.667","2.15","29.41","1.39","57.58","7.28","35.26","1.94","0.84","0","41.7","81.94","10.14","61.41","4.21","54","0.2","0.17","0.38","5.13","56.56","2.73","49.23","0.67","5.85","69.78","","","0","0","","",""
"M. Dennis","England 4.","Notts County","CF, AMF","23","125000","2028-06-30","33","2136","14","11.48","1","2.43","England","right","186","no","2.85","2.68","45.16","6.4","17.57","0.04","2.43","0.52","0.5","0.13","54","2.33","55.56","25.926","0.3","28.57","2.42","51.79","9.51","33.18","2.9","1.21","0.56","12.41","80.14","2.12","63.27","0.04","0","0.1","0.04","0.22","0.73","70.59","0.52","66.67","0.39","0.78","66.67","","","0","0","","",""
"K. N’Mai","England 4.","Salford City","CF, LWB, LW","21","0","2026-06-30","25","2133","5","5.47","4","2.75","Netherlands","right","168","no","5.99","5.53","50.38","1.77","11.9","0.08","4.91","0.21","0.23","0","41","1.73","26.83","12.195","1.27","26.67","6.46","50.33","14.3","36.87","4.98","2.74","0.55","22.83","70.24","5.74","54.41","1.39","21.21","0.12","0.17","0.55","2.15","54.9","1.9","53.33","1.73","2.87","67.65","","","0","0","","",""
"O. Palmer","England 4.","Swindon Town","CF","34","125000","2027-06-30","30","2128","7","8.37","2","1.58","England","right","196","no","3.13","2.66","55.56","12.56","50.84","0.04","2.62","0.25","0.35","0.04","50","2.11","42","14","0.89","28.57","2.03","39.58","10.19","26.56","3","0.72","0.13","16.62","65.14","5.88","46.76","1.14","59.26","0.07","0.25","0.38","2.5","44.07","1.35","43.75","0.63","2.16","66.67","","","0","0","","",""
"E. Bishop","England 4.","Colchester United","LDMF, RDMF, LCMF","29","250000","2026-06-30","28","2127","0","1.82","1","1.35","England","right","178","no","7.11","5.37","70.87","1.73","39.02","0.13","4.49","0","0.08","0","23","0.97","30.43","0","0.93","40.91","1.27","70","5.92","57.86","1.23","1.4","0.17","46.46","84.97","13.71","68.21","3.17","46.67","0.06","0.21","0.17","6.73","71.07","1.57","51.35","0.59","6.22","76.87","","","0","0","","",""
"J. Gibbons","England 4.","Cambridge United","RB, RCB","27","150000","2026-06-30","27","2125","2","0.96","4","0.94","England","right","175","no","7.71","4.49","66.98","5.63","52.63","0.21","6.78","0.08","0.04","0","12","0.51","33.33","16.667","2.54","41.67","0.76","55.56","1.74","46.34","1.19","1.44","0.38","39.22","72.68","18.47","61.24","7.2","40.59","0.04","0","0.17","7.96","49.47","2.8","54.55","0.64","10.12","71.97","","","0","0","","",""
"J. Murphy","England 4.","Tranmere Rovers","GK","44","25000","2026-06-30","21","2116","0","0","0","0","Republic of Ireland","left","188","no","1.91","0.04","100","0.51","83.33","0","2.91","0","0","0","0","0","0","0","0","0","0","0","0.04","100","0","0","0","24.2","83.83","16.97","78.7","13.91","74.31","0","0","0","5.61","71.21","0.21","40","0.09","11.48","86.67","1.7","4.59","62.96","1.53","-3.97","-0.169","1.45"
"G. Morris","England 4.","Gillingham","GK","42","50000","2026-06-30","22","2095","0","0","0","0.54","England","right","183","no","2.11","0.17","75","0.13","100","0","2.94","0","0","0","0","0","0","0","0","0","0","0","0.21","100","0","0","0","22.3","81.5","16.24","75.4","13.7","70.53","0.02","0","0.09","6.06","69.5","0.43","0","0","10.87","85.77","1.07","3.78","71.59","1.08","0.21","0.009","1.2"
"A. Little","England 4.","Gillingham","LCMF, LDMF","28","200000","2026-06-30","24","2088","4","3.77","1","2.26","England","right","175","no","8.84","7.46","56.07","3.28","51.32","0.3","6.39","0","0.16","0","28","1.21","21.43","14.286","1.55","38.89","0.99","56.52","4.35","38.61","0.73","0.91","0.13","36.85","76.37","14.91","64.74","6.38","47.3","0.1","0.09","0.3","7.54","59.43","2.67","53.23","0.99","7.97","77.3","","","0","0","","",""
"E. Coleman","England 4.","Gillingham","DMF, RDMF, RCMF","26","225000","","30","2083","0","1.28","1","0.14","England","right","188","no","11.15","7.78","67.22","6.31","54.79","0.56","8.15","0","0.06","0","15","0.65","26.67","0","0.39","11.11","0.26","50","3.2","43.24","1.08","0.04","0","26.44","76.31","10.97","60.63","4.19","53.61","0.01","0","0.13","4.97","70.43","0.86","30","0.48","5.57","62.79","","","0","0","","",""
"J. Sanders","England 4.","Milton Keynes Dons","RCB, LCB","26","175000","2026-05-31","23","2063","2","2.55","0","0.34","England","right","193","no","12.22","6.37","76.03","12.22","57.14","0.79","10.13","0.09","0.11","0.04","17","0.74","29.41","11.765","0.26","16.67","0.22","80","1.66","52.63","1.18","0.48","0.09","38.13","80.21","16.75","63.8","5.19","38.66","0.01","0","0.09","3.4","60.26","0.61","28.57","0.26","7.15","51.83","","","0","0","","",""
"O. Clarke","England 4.","Swindon Town","LCB, RCB, RCMF","33","150000","","23","2063","5","2.92","1","0.66","England","right","180","no","9.07","6.11","68.57","8.11","50.54","0.52","6.77","0.22","0.13","0.09","32","1.4","40.63","15.625","0.74","29.41","0.87","45","3.58","36.59","1.48","0.79","0.04","29.45","66.96","15.66","54.87","6.94","32.7","0.03","0.13","0.22","6.46","43.24","1.35","32.26","0.52","7.37","59.17","","","0","0","","",""
"L. Gordon","England 4.","Chesterfield","LB","24","250000","2027-06-30","23","2054","0","0.19","0","1.11","England","left","172","no","7.67","4.43","70.3","3.37","36.36","0.31","7.37","0","0.01","0","2","0.09","50","0","1.58","30.56","0.74","58.82","3.51","45","0.79","2.37","0.22","54.68","87.18","16.69","76.64","4.78","45.87","0.05","0.04","0.13","4.86","71.17","1.58","52.78","0.61","8.63","65.99","","","0","0","","",""
"C. Lakin","England 4.","Walsall","LCMF, DMF","26","100000","2026-06-30","32","2053","1","2.71","1","1.42","England","left","183","no","7.72","5.3","58.68","1.93","36.36","0.22","5.87","0.04","0.12","0","32","1.4","25","3.125","1.67","36.84","1.01","47.83","4.08","37.63","1.4","0.48","0.22","25.43","66.38","10.43","48.74","4.43","21.78","0.06","0.04","0.22","5.57","47.24","1.84","50","0.39","5","63.16","","","0","0","","",""
"J. Snowdon","England 4.","Swindon Town","RWB, LWB, RB","22","0","2027-06-30","30","2051","3","1.37","5","2.07","England","right","0","no","6.76","6.32","54.17","1.93","15.91","0","4.92","0.13","0.06","0","23","1.01","34.78","13.043","2.24","27.45","1.62","51.35","3.47","31.65","1.27","0.88","0.13","30.54","69.54","10.62","54.55","3.95","32.22","0.09","0.09","0.48","4.34","49.49","2.63","41.67","0.66","6.67","67.11","","","0","0","","",""
"J. Mellish","England 4.","Milton Keynes Dons","LWB, LB","28","300000","2028-06-30","26","2046","2","2.94","2","1.35","England","left","188","yes","9.19","5.81","65.91","4.84","54.55","0.4","7.7","0.09","0.13","0","20","0.88","30","10","1.94","25","2.2","54","5.15","36.75","2.24","1.72","0.48","25.6","65.81","11.96","54.04","3.96","33.33","0.06","0.13","0.35","3.74","56.47","1.89","37.21","0.62","6.25","57.04","","","0","0","","",""
"J. Ironside","England 4.","Tranmere Rovers","CF","32","275000","2028-06-30","28","2041","5","4.2","0","0.75","England","right","180","no","3.57","2.16","46.94","17.81","45.79","0.35","3.79","0.13","0.19","0.04","19","0.84","52.63","26.316","0.13","0","0.57","30.77","9.52","15.74","1.81","0.09","0.09","11.95","73.06","2.87","50.77","0.26","50","0.03","0","0.09","1.23","39.29","0.53","50","0.53","0.93","66.67","","","0","0","","",""
"E. Archer","England 4.","Port Vale","LWF, LAMF, LWB","23","0","2026-06-30","24","2040","2","1.67","2","2.21","England","","188","yes","8.38","6.84","59.35","2.91","27.27","0.09","5.33","0.09","0.07","0","28","1.24","17.86","7.143","3.49","37.97","5.16","47.01","14.47","32.93","1.63","2.65","0.09","27.22","71.31","7.15","53.7","2.12","31.25","0.1","0","0.35","2.29","46.15","2.69","49.18","0.4","4.94","60.71","","","0","0","","",""
"B. Dack","England 4.","Gillingham","AMF, RCMF","32","1000000","2026-06-30","30","2038","7","6.18","1","3.18","England","right","175","no","5.21","4.99","61.95","2.12","41.67","0.18","2.76","0.26","0.27","0","51","2.25","41.18","13.725","1.1","28","0.57","61.54","4.73","35.51","2.47","0.18","0","27.03","73.2","9.85","56.95","4.2","48.42","0.14","0.22","0.26","4.33","55.1","2.12","47.92","0.88","5.26","67.23","","","0","0","","",""
"C. McCann","England 4.","Barrow","LCMF, RCMF","23","300000","2027-06-30","22","2025","4","2.15","1","1.87","England","right","178","no","8.09","7.07","62.89","2.44","52.73","0.31","5.05","0.18","0.1","0","25","1.11","40","16","1.11","32","0.76","47.06","3.73","29.76","1.11","0.53","0.09","42.89","79.27","15.56","62.86","5.51","50","0.08","0.09","0.18","7.07","63.52","2.36","49.06","0.71","8.09","64.29","","","0","0","","",""
"D. Oldaker","England 4.","Swindon Town","LCMF, AMF","27","0","2026-06-30","29","2016","1","1.74","4","1.21","England","right","176","no","4.42","3.53","55.7","2.23","32","0","3.29","0.04","0.08","0","29","1.29","20.69","3.448","0.85","36.84","1.92","44.19","6.38","45.45","1.12","1.03","0.09","32.23","81.02","9.82","69.09","2.81","47.62","0.05","0.31","0.31","4.91","67.27","1.65","59.46","0.76","4.73","79.25","","","0","0","","",""
"C. Mola","England 4.","Bristol Rovers","LCB, LCMF","24","275000","2027-06-30","22","2015","0","0.61","0","0.81","England","left","184","no","10.63","6.3","72.34","5.49","53.66","0.27","9.55","0","0.03","0","9","0.4","0","0","0.45","40","0.85","52.63","2.46","45.45","0.58","2.23","0.27","36","74.07","16.44","59.51","6.21","43.17","0.04","0","0.18","6.88","62.34","1.65","56.76","0.71","8.22","59.78","","","0","0","","",""
"J. Arthurs","England 4.","Bromley","RDMF, RCMF, DMF","24","0","2026-06-30","33","2013","1","2.26","0","0.89","England","right","175","no","9.57","6.21","69.06","4.87","43.12","0.72","7.12","0.04","0.1","0","23","1.03","21.74","4.348","0.72","37.5","0.63","35.71","3.53","35.44","1.39","0.31","0.04","25.57","68.71","10.69","49.79","4.11","35.87","0.04","0","0.13","5.32","47.06","1.7","31.58","0.58","4.38","58.16","","","0","0","","",""
"D. Markanday","England 4.","Chesterfield","RAMF","24","400000","2028-06-30","27","2013","7","3.04","2","3.14","England","left","167","no","6.44","5.54","62.9","1.39","12.9","0.09","4.71","0.31","0.14","0.04","36","1.61","27.78","19.444","3.35","32","4.96","60.36","11.94","42.32","3.31","3.22","0.36","27.85","68.38","9.17","61.95","2.64","27.12","0.14","0.13","0.58","4.11","52.17","2.68","46.67","0.89","4.56","71.57","","","0","0","","",""
"L. Appéré","England 4.","Cambridge United","CF","26","300000","2027-06-30","28","2007","5","7.49","1","1.15","Scotland","right","185","no","4.17","3.05","70.59","9.55","30.99","0.13","3.2","0.22","0.34","0.04","28","1.26","46.43","17.857","0.31","14.29","0.9","50","9.82","16.44","3.05","0.45","0.04","12.2","73.16","2.96","62.12","0.22","60","0.05","0","0.27","1.3","62.07","0.67","53.33","0.67","1.08","66.67","","","0","0","","",""
"J. Slater","England 4.","Harrogate Town","LB, LWB","21","0","2026-06-30","21","2006","0","0.48","0","1.39","England","left","0","yes","9.33","6.55","69.86","4.76","38.68","0.18","6.01","0","0.02","0","5","0.22","40","0","3.5","23.08","2.11","48.94","4.26","43.16","0.72","1.26","0.13","45.58","67.22","23.06","58.95","10.05","41.96","0.06","0","0.18","8.39","52.41","3.5","34.62","0.54","13.01","72.07","","","0","0","","",""
"F. Rawson","England 4.","Accrington Stanley","CB","29","225000","2026-06-30","21","1991","1","0.99","0","0.74","England","right","193","no","9.4","5.7","77.78","11.17","69.23","0.81","7.18","0.05","0.04","0","6","0.27","33.33","16.667","0","0","0","0","0.77","47.06","0.54","0.05","0","22.01","74.54","11.21","63.71","3.48","48.05","0.03","0","0","1.9","38.1","0.27","16.67","0.23","5.29","46.15","","","0","0","","",""
" Kadeem Harris","England 4.","Salford City","LWB, LB, LW","32","250000","2026-06-30","21","1988","4","3.47","3","3.34","England","right","174","no","4.8","4.3","67.37","1.9","38.1","0.09","2.83","0.18","0.16","0.05","38","1.72","28.95","10.526","3.76","34.94","5.7","60.32","9.96","45.45","2.58","3.26","0.32","21.46","71.1","4.89","48.15","2.22","34.69","0.15","0.05","0.54","1.77","38.46","2.67","45.76","0.54","3.71","64.63","","","0","0","","",""
"W. Hondermarck","England 4.","Bromley","LCMF, RCMF","25","200000","","30","1987","3","1.83","3","1.37","France","right","185","no","8.02","6.43","64.08","4.76","37.14","0.14","4.34","0.14","0.08","0","16","0.72","43.75","18.75","0.54","41.67","1.09","33.33","5.48","30.58","1.18","1.31","0.5","19.34","70.96","7.34","55.56","2.17","37.5","0.06","0","0.23","3.44","50","1.18","42.31","0.5","3.4","62.67","","","0","0","","",""
"A. Nemane","England 4.","Milton Keynes Dons","RWB, LB","28","250000","","29","1981","3","1.06","2","1.39","France","right","170","no","7.63","6.31","53.96","3.95","33.33","0.27","5.47","0.14","0.05","0","11","0.5","45.45","27.273","1.73","44.74","3.27","56.94","6.13","45.93","1.09","1.73","0.32","24.9","66.97","10.9","48.33","5.27","42.24","0.06","0","0.5","4.23","46.24","2.64","48.28","0.82","6.59","65.52","","","0","0","","",""
"A. Jatta","England 4.","Notts County","CF","27","325000","2027-06-30","23","1981","12","9.9","2","1.7","Gambia","right","192","no","3.68","2.41","71.7","8.18","31.11","0.18","2.89","0.55","0.45","0.09","38","1.73","65.79","31.579","0.23","20","0.64","64.29","6.59","22.07","3.09","0.64","0.09","12.77","77.22","2.41","54.72","0.27","0","0.08","0.05","0.32","0.95","52.38","0.41","66.67","0.68","1.41","48.39","","","0","0","","",""
"S. Stubbs","England 4.","Shrewsbury Town","RCB, CB","27","250000","2027-06-30","21","1979","0","0.42","1","0.34","England","right","183","no","9.87","4.46","78.57","7.46","57.32","0.68","7.98","0","0.02","0","6","0.27","16.67","0","0.55","33.33","0.32","57.14","2.32","45.1","0.59","0.23","0.05","28.88","71.65","14.14","60.13","5.73","39.68","0.02","0","0.05","4.64","45.1","1.05","21.74","0.14","6.78","55.03","","","0","0","","",""
"A. Pressley","England 4.","Walsall","CF","24","175000","2028-06-30","27","1964","5","4.86","1","0.6","Scotland","right","194","no","2.66","1.74","63.16","15.9","41.79","0.18","1.94","0.23","0.22","0.14","30","1.37","40","16.667","0.55","16.67","0.92","45","7.61","24.1","2.47","0.69","0.23","12.01","67.94","3.57","46.15","0.23","20","0.03","0","0.14","1.05","47.83","1.01","22.73","0.32","1.33","51.72","","","0","0","","",""
"B. Purrington","England 4.","Cambridge United","LB","29","400000","2026-06-30","30","1957","0","0.43","0","0.58","England","left","184","no","8.74","6.07","71.97","6.35","52.17","0.09","5.9","0","0.02","0","5","0.23","20","0","2.21","20.83","0.69","73.33","2.07","44.44","0.83","0.32","0.05","33.11","67.22","17.11","56.99","6.25","41.18","0.03","0","0.05","7.96","48.55","2.3","22","0.28","7.86","68.42","","","0","0","","",""
"E. Newby","England 4.","Barrow","LWB, LB, LW","30","200000","2027-06-30","30","1955","1","1.98","1","2.37","England","right","177","no","5.52","4.93","60.75","3.22","30","0.05","3.07","0.05","0.09","0","15","0.69","33.33","6.667","4.33","30.85","4.24","66.3","7.92","48.26","1.47","2.67","0.18","27.16","70","8.01","59.77","2.35","37.25","0.11","0","0.37","2.67","51.72","3.96","43.02","0.55","4.56","64.65","","","0","0","","",""
"H. McKirdy","England 4.","Crawley Town","CF, AMF","28","20000","2026-06-30","26","1952","6","8.83","3","2.55","England","right","175","no","2.72","3.37","53.42","1.84","7.5","0.09","1.59","0.18","0.41","0","61","2.81","39.34","9.836","1.52","36.36","2.21","52.08","6.45","31.43","3.14","0.88","0.28","11.66","65.61","3.18","47.83","1.01","31.82","0.12","0","0.28","1.2","42.31","1.66","38.89","0.51","1.61","62.86","","","0","0","","",""
"T. Barkhuizen","England 4.","Barrow","RWB, LWB, RB","32","450000","2027-06-30","27","1949","0","0.86","4","2.28","England","right","179","no","7.02","5.4","48.72","4.89","39.62","0.32","5.58","0","0.04","0","14","0.65","7.14","0","3.65","46.84","3.37","61.64","5.4","51.28","1.8","1.89","0.28","26.74","70.98","7.9","58.48","2.36","41.18","0.11","0.05","0.6","2.68","51.72","3.14","57.35","0.37","5.96","67.44","","","0","0","","",""
"O. Norburn","England 4.","Notts County","RCMF, DMF","33","200000","2026-06-30","26","1948","0","0.12","1","0.41","England","right","185","no","8.5","5.41","63.25","2.96","48.44","0.14","6.3","0","0.01","0","12","0.55","8.33","0","0.37","37.5","0.37","75","2.91","44.44","0.09","0.42","0","47.59","86.02","11.5","67.07","3.6","41.03","0.02","0","0.18","6.14","66.92","1.11","33.33","0.23","5.36","72.41","","","0","0","","",""
"J. Ruffels","England 4.","Shrewsbury Town","LCMF, LCB","32","400000","2026-06-30","21","1947","1","1.63","2","0.76","England","left","178","no","8.88","4.99","66.67","7.44","52.17","0.46","6.86","0.05","0.08","0","23","1.06","26.09","4.348","0.42","33.33","0.37","37.5","1.62","28.57","1.11","0.32","0.14","31.39","73.34","14.51","57.01","4.48","41.24","0.04","0.05","0.14","5.55","63.33","1.48","43.75","0.65","6.93","62.67","","","0","0","","",""
"M. Virtue-Thick","England 4.","Fleetwood Town","RCMF","28","275000","2026-06-30","30","1939","3","2.28","3","2.63","England","right","175","no","4.97","4.08","64.77","2.69","41.38","0.19","3.12","0.14","0.11","0.05","21","0.97","52.38","14.286","2.14","21.74","0.42","77.78","2.65","33.33","2.41","0.37","0.05","27.34","66.38","10.17","49.77","3.67","34.18","0.12","0.09","0.42","4.32","46.24","2.04","50","0.93","4.97","60.75","","","0","0","","",""
"S. Whalley","England 4.","Accrington Stanley","CF, AMF","38","50000","2026-06-30","21","1937","4","3.46","5","4.84","England","right","175","no","4.09","3.48","62.67","4.46","21.88","0.09","2.65","0.14","0.16","0","38","1.77","26.32","10.526","2.46","32.08","3.58","57.14","9.15","41.12","2","1.58","0.14","28.2","71.33","8.22","58.76","1.63","45.71","0.22","0.14","0.37","4.51","51.55","2.42","42.31","0.6","4","74.42","","","0","0","","",""
"V. Harper","England 4.","Walsall","LWB, LB","25","0","","23","1927","0","0.11","1","0.79","England","left","178","no","11.91","7.89","69.82","3.97","40","0.14","7.87","0","0.01","0","3","0.14","33.33","0","2.06","36.36","1.91","70.73","5.46","53.85","0.37","1.68","0.23","21.02","68.67","8.17","54.29","2.01","39.53","0.04","0","0.23","2.52","48.15","1.96","50","0.23","4.9","61.9","","","0","0","","",""
"D. Conroy","England 4.","Crawley Town","CB","30","175000","2027-06-30","19","1926","0","0.55","0","0.18","England","right","181","no","8.32","3.64","64.1","3.18","57.35","0.56","9.89","0","0.03","0","10","0.47","30","0","0.14","66.67","0.37","62.5","1.59","58.82","0.33","0.47","0.09","53.93","87.61","22.85","77.3","7.24","50.32","0.01","0.09","0.14","6.31","52.59","0.84","33.33","0.23","8.64","68.11","","","0","0","","",""
"D. Burns","England 4.","Grimsby Town","RW","23","175000","2028-06-30","29","1926","1","3.21","1","2.91","Republic of Ireland","left","176","no","5.56","5.42","51.72","4.39","27.66","0","4.29","0.05","0.15","0","31","1.45","32.26","3.226","3.32","38.03","5.05","51.85","9.91","39.62","2.52","1.68","0.23","25.23","67.59","8.55","56.28","2.85","32.79","0.14","0.33","0.7","2.62","53.57","4.11","57.95","1.64","5.65","73.55","","","0","0","","",""
"H. Neal","England 4.","Fleetwood Town","DMF","24","0","2026-06-30","31","1925","0","0.45","2","2.3","England","right","180","no","10.38","6.41","60.58","5","56.07","0.7","8.13","0","0.02","0","12","0.56","16.67","0","0.75","62.5","0.28","50","2.43","44.23","0.23","0.09","0","36.05","75.23","15.52","58.43","7.57","45.06","0.11","0.05","0.23","7.9","56.8","1.82","51.28","0.42","8.09","69.94","","","0","0","","",""
"S. Tovide","England 4.","Colchester United","CF, RAMF","22","375000","2027-06-30","32","1921","3","5.02","5","2.13","England","left","188","no","2.86","2.86","44.26","6.7","25.87","0","2.42","0.14","0.24","0","31","1.45","35.48","9.677","1.41","23.33","2.53","44.44","11.29","26.56","3.28","0.94","0.14","14.57","69.45","3.19","70.59","0.52","72.73","0.1","0.09","0.52","0.7","66.67","1.5","50","0.89","1.73","64.86","","","0","0","","",""
"D. Ball","England 4.","Cambridge United","RDMF, RCMF, LCMF","30","400000","2027-06-30","23","1913","0","1.8","0","0.05","England","right","185","no","8.94","6.07","65.12","4.42","60.64","0.38","7.65","0","0.08","0","20","0.94","10","0","0.28","16.67","0.75","56.25","3.95","41.67","0.85","0.71","0","37.92","80.65","14.07","63.88","3.58","40.79","0","0","0.05","7.29","67.74","0.94","55","0.52","5.6","68.07","","","0","0","","",""
"M. Platt","England 4.","Notts County","CB","28","275000","2026-06-30","20","1906","0","0.95","0","0.44","England","right","188","no","8.07","3.14","69.84","6.63","66.92","0.6","8.81","0","0.05","0","11","0.55","45.45","0","0.35","57.14","0.15","33.33","1.2","33.33","0.6","0.4","0","50.33","79.11","20.83","58.85","8.77","39.2","0.02","0","0.05","7.97","40","1.45","27.59","0.15","9.07","52.2","","","0","0","","",""
"T. Anderson","England 4.","Shrewsbury Town","CB, RCB","32","175000","2027-06-30","21","1902","1","0.44","0","0.1","England","right","193","no","8.9","4.87","64.08","7.15","68.87","0.33","7.75","0.05","0.02","0","7","0.33","42.86","14.286","0.05","0","0.09","100","0.62","38.46","0.71","0.14","0","31.42","71.23","17.56","59.57","7.81","46.67","0","0","0.05","5.54","47.01","0.71","20","0.24","8.42","57.3","","","0","0","","",""
"T. Booth","England 4.","Crewe Alexandra","GK","21","0","2027-06-30","19","1900","0","0","0","0","England","right","190","no","1.89","0.05","0","0.33","71.43","0","2.9","0","0","0","0","0","0","0","0","0","0.14","66.67","0.28","66.67","0","0","0","20.89","79.37","13.22","68.46","8.76","54.05","0","0.05","0","5.26","53.15","0.62","7.69","0.05","6.16","76.92","1.23","4.07","69.77","1.18","-1.15","-0.054","1.23"
"C. Clarke","England 4.","Walsall","LCMF, RCMF, RWB","22","0","2027-06-30","33","1896","1","1.91","6","2.11","England","","0","no","7.59","6.12","63.57","2.66","39.29","0.19","4.33","0.05","0.09","0","28","1.33","35.71","3.571","2.23","31.91","3.7","55.13","10.63","40.18","1.38","2.14","0.05","20.84","66.74","7.41","51.92","2.99","30.16","0.1","0.05","0.43","3.37","46.48","2.66","42.86","0.52","4.46","58.51","","","0","0","","",""
"W. Davies","England 4.","Fleetwood Town","CF","26","0","2027-06-30","31","1890","6","6.75","0","0.43","England","right","186","no","2","2.33","40.82","6.19","32.31","0.14","1.24","0.29","0.32","0.05","35","1.67","45.71","17.143","0.29","33.33","1.1","47.83","6.81","34.97","2.76","0.67","0","11.48","74.69","2.24","51.06","0.52","45.45","0.02","0","0.1","0.86","55.56","0.57","66.67","0.43","0.81","58.82","","","0","0","","",""
"C. Pym","England 4.","Grimsby Town","GK","30","450000","2027-06-30","19","1875","0","0","0","0","England","right","182","no","0.77","0.14","0","0.38","62.5","0","1.46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.2","83.81","16.42","77.78","12.19","70.08","0","0","0","5.28","62.73","0.19","0","0","10.22","81.22","1.2","2.64","54.55","0.76","-9.15","-0.439","0.58"
"J. Jones","England 4.","Notts County","LWB, AMF","28","325000","2027-06-30","28","1867","4","2.74","3","3.52","England","left","177","no","3.99","3.38","49.25","1.82","27.78","0.05","3.67","0.1","0.14","0","32","1.62","40.63","12.5","5.55","30","5.8","65.22","10.9","50.93","1.51","2.57","0.25","32.91","66.41","9.94","49.75","4.14","26.83","0.18","0.05","0.35","4.29","57.65","4.64","42.39","0.56","6.51","67.44","","","0","0","","",""
"S. Finley","England 4.","Tranmere Rovers","RCMF","33","200000","2026-06-30","22","1860","1","1.3","1","2.97","England","right","170","no","9.48","7.06","62.33","2.81","41.38","0.39","6.54","0.05","0.06","0","14","0.68","7.14","7.143","1.6","42.42","1.21","36","4.5","31.18","0.68","0.73","0.19","36.82","73.06","15.34","60.57","6.48","47.01","0.14","0.15","0.53","7.89","60.12","3.29","54.41","1.35","9.15","71.96","","","0","0","","",""
"J. Caprice","England 4.","Oldham Athletic","RB","33","150000","","25","1847","0","0.05","3","2.33","England","right","179","no","7.11","6.87","60.28","2.44","48","0.15","3.92","0","0","0","4","0.19","0","0","4.68","32.29","2.78","77.19","5.26","52.78","0.54","1.8","0.39","26.07","66.73","9.5","53.85","5.02","38.83","0.11","0","0.68","4.39","47.78","3.51","44.44","0.24","6.68","77.37","","","0","0","","",""
