"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"D. Markanday","England 4.","Chesterfield","RAMF, RW, AMF","24","400000","2028-06-30","22","1909","6","6.05","3","3.73","England","left","167","no","6.08","5.14","66.06","0.99","19.05","0.05","4.23","0.28","0.29","0","43","2.03","44.19","13.953","2.92","30.65","4.67","58.59","11.31","38.75","4.01","2.78","0.28","27.72","75.85","6.69","63.38","1.41","30","0.18","0.09","0.52","3.06","64.62","3.02","51.56","1.32","3.96","80.95","","","0","0","","",""
"K. Kouassi","England 4.","Salford City","CF, RWF","22","200000","2026-06-30","27","1904","3","4.22","2","2.25","England","right","189","yes","3.69","3.4","55.56","16.97","34.82","0","2.6","0.14","0.2","0","39","1.84","30.77","7.692","0.61","23.08","3.45","45.21","15.41","28.53","2.84","0.9","0.09","13.14","67.63","3.83","58.02","0.71","46.67","0.11","0.09","0.43","1.8","52.63","0.99","57.14","0.71","1.56","69.7","","","0","0","","",""
"C. O'Riordan","England 4.","Crewe Alexandra","RCB, CB","22","0","","20","1898","3","3.53","0","0.02","Republic of Ireland","right","193","no","8.58","5.64","79.83","6.73","42.25","0.62","6.48","0.14","0.17","0","12","0.57","25","25","0.05","0","0.19","100","1.09","52.17","0.76","0.19","0.05","40.35","87.54","15.89","77.01","5.79","64.75","0","0","0.05","4.03","60","0.66","57.14","0.38","5.64","63.03","","","0","0","","",""
"A. Davies","England 4.","Carlisle United","RB, RWB","27","100000","2026-06-30","21","1897","1","1.28","2","1.97","England","right","183","no","6.83","6.83","57.64","1.47","48.39","0.14","3.69","0.05","0.06","0","9","0.43","33.33","11.111","2.85","33.33","2.13","62.22","5.5","43.97","1.04","2.09","0.66","34.54","76.1","13.09","67.03","4.13","42.53","0.09","0.05","0.43","5.69","64.17","3.04","45.31","0.52","7.73","79.75","","","0","0","","",""
"K. Mooney","England 4.","Accrington Stanley","CF","27","0","2026-06-30","30","1884","4","4.79","1","0.47","England","right","190","no","4.06","3.63","61.84","10.32","32.87","0.05","2.51","0.19","0.23","0","24","1.15","41.67","16.667","0.24","20","0.81","58.82","9.55","23.5","1.82","0.43","0","13.61","74.74","2.44","43.14","0.24","20","0.02","0","0.29","0.62","38.46","0.43","22.22","0.24","0.76","56.25","","","0","0","","",""
"L. Sutton","England 4.","Harrogate Town","LCMF, LDMF","29","150000","2026-06-30","27","1876","0","0.65","0","0.09","England","right","180","no","8.11","7","65.75","4.99","52.88","0.14","3.87","0","0.03","0","14","0.67","7.14","0","0.48","10","1.39","34.48","7.05","31.97","0.67","1.1","0.1","29.6","77.8","9.74","64.53","2.78","48.28","0","0.14","0","5.09","66.04","1.2","48","0.43","4.8","65","","","0","0","","",""
"A. Drinan","England 4.","Swindon Town","CF, RAMF","27","175000","2028-06-30","28","1870","3","2.31","1","1.66","Republic of Ireland","right","182","no","4.81","2.98","79.03","5.97","34.68","0.14","3.78","0.14","0.11","0","26","1.25","26.92","11.538","2.45","31.37","2.31","43.75","6.74","31.43","3.32","0.82","0.53","19.88","68.77","5.15","49.53","0.96","25","0.08","0","0.39","1.78","54.05","2.26","48.94","0.87","2.65","65.45","","","0","0","","",""
"T. Wright","England 4.","Bradford City","LWB, LW, LB","24","250000","2026-06-30","28","1870","0","1.83","3","3.2","Republic of Ireland","right","179","no","6.45","5.2","52.78","2.94","37.7","0.05","5.45","0","0.09","0","14","0.67","42.86","0","4.81","29","2.31","56.25","6.35","39.39","1.59","2.55","0.48","34.51","73.22","9.19","56.54","2.7","39.29","0.15","0.05","0.53","3.13","53.85","4.19","41.38","0.77","5.97","70.97","","","0","0","","",""
"J. Walker","England 4.","Bradford City","RCMF, RW, LCMF","32","275000","","35","1863","1","1.84","6","5.24","Scotland","right","175","no","7.29","6.28","53.85","3.24","40.3","0.14","5.11","0.05","0.09","0","29","1.4","31.03","3.448","3.04","33.33","3.14","61.54","10.14","48.1","2.51","1.55","0.24","29.18","76.16","8.74","57.46","2.9","60","0.25","0.24","0.68","4.01","71.08","2.37","42.86","0.63","4.4","79.12","","","0","0","","",""
"J. Nolan","England 4.","Gillingham","RAMF, AMF","24","200000","2026-06-30","31","1860","1","2.17","3","2.12","England","left","182","no","5.47","4.6","65.26","1.79","18.92","0.05","3.59","0.05","0.1","0","38","1.84","21.05","2.632","4.6","31.58","4.74","46.94","9.44","33.85","1.06","2.27","0.24","29.03","69.83","8.52","59.09","3.05","39.68","0.1","0","0.29","3.34","56.52","4.11","36.47","0.48","5.81","66.67","","","0","0","","",""
"C. O'Brien","England 4.","Accrington Stanley","RWB, RB","21","0","","25","1857","0","0.53","0","0.66","England","right","0","no","10.47","9.06","64.71","3.2","50","0.15","5.61","0","0.03","0","6","0.29","33.33","0","3.15","30.77","1.84","39.47","4.22","39.08","0.24","1.6","0.24","27","61.22","12.79","52.27","5.91","47.54","0.03","0.1","0.24","5.82","49.17","3.63","30.67","0.19","8.24","61.18","","","0","0","","",""
