"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"A. Zeljković","Sweden 1.","Värnamo","CF, LW, LWF","28","600000","","29","2212","7","7.04","1","1.06","Sweden","right","181","4.43","3.42","61.9","1.46","33.33","0.04","2.48","0.16","0.29","0","73","2.97","38.36","9.589","0.94","30.43","2.69","53.03","7.12","37.14","2.2","1.3","0.41","28.89","84.79","4.31","64.15","1.75","51.16","0.04","0.16","0.2","2.03","74","1.59","48.72","0.61","2.73","67.16","","","0","0","","",""
"B. Sabović","Sweden 1.","Djurgården","LDMF, RDMF, RCMF","27","800000","2027-12-31","27","2207","3","1.28","0","2.33","Sweden","right","186","8.56","7.83","56.25","1.39","50","0.37","4.91","0.12","0.05","0","18","0.73","27.78","16.667","0.69","41.18","1.22","56.67","5.3","53.85","0.49","0.41","0","49.63","85.21","16.68","73.35","7.1","56.9","0.09","0.33","0.29","9.87","72.73","2.32","45.61","0.86","8.73","79.44","","","0","0","","",""
"C. Nyman","Sweden 1.","IFK Norrköping","CF","33","800000","2030-12-31","25","2205","11","7.8","2","1.94","Sweden","right","185","3.47","3.06","60","6.78","46.39","0.12","1.83","0.45","0.32","0.12","47","1.92","53.19","23.404","0.53","15.38","1.27","58.06","7.22","31.07","3.63","0.57","0.53","13.76","70.92","3.51","55.81","0.33","37.5","0.08","0.16","0.24","1.14","50","0.98","41.67","0.78","1.47","63.89","","","0","0","","",""
"M. Hallberg","Sweden 1.","Kalmar","RB, RCMF, RCB","30","450000","2026-12-31","27","2198","3","2.09","3","3.53","Sweden","right","180","7.29","5.61","58.39","3.03","41.89","0.2","4.26","0.12","0.09","0","19","0.78","31.58","15.789","2.25","41.82","0.53","53.85","3.23","31.65","0.94","1.06","0.12","43.73","84.36","12.78","71.15","3.93","43.75","0.14","0.16","0.25","3.69","67.78","2.83","56.52","0.82","7.53","71.74","","","0","0","","",""
"J. Stryger Larsen","Sweden 1.","Malmö FF","RB","34","1200000","2026-12-31","24","2190","0","1.53","1","2.88","Denmark","right","180","5.96","5.14","59.2","1.68","41.46","0.37","4.44","0","0.06","0","10","0.41","20","0","2.75","43.28","0.86","38.1","2.3","30.36","1.44","1.15","0.21","55.44","88.58","18.04","85.65","3.78","67.39","0.12","0.08","0.41","5.26","79.69","2.88","47.14","0.53","8.34","79.8","","","0","0","","",""
"A. Lundkvist","Sweden 1.","Häcken","LB","31","900000","2026-12-31","27","2184","0","0.6","3","1.78","Sweden","left","175","11.91","8.78","67.14","1.44","34.29","0.12","6.97","0","0.02","0","13","0.54","15.38","0","3.79","41.3","1.32","59.38","4.57","45.95","1.15","2.43","0.29","50.27","85.9","16.03","82.78","4.41","57.94","0.07","0.16","0.37","5.23","82.68","3.5","62.35","0.95","10.3","75.6","","","0","0","","",""
"N. Hult","Sweden 1.","Elfsborg","LB, LWB","35","300000","2026-12-31","25","2184","0","2.27","3","2.37","Sweden","left","173","9.19","7.21","65.71","1.36","36.36","0.21","4.87","0","0.09","0","14","0.58","28.57","0","2.88","35.71","1.48","47.22","4.29","39.42","2.1","2.23","0.45","38.57","82.16","13.6","76.06","3.3","57.5","0.1","0.04","0.33","4.29","72.12","2.97","51.39","0.91","7.58","79.89","","","0","0","","",""
"S. Hedlund","Sweden 1.","Elfsborg","RWB, RB, RW","32","0","2026-12-31","29","2183","7","4","3","2.52","Sweden","right","173","6.64","6.93","58.93","1.4","26.47","0.12","2.75","0.25","0.16","0.04","24","0.99","54.17","29.167","2.76","22.39","1.28","41.94","3.88","31.91","2.23","1.03","0.12","23.33","73.5","5.73","64.75","1.81","45.45","0.1","0.08","0.37","2.35","68.42","2.68","35.38","1.03","4.58","63.96","","","0","0","","",""
"N. Milleskog","Sweden 1.","Sirius","RAMF, LAMF, CF","23","1200000","2028-12-31","29","2177","9","6.17","2","1.46","Sweden","left","178","5.37","5.79","56.43","2.4","41.38","0.17","2.72","0.37","0.25","0.04","52","2.15","44.23","17.308","2.07","24","3.02","50.68","6.2","37.33","3.97","1.86","0.37","17.82","76.8","3.1","70.67","0.66","37.5","0.06","0","0.29","0.79","73.68","1.49","63.89","0.79","2.11","72.55","","","0","0","","",""
"J. Tånnander","Sweden 1.","Sirius","GK","25","225000","2027-06-30","22","2173","0","0","1","0.29","Sweden","left","191","1.41","0.04","100","0.33","87.5","0","1.85","0","0","0","0","0","0","0","0","0","0","0","0.12","100","0","0","0.04","23.61","82.46","14.21","73.76","9.4","60.79","0.01","0","0.04","1.57","39.47","0.17","0","0","7.29","67.05","1.45","4.43","67.29","1.2","-6.02","-0.249","1.78"
"T. Gulliksen","Sweden 1.","Djurgården","LAMF, AMF, LW","22","4000000","2029-06-30","26","2169","5","2.87","5","2.47","Norway","right","177","5.19","7.47","53.89","0.79","10.53","0.04","1.16","0.21","0.12","0","39","1.62","41.03","12.821","2.66","28.13","4.81","54.31","12.53","37.75","2.57","2.78","0.46","33.24","83.4","7.55","78.57","1.12","55.56","0.1","0.17","0.46","2.66","75","3.03","54.79","1.2","4.07","79.59","","","0","0","","",""
"A. Brorsson","Sweden 1.","Mjällby","CB, RCB, RCMF","26","400000","2027-06-30","28","2155","2","2.32","2","0.78","Sweden","right","188","10.23","5.89","56.74","5.72","60.58","0.96","9.28","0.08","0.1","0.08","14","0.58","50","14.286","0.17","50","0.08","50","1.09","50","1.71","0.17","0.04","55.5","86.98","19.55","76.71","6.81","52.15","0.03","0.04","0.08","6.1","67.81","0.71","35.29","0.5","8.56","60.49","","","0","0","","",""
"S. Holmén","Sweden 1.","Elfsborg","RCB","33","750000","2026-12-31","24","2154","2","0.84","1","0.84","Sweden","right","188","8.31","5.18","63.71","2.8","58.21","0.71","5.08","0.08","0.04","0.08","8","0.33","50","25","0.46","36.36","0.33","50","1.3","54.84","0.54","0.5","0","42.37","86.98","18.01","79.12","7.06","58.58","0.04","0.13","0.13","7.31","73.71","1.21","44.83","0.29","8.86","75.94","","","0","0","","",""
"M. Danielson","Sweden 1.","Djurgården","LCB, CB","36","350000","2025-12-31","23","2153","2","2.56","1","0.3","Sweden","right","192","8.86","4.89","69.23","4.47","65.42","0.79","6.68","0","0.11","0","12","0.5","33.33","16.667","0","0","0.17","50","1.46","40","0.79","0.71","0.04","50.96","91.22","20.52","83.5","4.68","58.04","0.01","0","0.04","6.56","79.62","0.25","33.33","0.33","8.15","74.36","","","0","0","","",""
"T. Yegbe","Sweden 1.","Elfsborg","LCB","24","0","2029-06-30","22","2148","3","2.85","1","0.59","Ghana","left","195","7.46","3.94","61.7","3.1","54.05","0.46","5.41","0.13","0.12","0.08","17","0.71","29.41","17.647","1.05","36","0.54","69.23","1.59","50","0.71","0.38","0.04","50.36","82.95","22.33","70.17","7.92","44.44","0.02","0","0.17","7.63","62.64","1.72","43.9","0.5","10.6","68.38","","","0","0","","",""
"G. Engvall","Sweden 1.","Värnamo","CF, LW, RW","29","900000","2027-06-30","26","2146","3","6.06","2","1.98","Sweden","right","185","3.69","3.94","57.45","1.38","18.18","0","1.55","0.13","0.25","0","45","1.89","33.33","6.667","1.38","12.12","4.07","44.33","11.37","34.32","3.1","1.64","0.84","19.59","76.23","4.36","57.69","0.55","23.08","0.08","0.42","0.25","2.14","68.63","1.64","46.15","1.13","2.05","79.59","","","0","0","","",""
"R. Gojani","Sweden 1.","Kalmar","LCMF, RCMF, DMF","33","450000","2025-12-31","24","2141","1","1.42","0","0.87","Sweden","right","174","7.02","6.73","58.13","1.39","15.15","0.29","3.56","0.04","0.06","0","17","0.71","5.88","5.882","0.67","31.25","0.76","55.56","3.78","33.33","0.46","0.67","0.04","46.16","84.97","15.81","75.53","5.38","55.47","0.04","0.13","0.08","8.49","74.26","1.77","28.57","0.42","8.16","74.74","","","0","0","","",""
"Y. Kalley","Sweden 1.","IFK Norrköping","LB","24","350000","2025-12-31","26","2111","0","0.47","0","0.65","Sweden","left","185","7.21","6.27","53.74","1.53","52.78","0.13","3.59","0","0.02","0","7","0.3","28.57","0","1.41","33.33","3.24","56.58","8.65","42.86","0.47","1.66","0.68","29.25","86.15","7.5","68.75","2.34","29.09","0.03","0.13","0.09","2.05","66.67","1.11","38.46","0.13","3.33","57.69","","","0","0","","",""
"J. Lindberg","Sweden 1.","Häcken","RB, LWF","26","900000","2027-12-31","27","2100","5","3.91","3","2.96","Sweden","right","182","9.3","8.7","66.01","1.76","53.66","0.09","4.94","0.21","0.17","0","50","2.14","40","10","1.84","25.58","3.69","61.63","11.79","48.36","3.21","3.6","0.69","36.56","83","11.23","75.57","1.37","50","0.13","0.39","0.34","3.99","75.27","2.79","52.31","1.46","6.13","77.62","","","0","0","","",""
"A. Boudah","Sweden 1.","Västerås SK","LWF, CF, LCMF","26","450000","2027-06-30","28","2100","8","8.36","1","0.89","Sweden","right","186","4.41","3.21","64","3.47","33.33","0.09","3.06","0.3","0.36","0.09","83","3.56","33.73","9.639","1.46","23.53","4.07","45.26","12.47","32.3","3.64","1.93","0.47","30.34","80.08","6.69","68.59","1.24","41.38","0.04","0.26","0.13","2.53","69.49","2.31","50","1.33","3.43","77.5","","","0","0","","",""
"A. Ahl Holmström","Sweden 1.","GAIS","CF","26","400000","2029-06-30","29","2097","10","8.44","1","0.94","Sweden","right","191","2.36","1.97","56.52","8.07","45.21","0.17","1.41","0.43","0.36","0.13","53","2.27","39.62","18.868","0.39","33.33","1.2","53.57","6.91","26.09","3.22","0.3","0.13","9.36","75.23","1.46","58.82","0.26","33.33","0.04","0.04","0.09","0.6","71.43","0.52","75","0.34","0.77","50","","","0","0","","",""
"Villiam Granath","Sweden 1.","Halmstad","LW, CF, RW","27","275000","2025-12-31","29","2096","3","4.31","1","1.89","Sweden","right","189","9.7","8.63","60.2","5.8","53.33","0.26","3.91","0.13","0.19","0","31","1.33","32.26","9.677","0.73","23.53","2.4","35.71","7.51","24","2.15","0.73","0.26","20.83","76.7","5.32","58.87","1.16","51.85","0.08","0.17","0.26","2.19","66.67","0.86","40","0.52","2.66","56.45","","","0","0","","",""
"M. Larsson","Sweden 1.","Västerås SK","LWB, LB","22","0","2026-12-31","26","2085","0","2.96","1","4.49","Sweden","left","184","9.24","6.82","60.13","2.07","45.83","0.3","5.63","0","0.13","0","28","1.21","17.86","0","5.09","38.14","2.12","57.14","4.75","50","1.94","2.07","0.78","47.65","71.2","20.46","62.66","9.41","53.21","0.19","0.17","0.43","8.12","62.77","5.14","45.38","1.08","12.56","72.85","","","0","0","","",""
"H. Ibrahim","Sweden 1.","GAIS","DMF, LB","22","300000","","27","2076","0","0.51","1","1.14","Sweden","right","185","11.49","8.84","59.8","1.34","51.61","0.13","6.16","0","0.02","0","12","0.52","25","0","1.04","29.17","1.91","52.27","6.89","31.45","0.61","1.65","0.65","40.75","86.17","12.1","72.04","1.95","37.78","0.05","0.22","0.22","3.86","71.91","1.69","51.28","0.52","5.03","62.07","","","0","0","","",""
"J. Ring","Sweden 1.","Kalmar","CF, RW, RWF","34","500000","2025-12-31","29","2072","4","2.53","3","3","Sweden","left","182","4.82","5.08","64.1","2.43","32.14","0.04","1.86","0.17","0.11","0.04","19","0.83","36.84","21.053","1.69","28.21","2.61","53.33","9.47","36.7","2.69","1.65","0.65","32.66","78.19","6.99","59.63","1.43","48.48","0.13","0.39","0.35","2.56","66.1","2.35","42.59","0.96","3.82","61.36","","","0","0","","",""
"W. Milovanović","Sweden 1.","GAIS","LCMF, RCMF","23","500000","2027-12-31","25","2061","2","3.54","2","1.84","Sweden","right","181","8.38","8.12","53.23","3.01","43.48","0.31","3.97","0.09","0.15","0","33","1.44","21.21","6.061","1.05","33.33","1.88","55.81","7.64","40.57","2.53","1.4","0.61","22.49","77.28","6.55","68.67","1.75","52.5","0.08","0.22","0.26","2.53","67.24","1.83","50","1","3.36","67.53","","","0","0","","",""
"E. Hovland","Sweden 1.","Häcken","RCB","36","350000","","26","2046","1","1.93","0","0.15","Norway","right","191","9.24","4.13","65.96","3.34","59.21","1.32","8.51","0.04","0.08","0.04","9","0.4","44.44","11.111","0.22","40","0","0","0.57","69.23","0.62","0.84","0","56.52","89.88","22.65","83.69","7.52","67.84","0.01","0.09","0.09","9.81","83.86","0.48","36.36","0.09","12.14","76.81","","","0","0","","",""
"R. Sjöstedt","Sweden 1.","Kalmar","LCB, CB","33","275000","2025-12-31","25","2045","0","0.5","0","0.05","Sweden","right","184","7.61","4.62","69.52","1.76","52.5","0.7","5.23","0","0.02","0","5","0.22","60","0","0.13","33.33","0.18","50","0.48","45.45","0.31","0.31","0","57.43","93.18","17.56","85.21","4.14","60.64","0","0","0","3.39","79.22","0.4","55.56","0.13","6.51","66.22","","","0","0","","",""
"H. Johansson","Sweden 1.","Mjällby","RWB, RB","28","0","2026-12-31","26","2042","5","3.3","2","3.72","Sweden","right","190","10.53","8.68","58.38","4.05","66.3","0.13","6.99","0.22","0.15","0.09","25","1.1","44","20","2.29","30.77","2.12","56.25","7.01","38.36","2.6","1.15","0.13","30.63","77.84","6.66","58.28","1.98","26.67","0.16","0.09","0.62","2.56","56.9","2.12","41.67","0.88","4.45","64.36","","","0","0","","",""
"M. Krasniqi","Sweden 1.","GAIS","GK","33","250000","2027-12-31","21","2041","0","0.01","0","0","Sweden","left","187","1.94","0.22","40","0.57","92.31","0","2.01","0","0","0","1","0.04","0","0","0","0","0","0","0","0","0.04","0","0","22.44","80.75","13.1","69.36","10.63","63.07","0","0","0","4.63","60.95","0.35","25","0.09","8.03","78.02","0.93","3.48","73.42","0.98","1.31","0.058","2.2"
"Romário","Sweden 1.","Kalmar","RCMF, LCMF, RDMF","40","200000","","29","2040","0","0.9","1","0.27","Brazil","right","173","9.26","6.09","62.32","2.34","52.83","0.4","5.31","0","0.04","0","20","0.88","35","0","0.22","20","1.54","62.86","8.12","54.35","0.44","0.75","0.09","47.51","89.32","12.44","77.66","3.66","60.24","0.01","0.09","0","5.51","73.6","1.01","65.22","0.49","5.6","70.87","","","0","0","","",""
"R. Wikström","Sweden 1.","Mjällby","RCB","24","450000","2029-12-31","23","2018","1","0.84","0","0.88","Sweden","right","189","9.05","4.95","71.17","4.06","67.03","0.8","7.01","0.04","0.04","0.04","7","0.31","14.29","14.286","0.85","52.63","0.67","80","1.61","63.89","0.76","1.16","0.13","42.86","83.56","17.97","72.46","6.82","54.25","0.04","0","0.22","5.71","69.53","1.38","51.61","0.27","9.32","67.94","","","0","0","","",""
"V. Gustafson","Sweden 1.","Mjällby","RCMF, RW, RWF","30","600000","2026-12-31","27","2013","3","1.26","2","2","Sweden","right","181","7.91","7.2","61.49","1.88","42.86","0.31","4.38","0.13","0.06","0.04","19","0.85","26.32","15.789","2.24","30","1.65","54.05","6.21","39.57","1.34","1.61","0.8","34.61","76.87","12.34","68.84","2.55","47.37","0.09","0.63","0.27","4.07","60.44","3.85","39.53","1.03","5.99","68.66","","","0","0","","",""
"P. Vagić","Sweden 1.","Hammarby","LCB, RCB","25","1000000","2026-12-31","23","1990","0","0.31","0","0.14","Sweden","right","188","8.73","6.24","73.19","2.44","57.41","0.59","6.12","0","0.01","0","2","0.09","50","0","0.05","100","0.5","63.64","3.44","63.16","0.18","0.23","0.05","57.03","93.34","20.62","86.18","2.44","50","0.01","0.05","0","4.34","80.21","0.23","40","0.14","6.42","67.61","","","0","0","","",""
"T. Pettersson","Sweden 1.","Mjällby","LCB","35","250000","2027-12-31","25","1989","2","3.09","1","0.09","Sweden","left","190","7.42","3.03","59.7","5.61","61.29","0.59","7.19","0.09","0.14","0.05","22","1","40.91","9.091","0.68","13.33","0.27","50","1.72","55.26","1.76","0.95","0.05","48.46","86.65","21.95","80.21","5.43","55.83","0","0","0","4.03","75.28","0.63","35.71","0.32","8.37","64.86","","","0","0","","",""
"I. Kiese Thelin","Sweden 1.","Malmö FF","CF","33","2200000","2027-06-30","26","1989","15","12.64","4","0.96","Sweden","right","189","2.81","2.08","39.13","6.7","45.27","0.09","2.96","0.68","0.57","0.18","63","2.85","50.79","23.81","0.45","30","0.45","10","6.65","21.09","4.98","0.45","0.18","12.4","68.61","2.9","59.38","0.14","33.33","0.04","0.09","0.32","0.68","40","0.9","50","1.22","0.77","52.94","","","0","0","","",""
"J. Dahlin","Sweden 1.","Malmö FF","GK","39","250000","2026-12-31","20","1986","0","0","0","0","Sweden","right","192","1.13","0","0","0.36","100","0","1.78","0","0","0","0","0","0","0","0","0","0","0","0.05","100","0","0","0.05","15.95","87.22","7.84","76.88","5.76","65.35","0","0","0","1.4","45.16","0.09","0","0","4.53","79","0.63","2.58","75.44","0.7","1.49","0.068","0.91"
"Viktor Granath","Sweden 1.","Västerås SK","CF","31","500000","2027-12-31","27","1960","7","5.01","2","0.44","Sweden","left","194","3.08","2.85","54.84","10.06","35.16","0.14","1.33","0.32","0.23","0.18","22","1.01","59.09","31.818","0","0","0.64","35.71","6.89","26.67","2.07","0.14","0.05","11.66","68.5","2.62","50.88","0.23","80","0.02","0.05","0.05","0.78","47.06","0.32","14.29","0.18","1.19","26.92","","","0","0","","",""
"A. Boman","Sweden 1.","Halmstad","RB, RWB","24","350000","2027-12-31","21","1926","0","0.76","2","1.4","Sweden","right","184","9.02","6.68","70.63","1.73","45.95","0.37","4.21","0","0.04","0","6","0.28","16.67","0","2.8","28.33","1.82","66.67","7.38","46.84","0.93","2.1","0.42","30.56","73.09","10.33","55.2","3.18","38.24","0.07","0.05","0.42","4.44","49.47","2.57","38.18","0.33","6.21","70.68","","","0","0","","",""
"M. Rygaard","Sweden 1.","Häcken","RCMF, AMF","34","700000","2026-12-31","26","1920","3","2.86","8","4.52","Denmark","left","176","5.39","4.92","54.29","1.13","45.83","0.33","3.56","0.14","0.13","0","41","1.92","21.95","7.317","1.45","38.71","1.36","34.48","7.55","37.27","2.2","1.88","0.19","55.78","86.05","15.98","77.42","5.06","66.67","0.21","0.33","0.47","8.02","80.7","3.19","63.24","1.88","8.02","87.72","","","0","0","","",""
"A. Qasem","Sweden 1.","Elfsborg","CF, LWF, LW","22","1800000","2027-12-31","27","1913","5","5.8","4","2.04","Sweden","left","178","6.07","6.02","59.38","4.42","26.6","0.05","2.63","0.19","0.27","0.05","43","2.02","30.23","11.628","2.12","22.22","3.67","50","11.2","34.87","4.05","2.59","0.8","22.25","80.34","4.38","76.34","0.99","52.38","0.1","0.14","0.61","1.69","80.56","2.16","50","1.13","2.78","77.97","","","0","0","","",""
"A. Wikman","Sweden 1.","Sirius","LDMF, RDMF, RCMF","22","350000","2029-12-31","24","1881","3","0.53","2","1.6","Sweden","left","178","7.03","5.98","60.8","0.81","35.29","0.1","4.07","0.14","0.03","0","9","0.43","33.33","33.333","0.91","36.84","0.43","88.89","1.53","50","0.38","0.67","0.1","52.82","89.95","14.45","79.8","3.88","59.26","0.08","0.19","0.29","8.76","83.06","1.67","37.14","0.33","7.7","80.75","","","0","0","","",""
"Rui Modesto","Sweden 1.","AIK","RW","26","2000000","2029-06-30","20","1879","6","3.75","7","4.61","Angola","right","180","6.51","5.56","57.76","5.13","29.91","0.19","3.53","0.29","0.18","0.1","29","1.39","37.93","20.69","3.69","42.86","1.58","57.58","6.47","32.59","4.65","1.53","0.43","27.83","72.12","6.61","58.7","2.35","55.1","0.22","0.1","1.01","2.11","70.45","3.16","45.45","1.2","4.74","67.68","","","0","0","","",""
