Player,League,Season,Team,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport countries,Foot,Height,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Shots blocked per 90,PAdj Interceptions,Non-penalty goals per 90,xG per 90,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Crosses per 90,"Accurate crosses, %",Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Long passes per 90,"Accurate long passes, %",xA per 90,Smart passes per 90,Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Deep completions per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals per 90,Shots against per 90,"Save rate, %",xG against per 90,Prevented goals,Prevented goals per 90,Exits per 90,Wyscout ID
Lorran,Brazil 1.,2026,Flamengo,RAMF,20,0,2029-12-31,3,133,1,1.04,0,0.18,Brazil,Brazil,left,180,no,8.12,9.47,50.0,0.68,0.0,0.0,4.69,0.68,0.7,0.0,4,2.71,100.0,25.0,1.35,100.0,2.71,25.0,8.12,25.0,5.41,2.03,0.0,36.54,87.04,6.77,70.0,0.68,0.0,0.12,0.0,0.68,1.35,100.0,2.71,75.0,0.68,2.03,100.0,,,0.0,0.0,,,,-398594
Lucas Taverna,Brazil 1.,2026,Coritiba,"RB, RWB",19,0,,3,132,0,0.0,0,0.0,Brazil,Brazil,unknown,175,no,12.95,8.86,53.85,2.05,0.0,0.68,9.0,0.0,0.0,0.0,1,0.68,0.0,0.0,1.36,0.0,1.36,100.0,2.73,50.0,0.0,0.68,0.0,34.09,70.0,17.73,69.23,6.14,22.22,0.0,0.0,0.0,4.09,66.67,2.73,0.0,0.0,7.5,54.55,,,0.0,0.0,,,,-647366
Jotavve Fonseca,Brazil 1.,2026,Vasco da Gama,"RB, LB, RW",21,0,,4,130,0,0.0,0,0.17,Brazil,Brazil,unknown,0,no,15.23,11.77,64.71,4.15,66.67,0.0,12.22,0.0,0.0,0.0,0,0.0,0.0,0.0,3.46,60.0,4.15,100.0,8.31,75.0,0.0,0.69,0.69,33.92,75.51,9.0,76.92,3.46,40.0,0.12,0.0,0.69,3.46,100.0,4.85,57.14,0.69,9.69,71.43,,,0.0,0.0,,,,-645968
G. Caballero,Brazil 1.,2026,Santos,"RWF, CF, RW",24,0,2028-12-31,3,130,0,0.33,0,0.0,Paraguay,Paraguay,right,186,no,2.77,2.08,33.33,1.38,0.0,0.0,2.61,0.0,0.23,0.0,6,4.15,16.67,0.0,2.08,0.0,1.38,50.0,5.54,62.5,2.77,0.0,0.69,29.08,66.67,6.92,50.0,1.38,0.0,0.0,0.0,0.0,4.85,71.43,4.85,0.0,0.0,2.77,25.0,,,0.0,0.0,,,,-129593
Claudinho,Brazil 1.,2026,Vitória,RB,25,1200000,2027-12-31,2,129,0,0.01,0,0.0,Brazil,Brazil,right,180,yes,9.07,4.88,71.43,0.7,100.0,0.7,10.0,0.0,0.01,0.0,1,0.7,0.0,0.0,1.4,0.0,0.0,0.0,4.19,16.67,2.09,0.0,0.0,40.47,67.24,22.33,53.13,4.88,28.57,0.0,0.0,0.0,4.19,83.33,0.7,0.0,0.0,11.16,37.5,,,0.0,0.0,,,,-70407
Diego Caito,Brazil 1.,2026,Grêmio,RB,22,0,2026-12-31,2,129,1,0.12,0,0.0,Brazil,Brazil,right,180,yes,3.49,4.88,14.29,1.4,0.0,0.0,4.44,0.7,0.08,0.0,3,2.09,33.33,33.333,0.7,0.0,1.4,100.0,4.19,83.33,3.49,2.09,0.0,52.33,84.0,21.63,87.1,4.19,50.0,0.0,0.0,0.0,5.58,62.5,1.4,0.0,0.0,4.19,83.33,,,0.0,0.0,,,,-381313
 Lucas Emanuel,Brazil 1.,2026,Botafogo,"CF, AMF",17,0,,3,126,1,0.69,0,0.0,Brazil,Brazil,,0,no,2.86,4.29,33.33,5.0,14.29,0.0,2.61,0.71,0.49,0.0,3,2.14,66.67,33.333,0.0,0.0,0.71,0.0,5.71,25.0,3.57,0.0,0.0,7.14,60.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,1.43,50.0,0.0,0.0,0.0,0.71,0.0,,,0.0,0.0,,,,-693732
Ramon Rique,Brazil 1.,2026,Vasco da Gama,"AMF, LWF",18,0,,4,123,0,0.27,1,0.42,Brazil,Brazil,unknown,0,no,5.12,5.85,50.0,0.0,0.0,0.0,3.21,0.0,0.2,0.0,2,1.46,50.0,0.0,3.66,40.0,0.0,0.0,2.2,33.33,4.39,0.0,0.0,40.24,69.09,11.71,56.25,2.2,66.67,0.31,0.0,3.66,5.85,62.5,6.59,33.33,1.46,6.59,66.67,,,0.0,0.0,,,,-423582
Thiago Silva,Brazil 1.,2026,Fluminense,"RCB, LCB",41,1000000,2026-12-31,2,122,0,0.03,0,0.01,Brazil,"Brazil, France",right,181,no,5.9,1.48,0.0,4.43,50.0,2.21,8.28,0.0,0.02,0.0,1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.74,0.0,50.16,89.71,19.18,80.77,5.16,42.86,0.0,0.0,0.0,5.16,71.43,0.0,0.0,0.0,4.43,66.67,,,0.0,0.0,,,,9136
Gustavo Cazonatti,Brazil 1.,2026,Mirassol,"RCMF, LCMF, LDMF",30,500000,2026-12-31,2,122,0,0.34,0,0.08,Brazil,Brazil,right,178,no,5.9,2.95,25.0,2.95,75.0,0.74,6.92,0.0,0.25,0.0,2,1.48,50.0,0.0,0.0,0.0,0.0,0.0,5.16,71.43,0.74,0.74,0.0,35.41,79.17,11.8,56.25,2.95,0.0,0.06,0.74,0.74,7.38,70.0,0.74,0.0,0.0,5.9,50.0,,,0.0,0.0,,,,443963
Kayky,Brazil 1.,2026,Internacional,"RAMF, AMF, LAMF",23,7000000,2029-12-31,6,118,0,0.49,0,0.01,Brazil,Brazil,left,172,yes,6.86,6.1,62.5,0.0,0.0,0.0,8.0,0.0,0.37,0.0,5,3.81,40.0,0.0,2.29,0.0,6.1,62.5,14.49,36.84,6.1,0.0,0.0,37.37,83.67,3.81,60.0,2.29,33.33,0.01,0.76,0.0,0.76,100.0,2.29,66.67,2.29,4.58,83.33,,,0.0,0.0,,,,-176157
Jair,Brazil 1.,2026,Vasco da Gama,"DMF, AMF",31,3000000,,2,118,0,0.38,0,0.0,Brazil,Brazil,right,178,no,8.39,6.86,44.44,2.29,33.33,0.76,8.08,0.0,0.29,0.0,3,2.29,0.0,0.0,0.76,0.0,0.0,0.0,1.53,50.0,1.53,0.0,0.0,48.05,95.24,16.02,95.24,2.29,100.0,0.0,0.0,0.0,6.1,100.0,0.76,0.0,0.76,6.1,75.0,,,0.0,0.0,,,,266351
Alexsander,Brazil 1.,2026,Atlético Mineiro,"LCMF, RCMF",22,0,2029-12-31,5,118,0,0.2,0,0.19,Brazil,Brazil,left,178,no,6.86,10.68,50.0,1.53,0.0,0.0,2.61,0.0,0.16,0.0,2,1.53,0.0,0.0,0.76,100.0,3.81,60.0,11.44,66.67,1.53,0.76,0.0,28.22,94.59,6.1,100.0,2.29,100.0,0.15,0.0,0.76,5.34,100.0,1.53,50.0,0.76,2.29,66.67,,,0.0,0.0,,,,-263464
João Paulo,Brazil 1.,2026,Bahia,GK,31,5500000,2027-12-31,2,117,0,0.0,0,0.0,Brazil,Brazil,right,189,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,86.36,9.23,75.0,3.08,50.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.54,50.0,5.38,10.0,46.15,3.76,-2.11,-1.623,1.54,317934
Léo,Brazil 1.,2026,Athletico Paranaense,LCB,30,0,2028-12-31,2,117,0,0.0,0,0.0,Brazil,Brazil,left,183,no,6.92,7.69,40.0,2.31,0.0,0.77,4.55,0.0,0.0,0.0,0,0.0,0.0,0.0,0.77,100.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,34.62,95.56,13.08,94.12,0.0,0.0,0.0,0.0,0.0,2.31,100.0,0.77,100.0,0.0,1.54,100.0,,,0.0,0.0,,,,319777
Diogo Riquelme,Brazil 1.,2026,Athletico Paranaense,"LCMF, RCMF, LCB",21,0,2028-12-31,5,116,0,0.01,0,0.0,Brazil,Brazil,unknown,0,no,10.09,7.76,50.0,1.55,100.0,0.78,8.0,0.0,0.0,0.0,1,0.78,100.0,0.0,0.78,0.0,0.78,0.0,1.55,0.0,0.0,1.55,0.0,25.6,78.79,7.76,60.0,2.33,66.67,0.0,0.0,0.0,3.1,75.0,0.78,0.0,0.0,3.1,50.0,,,0.0,0.0,,,,-477636
Marcelo Lomba,Brazil 1.,2026,Palmeiras,GK,39,250000,2026-12-31,1,114,0,0.0,0,0.0,Brazil,Brazil,right,189,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,78.95,8.68,63.64,3.95,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,25.0,0.0,2.37,100.0,0.26,0.33,0.261,2.37,9062
Gustavo Silva,Brazil 1.,2026,Mirassol,"RAMF, RWF",28,0,2027-06-30,2,112,0,0.47,0,0.0,Brazil,Brazil,right,168,no,3.21,1.61,50.0,1.61,0.0,0.0,3.91,0.0,0.38,0.0,1,0.8,100.0,0.0,0.0,0.0,3.21,50.0,6.43,37.5,3.21,0.8,0.0,24.91,80.65,6.43,100.0,0.8,100.0,0.0,0.0,0.0,1.61,100.0,1.61,50.0,0.8,0.8,100.0,,,0.0,0.0,,,,470549
A. Bispo dos Santos,Brazil 1.,2026,Vitória,"LW, LWF, RW",23,0,,4,108,0,0.37,0,0.11,Brazil,Brazil,unknown,0,no,7.5,8.33,50.0,2.5,66.67,0.0,4.62,0.0,0.3,0.0,3,2.5,0.0,0.0,0.0,0.0,4.17,20.0,11.67,14.29,2.5,4.17,3.33,15.0,72.22,6.67,50.0,0.83,0.0,0.09,0.0,0.0,3.33,25.0,0.83,100.0,1.67,2.5,66.67,,,0.0,0.0,,,,-803863
Walace,Brazil 1.,2026,Vitória,"DMF, LCMF, RCMF",31,6000000,2028-12-31,3,108,0,0.01,0,0.0,Brazil,Brazil,right,188,yes,7.5,4.17,20.0,2.5,33.33,0.0,7.06,0.0,0.01,0.0,1,0.83,0.0,0.0,0.0,0.0,0.83,100.0,1.67,50.0,0.0,0.0,0.0,66.67,87.5,19.17,73.91,6.67,50.0,0.0,0.0,0.0,7.5,88.89,0.83,100.0,0.0,9.17,63.64,,,0.0,0.0,,,,338353
Tetê,Brazil 1.,2026,São Paulo,"LAMF, LW, RW",19,0,,4,107,0,0.0,0,0.0,Brazil,Brazil,,0,no,3.36,5.89,42.86,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0,0.0,0.0,0.0,1.68,50.0,2.52,33.33,5.05,16.67,0.0,1.68,0.0,13.46,87.5,3.36,100.0,0.0,0.0,0.0,0.0,0.0,2.52,66.67,2.52,66.67,0.0,4.21,80.0,,,0.0,0.0,,,,-526524
Nathan Fernandes,Brazil 1.,2026,Botafogo,"LB, LAMF",21,0,2029-12-31,4,105,0,0.0,1,0.11,Brazil,Brazil,right,176,no,7.71,6.86,75.0,0.86,100.0,0.0,4.29,0.0,0.0,0.0,0,0.0,0.0,0.0,0.86,0.0,0.86,100.0,3.43,100.0,1.71,0.86,0.86,24.86,79.31,8.57,60.0,2.57,33.33,0.09,0.0,0.86,4.29,40.0,2.57,66.67,2.57,5.14,66.67,,,0.0,0.0,,,,-314249
Kauan Faria,Brazil 1.,2026,Chapecoense,LCB,23,0,2026-12-31,1,104,0,0.0,0,0.0,Brazil,Brazil,unknown,0,no,5.19,2.6,33.33,3.46,75.0,0.87,8.82,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,53.65,88.71,22.5,84.62,3.46,25.0,0.0,0.0,0.0,2.6,33.33,0.0,0.0,0.0,6.06,71.43,,,0.0,0.0,,,,-265079
Wallace Yan,Brazil 1.,2026,Flamengo,CF,21,0,2027-12-31,7,104,0,0.01,0,0.0,Brazil,Brazil,right,0,no,4.33,3.46,75.0,1.73,50.0,0.0,2.4,0.0,0.01,0.0,1,0.87,0.0,0.0,0.0,0.0,1.73,50.0,12.98,53.33,3.46,0.0,0.0,11.25,69.23,0.87,100.0,0.87,100.0,0.0,0.0,0.0,1.73,0.0,0.87,100.0,0.87,0.87,100.0,,,0.0,0.0,,,,-388374
Riccieli,Brazil 1.,2026,Vitória,RCB,27,3000000,2027-06-30,2,102,0,0.1,0,0.0,Brazil,Brazil,right,184,yes,3.53,2.65,33.33,2.65,100.0,0.0,3.91,0.0,0.09,0.0,1,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,27.35,80.65,11.47,61.54,3.53,25.0,0.0,0.0,0.0,6.18,57.14,0.88,0.0,0.0,4.41,40.0,,,0.0,0.0,,,,451709
Wallace,Brazil 1.,2026,Grêmio,LCB,21,0,2031-06-30,1,101,1,0.34,0,0.0,Brazil,Brazil,right,190,no,5.35,2.67,33.33,4.46,60.0,2.67,6.0,0.89,0.3,0.89,1,0.89,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,46.34,92.31,14.26,81.25,4.46,80.0,0.0,0.0,0.0,2.67,66.67,0.0,0.0,0.89,3.56,75.0,,,0.0,0.0,,,,-418473
Gabriel Grando,Brazil 1.,2026,Grêmio,GK,26,1700000,2029-12-31,1,101,0,0.0,0,0.0,Brazil,Brazil,right,192,no,0.89,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.06,81.48,12.48,64.29,7.13,37.5,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,3.56,50.0,0.89,2.67,66.67,0.85,-0.05,-0.045,0.89,-62368
Ivan Quaresma,Brazil 1.,2026,Remo,GK,29,1500000,2026-12-31,1,101,0,0.0,0,0.0,Brazil,"Brazil, Italy",right,196,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,83.33,2.67,66.67,2.67,66.67,0.0,0.0,0.0,1.78,100.0,0.0,0.0,0.0,1.78,100.0,0.0,3.56,100.0,0.58,0.65,0.579,1.78,334563
Bruno Tubarão,Brazil 1.,2026,Chapecoense,RB,31,500000,,1,100,0,0.02,0,0.0,Brazil,Brazil,right,180,no,11.7,9.9,54.55,0.9,100.0,0.0,4.55,0.0,0.02,0.0,1,0.9,100.0,0.0,2.7,33.33,1.8,100.0,6.3,57.14,0.0,1.8,0.0,41.4,67.39,17.1,47.37,8.1,11.11,0.0,0.0,0.0,7.2,50.0,3.6,25.0,0.0,5.4,33.33,,,0.0,0.0,,,,434598
Léo Linck,Brazil 1.,2026,Botafogo,GK,25,1000000,2028-12-31,1,100,0,0.0,0,0.0,Brazil,Brazil,right,195,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,56.67,18.9,38.1,15.3,29.41,0.0,0.0,0.0,6.3,14.29,0.0,0.0,0.0,9.0,50.0,0.9,8.1,88.89,1.52,0.69,0.621,0.9,-138516
A. Duarte,Brazil 1.,2026,Santos,RCB,26,3500000,,1,98,0,0.0,0,0.0,Paraguay,Paraguay,right,186,no,5.51,6.43,57.14,3.67,100.0,0.0,3.53,0.0,0.0,0.0,0,0.0,0.0,0.0,0.92,0.0,0.92,0.0,0.92,0.0,0.92,0.92,0.0,51.43,91.07,17.45,89.47,0.92,100.0,0.0,0.0,0.0,3.67,75.0,0.0,0.0,0.0,3.67,75.0,,,0.0,0.0,,,,475429
Mycael,Brazil 1.,2026,Athletico Paranaense,GK,22,0,2028-12-31,1,98,0,0.0,0,0.0,Brazil,Brazil,left,190,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94,69.23,8.27,55.56,7.35,50.0,0.0,0.0,0.0,2.76,33.33,0.0,0.0,0.0,3.67,75.0,0.0,1.84,100.0,0.39,0.42,0.386,1.84,-158171
Wendeson Santos,Brazil 1.,2026,Bahia,"CF, LWF",18,0,2028-12-31,4,97,0,0.28,0,0.0,Brazil,Brazil,right,174,no,2.78,5.57,33.33,12.99,42.86,0.0,0.0,0.0,0.26,0.0,2,1.86,50.0,0.0,0.0,0.0,0.93,100.0,11.13,25.0,2.78,0.0,0.0,11.13,75.0,0.93,0.0,0.93,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,-573313
Marquinhos,Brazil 1.,2026,Cruzeiro,"RW, RAMF",23,7000000,2028-12-31,2,97,0,0.0,0,0.0,Brazil,Brazil,left,175,no,4.64,3.71,25.0,4.64,60.0,0.0,6.32,0.0,0.0,0.0,0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,6.49,42.86,0.93,1.86,0.93,23.2,80.0,4.64,60.0,1.86,0.0,0.0,0.93,0.93,5.57,50.0,1.86,0.0,0.0,2.78,66.67,,,0.0,0.0,,,,-118586
Larson,Brazil 1.,2026,Palmeiras,"DMF, RDMF, LCMF",21,0,2030-12-31,4,93,0,0.15,0,0.0,Brazil,Brazil,unknown,0,no,1.94,3.87,25.0,2.9,0.0,0.0,1.3,0.0,0.14,0.0,2,1.94,50.0,0.0,0.97,0.0,0.0,0.0,3.87,50.0,0.97,0.0,0.0,31.94,84.85,6.77,71.43,0.97,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,2.9,33.33,,,0.0,0.0,,,,-424412
Chico Kim,Brazil 1.,2026,Mirassol,"LDMF, AMF, RDMF",35,350000,2026-12-31,5,91,0,0.0,0,0.0,Brazil,"Brazil, Korea Republic",right,175,no,5.93,7.91,50.0,2.97,33.33,0.0,2.22,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.99,100.0,2.97,100.0,0.0,0.0,0.0,32.64,69.7,14.84,46.67,4.95,20.0,0.0,0.0,0.0,6.92,42.86,0.0,0.0,0.0,7.91,50.0,,,0.0,0.0,,,,228709
Riquelme Fillipi,Brazil 1.,2026,Palmeiras,"LCMF, LW, RW",19,0,2029-12-31,3,91,0,0.07,0,0.0,Brazil,Brazil,right,175,no,6.92,5.93,50.0,4.95,20.0,0.0,3.33,0.0,0.07,0.0,1,0.99,100.0,0.0,1.98,0.0,2.97,66.67,7.91,50.0,1.98,3.96,0.99,27.69,64.29,5.93,50.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,100.0,0.99,1.98,50.0,,,0.0,0.0,,,,-423655
Bernardo Zortea,Brazil 1.,2026,Grêmio,"RDMF, LCMF",19,0,2028-06-30,3,88,0,0.05,0,0.02,Brazil,Brazil,unknown,0,no,2.05,6.14,33.33,2.05,50.0,0.0,0.0,0.0,0.05,0.0,1,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,1.02,0.0,39.89,76.92,13.3,46.15,4.09,50.0,0.02,0.0,0.0,5.11,60.0,1.02,100.0,1.02,8.18,37.5,,,0.0,0.0,,,,-457098
Elias,Brazil 1.,2026,Mirassol,RB,27,550000,2026-12-31,1,87,0,0.0,0,0.0,Brazil,Brazil,right,181,yes,6.21,3.1,33.33,2.07,0.0,0.0,8.82,0.0,0.0,0.0,0,0.0,0.0,0.0,1.03,0.0,1.03,0.0,3.1,66.67,0.0,2.07,1.03,36.21,80.0,19.66,68.42,3.1,33.33,0.0,0.0,0.0,4.14,75.0,1.03,0.0,0.0,8.28,50.0,,,0.0,0.0,,,,478734
Matheus França,Brazil 1.,2026,Vasco da Gama,"CF, LW, RW",22,15000000,2028-06-30,3,86,0,0.11,0,0.0,Brazil,Brazil,right,182,no,6.28,7.33,42.86,7.33,42.86,1.05,4.09,0.0,0.12,0.0,1,1.05,0.0,0.0,1.05,0.0,1.05,100.0,5.23,20.0,1.05,1.05,0.0,19.88,73.68,4.19,50.0,1.05,0.0,0.0,0.0,0.0,2.09,0.0,1.05,100.0,0.0,4.19,50.0,,,0.0,0.0,,,,-159220
Vinicius Eduardo,Brazil 1.,2026,Chapecoense,RCB,21,0,,2,85,0,0.0,0,0.0,Brazil,Brazil,unknown,0,no,8.47,5.29,60.0,2.12,50.0,0.0,8.33,0.0,0.0,0.0,0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,19.06,83.33,2.12,100.0,0.0,0.0,0.0,0.0,0.0,1.06,100.0,0.0,0.0,0.0,4.24,50.0,,,0.0,0.0,,,,-399630
Thiago Beltrame,Brazil 1.,2026,Grêmio,GK,23,0,2027-12-31,1,83,0,0.0,0,0.0,Brazil,Brazil,right,201,no,1.08,1.08,0.0,1.08,100.0,0.0,1.67,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,92.86,4.34,100.0,2.17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,3.25,8.67,62.5,2.47,-0.72,-0.781,2.17,-176280
João Victor,Brazil 1.,2026,Flamengo,RCB,19,0,2029-12-31,1,81,0,0.0,0,0.0,Brazil,Brazil,unknown,0,no,1.11,0.0,0.0,1.11,0.0,0.0,1.76,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,68.89,95.16,24.44,95.45,1.11,100.0,0.0,0.0,0.0,8.89,100.0,0.0,0.0,0.0,2.22,100.0,,,0.0,0.0,,,,-423456
Luis Pacheco,Brazil 1.,2026,Palmeiras,"RCMF, LDMF",18,0,2029-12-31,3,81,0,0.04,0,0.0,Brazil,Brazil,,0,no,6.67,7.78,57.14,1.11,100.0,0.0,3.53,0.0,0.04,0.0,1,1.11,0.0,0.0,1.11,0.0,0.0,0.0,2.22,0.0,0.0,1.11,0.0,44.44,90.0,11.11,70.0,0.0,0.0,0.0,0.0,0.0,4.44,75.0,1.11,0.0,0.0,3.33,100.0,,,0.0,0.0,,,,-589050
Edu,Brazil 1.,2026,Vitória,LCB,26,500000,2028-12-31,1,79,0,0.0,0,0.0,Brazil,Brazil,right,185,no,3.42,1.14,100.0,1.14,100.0,0.0,2.73,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,100.0,0.0,0.0,0.0,42.15,91.89,14.81,84.62,7.97,57.14,0.0,0.0,0.0,7.97,71.43,0.0,0.0,0.0,7.97,71.43,,,0.0,0.0,,,,-41794
Gustavo,Brazil 1.,2026,Coritiba,"LCMF, CF",23,1000000,2028-12-31,4,75,0,0.23,0,0.0,Brazil,Brazil,right,178,no,7.2,2.4,100.0,1.2,0.0,0.0,3.91,0.0,0.28,0.0,2,2.4,0.0,0.0,1.2,0.0,0.0,0.0,2.4,100.0,3.6,1.2,0.0,20.4,88.24,3.6,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,100.0,,,0.0,0.0,,,,-132140
Djhordney,Brazil 1.,2026,São Paulo,LCMF,19,0,,2,72,0,0.0,0,0.0,Brazil,Brazil,unknown,0,no,7.5,5.0,25.0,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.5,0.0,0.0,0.0,0.0,27.5,95.45,6.25,100.0,2.5,100.0,0.0,0.0,0.0,2.5,100.0,0.0,0.0,0.0,3.75,100.0,,,0.0,0.0,,,,-534373
Gabriel Pec,Brazil 1.,2026,Cruzeiro,RAMF,25,0,2031-06-30,1,71,0,0.29,0,0.0,Brazil,"Brazil, Portugal",left,178,no,8.87,6.34,80.0,1.27,0.0,0.0,6.43,0.0,0.37,0.0,3,3.8,66.67,0.0,0.0,0.0,1.27,100.0,7.61,66.67,1.27,2.54,0.0,7.61,100.0,1.27,100.0,0.0,0.0,0.0,0.0,0.0,1.27,100.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,-119854
Jovane Cabral,Brazil 1.,2026,Grêmio,LW,28,2500000,,2,71,0,0.01,1,0.1,Cape Verde Islands,"Cape Verde Islands, Portugal",right,174,no,2.54,2.54,100.0,1.27,0.0,0.0,0.0,0.0,0.02,0.0,2,2.54,50.0,0.0,0.0,0.0,2.54,100.0,10.14,37.5,1.27,0.0,0.0,22.82,83.33,6.34,80.0,1.27,100.0,0.13,0.0,2.54,3.8,100.0,2.54,50.0,1.27,5.07,100.0,,,0.0,0.0,,,,455679
Tissi,Brazil 1.,2026,Coritiba,RDMF,19,0,2029-04-10,2,71,0,0.05,0,0.0,Brazil,Brazil,unknown,0,no,2.54,3.8,33.33,0.0,0.0,0.0,2.5,0.0,0.06,0.0,1,1.27,0.0,0.0,0.0,0.0,0.0,0.0,3.8,66.67,0.0,1.27,0.0,38.03,93.33,7.61,66.67,0.0,0.0,0.0,0.0,0.0,1.27,100.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,-647378
Cauã,Brazil 1.,2026,Atlético Mineiro,CF,18,0,2027-12-31,5,70,0,0.09,0,0.0,Brazil,Brazil,unknown,0,no,5.14,3.86,100.0,3.86,33.33,0.0,1.67,0.0,0.12,0.0,1,1.29,100.0,0.0,0.0,0.0,1.29,0.0,6.43,20.0,0.0,1.29,0.0,10.29,75.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.29,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,-594274
Robson,Brazil 1.,2026,Santos,"RW, RAMF",18,0,2027-04-30,4,69,0,0.25,0,0.0,Brazil,Brazil,unknown,0,no,6.52,3.91,100.0,1.3,0.0,0.0,6.67,0.0,0.32,0.0,1,1.3,0.0,0.0,1.3,0.0,5.22,50.0,10.43,37.5,0.0,0.0,0.0,23.48,66.67,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.3,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,-594136
Fernando Sobral,Brazil 1.,2026,Coritiba,"AMF, LDMF, RW",31,2000000,2026-12-31,3,68,0,0.0,0,0.0,Brazil,Brazil,right,178,yes,9.26,6.62,80.0,3.97,33.33,0.0,3.33,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.32,100.0,5.29,25.0,0.0,1.32,0.0,15.88,75.0,3.97,33.33,2.65,50.0,0.0,0.0,0.0,2.65,50.0,0.0,0.0,0.0,1.32,100.0,,,0.0,0.0,,,,261156
Zé Lucas,Brazil 1.,2026,Cruzeiro,RDMF,18,0,2031-06-30,1,67,0,0.0,0,0.0,Brazil,Brazil,unknown,0,no,6.72,12.09,33.33,1.34,100.0,1.34,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,6.72,80.0,0.0,0.0,0.0,30.9,73.91,12.09,66.67,1.34,0.0,0.0,1.34,0.0,4.03,33.33,1.34,100.0,1.34,2.69,50.0,,,0.0,0.0,,,,-572998
