"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"L. Meierhöfer","Germany 1.","Karlsruher SC U17","RCMF, DMF","16","0","2028-06-30","14","1274","1","1.24","3","1.05","Germany","right","0","no","9.25","6.36","71.11","2.61","37.84","0.28","4.72","0.07","0.09","0","12","0.85","16.67","8.333","0.57","25","0.85","58.33","3.67","50","1.13","0.99","0","33.06","80.77","11.3","65","4.17","59.32","0.07","0.14","0.28","6.22","64.77","1.77","52","0.92","5.86","79.52","","","0","0","","",""
"O. Schweigel","Germany 1.","Rot-Weiß Erfurt U17","CF","16","0","","14","1273","7","6.2","1","2.07","Germany","","0","no","3.18","2.9","60.98","3.89","23.64","0","1.3","0.42","0.44","0","44","3.11","59.09","15.909","1.27","38.89","2.12","46.67","7","32.32","4.1","1.56","0.35","17.6","62.25","5.44","45.45","1.34","31.58","0.15","0.07","0.49","2.62","45.95","2.12","36.67","1.06","2.69","65.79","","","0","0","","",""
"F. Schröder","Germany 1.","Eintracht Frankfurt U17","RCB, LCB","16","0","2027-06-30","15","1272","0","0.73","0","0.46","Germany","unknown","0","no","8.28","7.36","66.35","2.33","48.48","0.42","6.23","0","0.05","0","3","0.21","66.67","0","0.07","0","0.5","57.14","3.82","46.3","0.42","1.7","0.07","62.69","88.83","23.7","80","3.25","54.35","0.03","0.07","0","6.79","73.96","0.5","28.57","0.21","10.68","68.87","","","0","0","","",""
"P. Von Taube","Germany 1.","Bayern München U17","CF","16","0","2026-06-30","16","1270","13","10.02","4","2.56","Germany","unknown","0","no","4.29","3.99","61.54","4.37","42.11","0.38","3.4","1","0.77","0.15","48","3.68","52.08","27.083","0.84","45.45","1.84","54.17","8.36","23.85","7.28","1.15","0.15","18.32","79.08","3.53","71.74","0.31","50","0.2","0.31","0.77","1.61","71.43","1.92","72","1.53","1.84","79.17","","","0","0","","",""
"E. Durmaz","Germany 1.","Nürnberg U17","RCB, CB, LCB","16","0","2027-06-30","15","1269","0","0.51","2","1.69","Germany","unknown","0","no","8.23","5.67","71.25","2.41","44.12","0.78","6.2","0","0.04","0","1","0.07","0","0","0.07","0","0.21","66.67","2.06","31.03","0.14","0.92","0","52.77","91.13","19.72","84.53","2.7","36.84","0.12","0","0","5.6","77.22","0.21","0","0","7.45","77.14","","","0","0","","",""
"M. Brocks","Germany 1.","Schalke 04 U17","CF, RCMF, LCMF","16","0","2026-06-30","13","1265","5","6.3","1","1.49","Germany","unknown","0","no","4.84","3.84","62.96","5.76","51.85","0.07","3.19","0.14","0.45","0","28","1.99","42.86","17.857","1.28","38.89","2.42","61.76","13.52","34.74","4.2","1.28","0.21","29.17","80.49","5.98","64.29","1.57","36.36","0.11","0","0.36","2.49","48.57","1.78","44","1.28","2.42","70.59","","","0","0","","",""
"V. Linnikov","Germany 1.","Stuttgart U17","DMF, LCMF, LDMF","16","0","2026-06-30","16","1264","1","0.53","7","3.89","Germany","right","176","no","8.05","5.41","73.68","1.5","38.1","0.14","5.48","0.07","0.04","0","17","1.21","29.41","5.882","1.07","53.33","1.28","61.11","4.06","50.88","0.36","1.35","0","50.48","83.07","17.37","74.59","3.2","51.11","0.28","0.36","0.57","8.9","78.4","2.49","65.71","1.78","10.68","78.67","","","0","0","","",""
"A. Moffa","Germany 1.","Stuttgarter Kickers U17","LB","17","0","","16","1263","0","0.52","0","0.07","Germany","unknown","0","no","8.91","8.48","56.3","1.5","61.9","0.07","4.34","0","0.04","0","8","0.57","12.5","0","1","28.57","1","42.86","3.99","30.36","0.57","0.57","0.07","36.56","72.71","17.39","61.89","5.06","45.07","0","0","0.14","4.63","53.85","1.35","42.11","0.43","8.98","48.41","","","0","0","","",""
"T. Plattner","Germany 1.","Freiburg U17","DMF, RCMF, LCMF","16","0","","15","1262","2","1.44","0","0.38","Germany","unknown","0","no","8.91","5.21","65.75","2.64","54.05","0.64","6.42","0.14","0.1","0.07","16","1.14","25","12.5","0.57","25","0.78","63.64","4.28","50","0.71","0.43","0","30.74","77.03","11.41","62.5","3.64","45.1","0.03","0.07","0.14","4.99","57.14","1.64","39.13","0.57","5.85","52.44","","","0","0","","",""
"R. Khorsandi","Germany 1.","Borussia M'gladbach U17","LWF, CF, LAMF","16","0","2026-06-30","17","1261","6","5.04","3","2.27","Germany","unknown","0","no","5.14","4.85","61.76","1.5","14.29","0","2.63","0.43","0.36","0","46","3.28","41.3","13.043","2.14","30","4.35","44.26","13.42","28.72","4.35","3","0.29","27.55","76.17","6.28","64.77","1.64","43.48","0.16","0.21","0.71","2.36","69.7","2.07","44.83","1.14","3.57","72","","","0","0","","",""
"E. Kirar","Germany 1.","Borussia Dortmund U17","LB","16","0","","16","1259","0","0.57","0","0.62","Germany","","0","no","9.79","9.08","62.2","2.43","47.06","0.21","6.25","0","0.04","0","9","0.64","22.22","0","1.57","18.18","1.72","62.5","7.58","43.4","1.07","1.43","0.14","47.25","83.51","19.37","76.38","2.07","48.28","0.04","0.07","0.07","5.72","77.5","1.86","26.92","0.36","8.01","67.86","","","0","0","","",""
"L. Hein","Germany 1.","Hannover 96 U17","LB","","0","","15","1259","0","0.15","2","0.96","Germany","unknown","0","no","9.65","6.93","70.1","1.79","64","0.14","6.79","0","0.01","0","3","0.21","0","0","3.29","45.65","2.22","58.06","6.43","37.78","0.43","2.14","0.14","32.53","76.7","12.01","67.86","4.22","49.15","0.07","0","0.29","5","72.86","2.64","45.95","0.21","8.79","66.67","","","0","0","","",""
"M. Manduzio","Germany 1.","Hoffenheim U17","LB, LWB, LCB","16","0","2026-06-30","14","1256","1","1.97","6","3.74","Germany","","0","no","7.45","5.37","66.67","1.43","55","0.43","5","0.07","0.14","0","10","0.72","80","10","6.02","40.48","1.72","66.67","4.23","45.76","2.15","1.22","0","42.99","77.17","13.76","70.83","3.8","60.38","0.27","0.07","0.93","5.02","68.57","5.37","48","0.93","9.82","82.48","","","0","0","","",""
"N. Kalchev","Germany 1.","Augsburg U17","RB","17","0","","14","1256","2","0.78","0","0.58","Bulgaria","","0","no","9.82","6.09","65.88","1.43","45","0.21","7.25","0.14","0.06","0","11","0.79","36.36","18.182","1.72","33.33","2.01","57.14","7.02","44.9","0.79","1.65","0.36","31.24","77.06","14.04","69.9","2.79","51.28","0.04","0","0.29","5.73","66.25","2.22","48.39","0.57","7.17","75","","","0","0","","",""
"B. Rehage","Germany 1.","Arminia Bielefeld U17","AMF, LCMF, LDMF","17","0","","14","1255","2","0.81","2","2.59","Germany","","0","no","10.76","9.68","68.15","2.29","43.75","0.14","4.61","0.14","0.06","0","29","2.08","31.03","6.897","0.29","0","2.73","55.26","10.18","36.62","0.79","0.72","0","30.05","74.94","10.54","59.86","3.73","46.15","0.19","0.07","0.22","5.31","56.76","1.58","27.27","0.29","5.31","59.46","","","0","0","","",""
"T. Großmann","Germany 1.","Dynamo Dresden U17","AMF, LCMF","16","0","2027-06-30","14","1254","0","2.28","2","2.21","Germany","","0","no","9.26","8.54","69.75","1.94","55.56","0.22","3.64","0","0.16","0","18","1.29","50","0","1.15","50","2.37","57.58","9.55","45.11","1.29","2.51","0.07","36.32","76.88","15.43","66.98","5.53","54.55","0.16","0.07","0.36","8.61","69.17","2.66","59.46","1.22","8.18","80.7","","","0","0","","",""
"V. Jasarevic","Germany 1.","Rot-Weiß Oberhausen U17","DMF, RDMF","16","0","","14","1253","1","0.47","0","0.49","Germany","unknown","0","no","13.43","10.85","73.51","1.94","62.96","0.29","5.15","0.07","0.03","0","7","0.5","28.57","14.286","0.22","0","1.01","57.14","5.82","53.09","0.36","0.65","0.07","30.81","76.69","12.14","59.76","5.17","47.22","0.03","0","0.14","4.09","59.65","0.93","61.54","0.43","5.39","62.67","","","0","0","","",""
"L. Jamil Roth","Germany 1.","Darmstadt 98 U17","AMF, RDMF, CF","15","0","","14","1252","2","1.82","1","1.59","Germany","unknown","0","no","6.69","7.33","53.92","1.58","27.27","0.14","2.69","0.14","0.13","0","25","1.8","56","8","1.58","50","3.52","51.02","11.21","45.51","1.44","2.8","1.08","24.44","70.59","8.27","53.04","2.59","36.11","0.11","0","0.43","3.59","42","1.94","40.74","0.5","3.67","52.94","","","0","0","","",""
"K. Horoszczak","Germany 1.","Bayern München U17","RCMF, RAMF, RW","16","0","2026-06-30","16","1248","4","3.45","1","1.86","Germany","unknown","0","no","7.12","7.35","67.37","1.93","44","0.08","3.71","0.31","0.27","0.08","27","2.09","37.04","14.815","0.85","54.55","2.48","40.63","8.51","36.36","3.33","1.78","0.08","34.51","76.91","10.68","61.59","1.63","42.86","0.14","0.31","0.31","3.87","52","2.94","65.79","1.86","3.95","78.43","","","0","0","","",""
"L. Maric","Germany 1.","Nürnberg U17","LCB","17","0","2028-06-30","14","1246","1","2.15","0","0","Croatia","unknown","0","no","11.34","8.02","78.38","1.73","45.83","0.51","7.61","0.07","0.16","0.07","11","0.79","18.18","9.091","0.22","33.33","0.22","100","1.16","50","1.01","1.52","0","41.17","84.91","17.26","73.64","4.55","42.86","0","0","0","6.86","67.37","0.58","12.5","0.07","7.22","73","","","0","0","","",""
"S. Mohamed Elsayed","Germany 1.","Wehen Wiesbaden U17","RCB, LDMF","16","0","2026-06-30","13","1244","3","3.18","0","0.42","Germany","unknown","0","no","9.98","7.45","72.82","1.81","48","0.43","4.44","0","0.23","0","6","0.43","83.33","50","0.14","50","0.29","100","2.75","52.63","0.14","1.16","0","34.08","79.83","14.83","65.85","5.35","41.89","0.03","0","0.07","4.85","61.19","0.87","41.67","0.22","6.44","52.81","","","0","0","","",""
"S. Spreitzer","Germany 1.","Jahn Regensburg U17","RWB, RB","16","0","","16","1244","2","1.77","4","2.79","Germany","unknown","0","no","6.95","5.57","74.03","1.23","29.41","0","3.39","0.14","0.13","0","19","1.37","42.11","10.526","4.12","38.6","3.55","48.98","9.41","35.38","2.24","1.66","0.07","27.06","74.6","7.74","63.55","1.95","33.33","0.2","0.07","0.87","2.68","59.46","3.98","45.45","0.65","6.29","68.97","","","0","0","","",""
"F. Camara","Germany 1.","Arminia Bielefeld U17","CF, LAMF","16","0","","14","1243","3","4.64","2","1.1","Germany","","0","no","3.55","2.97","75.61","3.98","32.73","0","1.71","0.22","0.34","0","25","1.81","40","12","0.43","16.67","2.24","70.97","18.97","29.39","2.9","0.72","0.07","14.41","71.36","3.77","59.62","0.14","0","0.08","0.14","0.43","1.23","58.82","1.3","50","1.01","1.67","56.52","","","0","0","","",""
"O. Mihmat","Germany 1.","FSV Frankfurt U17","LAMF, CF, AMF","17","0","","15","1241","4","2.5","2","2.41","Germany","","0","no","5.73","4.42","68.85","1.02","21.43","0","3","0.29","0.18","0","39","2.83","43.59","10.256","1.23","41.18","2.54","51.43","7.54","37.5","1.52","2.03","0.58","23.06","67.3","10.23","63.83","2.47","41.18","0.17","0.22","0.36","4.71","56.92","2.54","45.71","0.94","5.87","72.84","","","0","0","","",""
"L. Spörl","Germany 1.","Darmstadt 98 U17","CF, LAMF","16","0","","16","1240","1","1.91","2","1.57","Germany","unknown","0","no","4.5","5.95","53.66","2.69","37.84","0","1.42","0.07","0.14","0","10","0.73","30","10","1.16","25","2.61","44.44","10.67","24.49","2.69","1.16","0.15","11.76","64.2","2.54","42.86","0.51","42.86","0.11","0","0.22","1.16","43.75","0.73","40","0.58","1.23","41.18","","","0","0","","",""
"A. Mellor","Germany 1.","FSV Frankfurt U17","GK","16","0","","14","1240","0","0","0","0","England","","0","no","2.9","0.29","50","0.29","100","0","3.09","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","18.07","87.15","9.58","78.79","6.02","66.27","0","0","0","0.29","50","0","0","0","5.37","60.81","3.12","8.56","63.56","3.02","-1.41","-0.102","1.16"
"F. Löwis","Germany 1.","Hallescher FC U17","CB, RCB","","0","","13","1239","2","1.96","1","0.15","Germany","unknown","0","no","9.15","6.97","69.79","1.74","70.83","0.36","5","0.15","0.14","0.07","9","0.65","33.33","22.222","0.15","0","0.58","62.5","2.32","37.5","0.8","0.36","0.07","36.76","80.83","14.02","63.21","6.1","52.38","0.01","0","0.07","2.98","46.34","0.44","16.67","0.29","7.05","47.42","","","0","0","","",""
"L. Onyinaja","Germany 1.","Rot-Weiss Essen U17","CF","16","0","2026-06-30","15","1239","4","9.25","2","3.03","Germany","","0","no","4.43","4.72","50.77","6.17","41.18","0.44","2.44","0.29","0.67","0","43","3.12","34.88","9.302","1.23","29.41","2.54","51.43","15.4","24.53","5.52","0.58","0","23.83","73.48","6.03","57.83","1.23","35.29","0.22","0.07","0.58","2.18","66.67","1.74","45.83","1.38","2.76","73.68","","","0","0","","",""
"E. Klarer","Germany 1.","Heidenheim U17","RDMF, DMF, RCMF","16","0","","13","1237","0","0.66","0","0.43","Germany","unknown","0","no","10.26","7.42","68.63","1.96","51.85","0.22","6.07","0","0.05","0","6","0.44","66.67","0","0.07","100","1.38","57.89","3.71","43.14","0.65","0.8","0.15","32.09","79.37","11.42","63.06","2.98","53.66","0.03","0","0","3.93","62.96","0.36","60","0.36","5.38","52.7","","","0","0","","",""
"A. Sharifi","Germany 1.","Stuttgarter Kickers U17","CF, RWF","16","0","","16","1237","7","4.62","2","1.89","Germany","unknown","0","no","6.55","5.38","68.92","5.75","20.25","0.22","3.2","0.44","0.34","0.07","30","2.18","43.33","23.333","0.51","42.86","2.47","35.29","9.31","26.56","3.42","1.24","0.22","23.21","69.28","8.08","61.26","1.75","58.33","0.14","0.15","0.29","3.42","48.94","1.31","61.11","1.16","3.57","57.14","","","0","0","","",""
"J. Priesnitz","Germany 1.","Elversberg U17","DMF, CB, LCMF","","0","","15","1236","0","0.21","0","0.48","Germany","unknown","0","no","14.56","13.03","65.92","2.55","54.29","0.29","6.07","0","0.02","0","4","0.29","75","0","0.07","0","0.8","63.64","4","38.18","0.36","0.73","0.07","24.1","69.79","12.31","64.5","1.67","65.22","0.03","0","0.07","3.57","73.47","0.44","33.33","0.36","7.21","51.52","","","0","0","","",""
"T. Erkan Sevik","Germany 1.","Ulm U17","CF","17","0","","15","1236","4","5.48","0","0.88","Germany","unknown","0","no","2.77","3.06","54.76","6.41","44.32","0","1.23","0.29","0.4","0.07","37","2.69","43.24","10.811","0.44","0","1.82","40","15.29","27.62","3.64","0.29","0","22.65","71.06","5.9","54.32","1.46","45","0.06","0.22","0.15","3.35","50","1.24","23.53","0.66","1.97","74.07","","","0","0","","",""
"E. Rothbarth","Germany 1.","Chemnitzer FC U17","GK","16","0","","13","1235","0","0","2","0.18","Germany","unknown","0","no","4.15","0.15","50","0.73","90","0","4.06","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","30.1","64.41","22.66","55.63","18.95","48.46","0.01","0","0.15","7.36","43.56","1.02","0","0","14.06","61.14","3.57","9.77","63.43","2.86","-9.71","-0.708","2.26"
"S. Samsi","Germany 1.","Freiburg U17","LB","16","0","2028-06-30","15","1235","0","0.18","0","0.5","Germany","left","184","no","9.77","6.78","60.22","1.24","52.94","0.36","6.49","0","0.01","0","6","0.44","33.33","0","1.97","25.93","2.99","46.34","6.63","35.16","0.58","1.53","0.15","33.38","67.03","19.24","59.47","6.05","37.35","0.04","0.07","0.15","6.56","54.44","2.48","32.35","0.51","9.4","55.81","","","0","0","","",""
"D. Memeti","Germany 1.","Darmstadt 98 U17","RCB","17","0","","16","1234","0","0.3","0","0.01","Germany","unknown","0","no","11.96","8.61","66.1","1.82","60","1.53","6.88","0","0.02","0","4","0.29","75","0","0.07","0","0.66","55.56","5.98","47.56","0.58","0.8","0.22","40.55","79.32","17.29","64.98","7.07","48.45","0","0","0","4.74","41.54","0.95","15.38","0.15","7.29","50","","","0","0","","",""
"M. Jarosch","Germany 1.","Fortuna Düsseldorf U17","RCMF, LDMF, RDMF","16","0","2026-06-30","13","1233","2","3.37","3","1.04","Germany","unknown","0","no","7.81","6.93","65.26","1.97","70.37","0.29","4.31","0","0.25","0","26","1.9","34.62","7.692","0.8","45.45","3.21","61.36","13.5","45.41","1.46","3.5","0.36","47.96","83.41","13.72","67.02","4.16","54.39","0.08","0.15","0.29","6.72","73.91","1.97","33.33","0.44","5.47","62.67","","","0","0","","",""
"T. Semmler","Germany 1.","Hallescher FC U17","LCB","","0","","13","1231","0","0.73","0","0.19","Germany","unknown","0","no","10.38","5.26","73.61","2.41","57.58","0.66","7.17","0","0.05","0","6","0.44","16.67","0","0.22","0","0.37","40","2.27","45.16","0.66","0.73","0","42.77","69.23","25.15","59.3","12.65","46.24","0.01","0","0","6.51","53.93","0.58","12.5","0.07","14.4","56.85","","","0","0","","",""
"J. Lennard","Germany 1.","Energie Cottbus U17","CB, DMF, RCMF","16","0","","13","1229","2","2.86","0","0.03","Germany","","0","no","6.44","4.25","58.62","1.98","55.56","0.51","4.75","0.07","0.21","0","21","1.54","42.86","4.762","0.22","33.33","1.03","64.29","2.71","51.35","0.95","1.03","0.15","25.56","72.21","11.5","56.05","4.54","48.39","0","0","0","5.27","51.39","1.03","14.29","0.07","6.22","63.53","","","0","0","","",""
"G. Aksoy","Germany 1.","Bayreuth U17","RCMF, AMF, LCMF","17","0","","16","1229","0","0.3","0","0.28","Germany","unknown","0","no","15.45","10.4","69.01","3.08","33.33","0.51","7.12","0","0.02","0","15","1.1","13.33","0","0.51","57.14","1.03","21.43","8.06","36.36","0.44","0.29","0","25.12","69.1","8.57","42.74","3.66","30","0.02","0","0.07","3.52","45.83","1.24","17.65","0.07","4.69","39.06","","","0","0","","",""
"T. Hanschmann","Germany 1.","Rot-Weiss Essen U17","LCB, LB","","0","2026-06-30","13","1229","0","0.13","1","0.23","Germany","unknown","0","no","11.13","9.23","65.87","2.64","50","0.73","6.02","0","0.01","0","2","0.15","0","0","0.07","100","0.15","50","1.46","15","0.07","0.51","0.07","39.98","81.68","19.77","73.7","7.25","56.57","0.02","0.07","0.07","5.64","62.34","1.03","64.29","0.44","10.55","67.36","","","0","0","","",""
"E. Di Salvo","Germany 1.","Unterhaching U17","LCB","16","0","","13","1227","1","1.71","1","0.64","Germany","","0","no","11.37","7.78","68.87","3.59","61.22","0.66","6.49","0.07","0.13","0","7","0.51","28.57","14.286","0.15","50","0.15","50","2.05","46.43","0.88","0.22","0","32.05","75.74","14.96","59.31","6.97","44.21","0.05","0","0.15","3.52","43.75","0.51","14.29","0.15","7.56","42.72","","","0","0","","",""
"L. Schöneberger","Germany 1.","Elversberg U17","AMF, DMF, RCMF","17","0","","14","1226","0","0.63","4","1.96","Germany","unknown","0","no","6.97","5.65","66.23","1.25","52.94","0.07","3.61","0","0.05","0","15","1.1","26.67","0","1.32","22.22","1.54","52.38","4.33","37.29","0.59","1.1","0.07","37.81","64.85","17.54","50.21","5.58","35.53","0.14","0.07","0.29","8.52","50.86","2.2","43.33","0.66","7.93","66.67","","","0","0","","",""
"I. Khavari","Germany 1.","FSV Frankfurt U17","LB, LCMF","17","0","","16","1225","0","0.61","0","0.24","Germany","unknown","0","no","10.07","9.26","61.11","0.59","37.5","0.22","4.69","0","0.04","0","9","0.66","11.11","0","1.03","7.14","3.38","60.87","9.04","48.78","0.29","2.06","0.07","25.13","70.47","11.09","62.91","3.01","53.66","0.02","0.07","0","4.85","72.73","1.47","15","0.15","5.95","65.43","","","0","0","","",""
"R. Madrouni","Germany 1.","Wehen Wiesbaden U17","RB, RCB","16","0","","14","1224","0","0.25","2","0.76","Germany","unknown","0","no","10.44","8.46","71.3","2.06","53.57","0.29","3.94","0","0.02","0","1","0.07","0","0","0.88","41.67","1.47","60","5.51","38.67","0.29","1.4","0","28.38","78.24","14.12","72.4","3.46","53.19","0.06","0","0.29","4.19","82.46","0.96","46.15","0.22","6.62","63.33","","","0","0","","",""
"A. Papic","Germany 1.","Energie Cottbus U17","RB","16","0","","13","1221","0","0.17","0","0.68","Germany","","0","no","10.25","8.48","68.7","3.02","53.66","0.37","5.51","0","0.01","0","4","0.29","0","0","2.43","36.36","0.44","66.67","1.7","34.78","0.59","0.44","0.07","23.51","62.07","12.09","59.15","3.17","37.21","0.05","0.07","0.15","3.61","48.98","2.29","35.48","0.29","6.34","60.47","","","0","0","","",""
"E. Ayar","Germany 1.","Ingolstadt U17","RDMF, LDMF, RCMF","17","0","2026-06-30","15","1221","3","2.39","0","0.71","Türkiye","","0","no","9.36","6.41","72.41","3.1","61.9","0.52","5.15","0.22","0.18","0.07","20","1.47","40","15","0.74","50","1.47","50","8.4","25.44","1.47","0.88","0.07","24.99","77.88","10.61","72.22","2.73","51.35","0.05","0.07","0.22","3.17","69.77","1.84","52","0.81","5.68","66.23","","","0","0","","",""
"D. Rushiti","Germany 1.","Borussia M'gladbach U17","RCMF, LAMF, LCMF","16","0","2026-06-30","16","1221","3","2.59","0","1.01","Germany","unknown","0","no","10.91","9.73","66.67","0.81","45.45","0.15","4.78","0.22","0.19","0","19","1.4","36.84","15.789","0.59","37.5","1.03","42.86","3.98","40.74","1.47","0.52","0.07","45.77","81.8","15.18","72.33","4.2","56.14","0.07","0.07","0.15","7.3","73.74","1.92","53.85","0.96","8.4","76.32","","","0","0","","",""
"E. Bauer","Germany 1.","Rot-Weiß Erfurt U17","LCMF, RCMF","","0","","14","1220","0","0.87","0","0.38","Germany","","0","no","11.66","9.89","60.45","2.36","40.63","0.15","6.23","0","0.06","0","18","1.33","16.67","0","0.37","60","0.89","75","5.09","47.83","0.37","0.96","0","31.87","61.81","15.93","49.07","7.08","34.38","0.03","0.07","0.15","8.34","51.33","2.14","34.48","0.44","8.34","57.52","","","0","0","","",""
"L. Strößner","Germany 1.","Borussia Dortmund U17","LCB","17","0","2026-06-30","13","1218","6","5.15","2","0.69","Germany","unknown","0","no","8.5","4.66","65.08","3.33","68.89","1.03","8.34","0.22","0.38","0.07","17","1.26","47.06","35.294","0.15","0","0.07","100","0.89","75","1.26","0.67","0","80.1","87.92","34.36","76.99","9.31","47.62","0.05","0.22","0.3","10.2","65.22","1.33","16.67","0.15","16.03","72.35","","","0","0","","",""
"N. Schmitt","Germany 1.","Nürnberg U17","LB, LWB, RB","17","0","2026-06-30","14","1214","1","0.31","0","0.41","Germany","right","0","no","10.01","8.3","71.43","0.74","30","0.07","6.11","0.07","0.02","0","8","0.59","37.5","12.5","1.85","24","2.97","52.5","7.12","40.63","1.26","1.85","0","35.14","79.32","12.97","72","2.52","35.29","0.03","0","0.07","3.78","64.71","2.08","39.29","0.52","7.71","68.27","","","0","0","","",""
"H. Hartmann","Germany 1.","Rot-Weiß Erfurt U17","RCB","","0","","13","1213","1","0.46","0","0.07","Germany","unknown","0","no","10.61","6.01","77.78","1.63","59.09","0.59","5.97","0.07","0.03","0","6","0.45","33.33","16.667","0.15","0","0.45","100","2.67","55.56","0.67","1.04","0.07","35.99","75.26","16.99","60.7","7.2","43.3","0.01","0","0.07","4.53","45.9","0.74","10","0.07","8.16","48.18","","","0","0","","",""
"A. Henry Aulich","Germany 1.","Hertha BSC U17","RCB, RCMF","17","0","","13","1203","1","1.3","0","0.07","Germany","","0","no","9.73","6.66","64.04","2.47","54.55","0.37","7.47","0.07","0.1","0.07","7","0.52","28.57","14.286","0.07","0","0.75","70","4.19","51.79","0.6","0.75","0.07","53.27","84.41","20.87","72.76","5.69","55.26","0.01","0","0","3.59","47.92","0.45","16.67","0.07","8.15","49.54","","","0","0","","",""
"B. Bauer","Germany 1.","Erzgebirge Aue U17","LB","16","0","","13","1200","0","0","1","0.05","Germany","unknown","0","no","11.78","8.33","64.86","2.03","62.96","0.23","7.82","0","0","0","0","0","0","0","1.73","30.43","0.83","72.73","4.35","34.48","0.15","2.4","0.38","38.1","74.02","18.98","66.01","3.23","46.51","0","0.08","0.15","5.1","58.82","2.1","42.86","0.38","9.9","62.12","","","0","0","","",""
"B. Boettjer","Germany 1.","Kickers Offenbach U17","CB, RCB","16","0","","13","1200","1","0.41","0","0","Germany","unknown","0","no","15.15","10.2","77.21","4.5","53.33","0.83","9.09","0.08","0.03","0.08","5","0.38","20","20","0.08","100","0.45","50","4.28","43.86","0.38","0.3","0","39.15","82.57","16.88","72.89","5.02","43.28","0","0","0","3.23","62.79","0.38","60","0.08","7.73","64.08","","","0","0","","",""
"R. Schelble","Germany 1.","Freiburg U17","LCB","16","0","2026-06-30","13","1198","0","0.2","0","0","Germany","","190","no","9.09","6.46","65.12","3.23","44.19","0.9","5.91","0","0.01","0","4","0.3","25","0","0","0","0.45","50","1.35","16.67","0.6","0.38","0","37.19","84.85","15.1","72.14","5.86","55.13","0","0","0","4.66","69.35","0.23","33.33","0.08","7.06","65.96","","","0","0","","",""
"J. Oghie","Germany 1.","Arminia Bielefeld U17","DMF, RCMF, RDMF","16","0","","14","1198","1","0.74","1","0.66","Nigeria","","0","no","13.97","11.79","69.43","1.8","29.17","0.15","7.14","0.08","0.06","0","5","0.38","40","20","0.45","33.33","1.8","62.5","8.56","33.33","0.38","1.05","0.15","32.53","84.76","10.37","69.57","2.33","67.74","0.05","0","0.15","5.03","67.16","1.2","68.75","0.53","5.03","70.15","","","0","0","","",""
"Lennard Nießner","Germany 1.","Energie Cottbus U17","LCMF, RCMF, RDMF","16","0","","13","1197","4","3.37","3","2.99","Germany","","0","no","7.74","6.47","62.79","3.01","35","0.38","4.33","0.3","0.25","0","32","2.41","43.75","12.5","0.98","61.54","2.11","64.29","8.05","37.38","1.65","1.65","0.3","26.84","65.55","11.95","53.46","4.96","34.85","0.22","0.15","0.45","7.29","54.64","2.63","54.29","0.98","6.92","72.83","","","0","0","","",""
"G. Ruggiero","Germany 1.","Meppen U17","RW, RAMF, CF","16","0","","14","1197","2","2.59","1","0.71","Germany","unknown","0","no","8.12","8.27","65.45","0.75","40","0.15","2.92","0.15","0.19","0","18","1.35","33.33","11.111","2.26","26.67","4.14","52.73","10.98","36.99","2.48","2.33","0.68","20.98","58.78","8.8","57.26","0.9","66.67","0.05","0","0.3","2.33","58.06","2.48","45.45","0.6","4.44","69.49","","","0","0","","",""
"T. Kpebane","Germany 1.","FSV Frankfurt U17","RDMF, RCMF, CB","","0","","15","1197","1","0.78","1","0.38","Germany","unknown","0","no","10.38","9.02","74.17","3.46","54.35","0.53","3.78","0.08","0.06","0","11","0.83","27.27","9.091","0.15","50","1.13","80","4.81","50","0.6","0.75","0","27.44","84.93","8.57","73.68","1.35","50","0.03","0","0.15","2.86","68.42","0.45","33.33","0.15","3.68","57.14","","","0","0","","",""
"T. Sauerstein","Germany 1.","Greuther Fürth U17","LB","16","0","","16","1196","0","0.42","1","1.14","Germany","","0","no","9.48","8.35","59.46","0.75","20","0.08","5.84","0","0.03","0","7","0.53","57.14","0","3.31","27.27","2.18","65.52","4.82","40.63","0.6","1.58","0.23","37.32","71.37","16.03","65.26","4.29","42.11","0.09","0","0.08","4.89","55.38","2.41","46.88","0.3","9.11","62.81","","","0","0","","",""
