"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","xG","Assists","xA","Birth country","Foot","Height","On loan","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Smart passes per 90","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %","Conceded goals per 90","Shots against per 90","Save rate, %","xG against per 90","Prevented goals","Prevented goals per 90","Exits per 90"
"O. Slobodyan","Ukraine 1.","Obolon","RCMF, CF, AMF","29","300000","2026-06-30","14","1013","1","0.94","1","1.4","Ukraine","right","181","no","5.86","5.51","53.23","2.49","17.86","0.27","2.54","0","0.08","0","8","0.71","37.5","12.5","1.33","40","1.07","41.67","4.18","36.17","0.89","0.53","0","18.75","72.51","5.6","55.56","1.33","40","0.12","0","0.36","2.04","65.22","1.33","60","0.44","3.82","51.16","","","0","0","","",""
"M. Bragaru","Ukraine 1.","Polissya","LW, AMF, LWF","23","800000","2028-06-30","16","1011","4","3.86","1","1.38","Ukraine","right","175","yes","4.18","4.45","58","0.89","30","0","1.57","0.36","0.34","0.09","20","1.78","50","20","2.58","27.59","3.56","35","8.64","32.99","3.56","1.96","0.09","29.11","83.79","3.83","69.77","1.42","68.75","0.12","0.09","0.62","2.14","83.33","3.12","60","1.51","3.38","89.47","","","0","0","","",""
"B. Kushnirenko","Ukraine 1.","Zorya","RCMF, DMF, LCMF","30","700000","2027-06-30","12","1006","1","1.06","0","0.16","Ukraine","right","187","no","8.41","5.82","66.15","4.38","65.31","0.18","5.08","0.09","0.09","0.09","14","1.25","50","7.143","0.36","75","0.54","66.67","3.85","53.49","0.72","0.54","0.18","33.46","82.89","10.2","68.42","5.01","62.5","0.01","0","0.18","6.53","69.86","1.07","41.67","0.27","4.83","75.93","","","0","0","","",""
"S. Grigorashchuk","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","LCB, RCB","25","0","","12","1004","0","0","0","0","Ukraine","right","184","no","10.31","5.65","71.43","3.14","42.86","0.81","7.38","0","0","0","0","0","0","0","0.18","0","0","0","0.63","71.43","0.36","0.9","0","37.65","79.29","18.74","68.42","7.08","51.9","0","0","0","5.74","53.13","0.63","0","0.27","9.32","61.54","","","0","0","","",""
"O. Martynyuk","Ukraine 1.","Metalist 1925 Kharkiv","LB","24","500000","2028-06-30","12","1004","0","0.23","0","0.37","Ukraine","left","185","no","11.29","8.61","69.79","2.78","45.16","0.09","7.28","0","0.02","0","8","0.72","0","0","2.42","33.33","0.63","57.14","3.59","55","0.45","1.17","0.36","44.55","76.46","16.94","65.61","5.11","43.86","0.03","0","0.18","4.93","52.73","2.42","33.33","0.27","8.87","52.53","","","0","0","","",""
"Y. Kostenko","Ukraine 1.","Karpaty","LW, LWF, RW","22","0","2026-06-30","14","994","1","2.41","0","0.59","Ukraine","right","177","no","6.7","5.61","64.52","4.53","50","0","3.7","0.09","0.22","0","14","1.27","28.57","7.143","2.26","40","3.26","50","7.61","46.43","1.99","2.44","0.27","23.54","77.69","4.98","69.09","1.09","41.67","0.05","0","0.54","1.54","76.47","2.35","38.46","0.27","3.71","63.41","","","0","0","","",""
"Jon Ceberio","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","LDMF, RCMF, DMF","29","200000","2026-06-30","14","989","3","2.27","0","0.18","Spain","right","186","no","7.28","5.55","68.85","3.73","51.22","0.09","3.54","0.27","0.21","0","21","1.91","23.81","14.286","0.46","40","0.82","88.89","2.73","53.33","1.37","0.55","0","37.22","84.6","12.38","69.85","4.46","55.1","0.02","0.18","0.18","6.1","65.67","1","45.45","0.36","5.73","69.84","","","0","0","","",""
"Edson Fernando","Ukraine 1.","Karpaty","DMF, LDMF, LCMF","27","800000","2027-06-30","14","988","0","0.07","1","0.76","Brazil","right","178","no","8.11","5.65","51.61","1.91","57.14","0.46","5.55","0","0.01","0","3","0.27","33.33","0","0.73","50","1","63.64","6.1","40.3","0.46","1","0.55","35.98","88.1","12.3","82.22","2.73","66.67","0.07","0","0.27","4.65","72.55","0.91","60","0.27","5.28","75.86","","","0","0","","",""
"S. Sukhanov","Ukraine 1.","Obolon","CF, RB","30","300000","2026-06-30","15","983","4","2.05","0","0.62","Ukraine","right","183","no","6.87","5.95","55.38","2.47","33.33","0","3.43","0.27","0.19","0","25","2.29","40","16","2.47","33.33","3.3","47.22","6.68","42.47","1.28","1.01","0.37","15.84","58.96","5.22","40.35","4.21","39.13","0.06","0.09","0.27","2.93","43.75","1.92","47.62","0.37","4.21","60.87","","","0","0","","",""
"I. Losenko","Ukraine 1.","CF Montréal","RDMF, RCMF","21","100000","2029-06-30","12","974","0","0.46","0","0.59","Ukraine","left","183","yes","6.47","4.16","33.33","2.96","59.38","0.37","6.72","0","0.04","0","13","1.2","15.38","0","0.65","57.14","1.2","46.15","3.05","51.52","0.65","1.48","0.09","38.53","80.1","15.34","71.08","4.53","46.94","0.05","0.09","0.28","7.76","73.81","1.48","62.5","0.55","8.5","69.57","","","0","0","","",""
"V. Kurko","Ukraine 1.","Chornomorets","CB, RCMF","30","400000","2027-06-30","11","972","1","0.16","0","0.01","Ukraine","right","190","no","7.13","4.07","68.18","2.59","50","0.93","4.9","0.09","0.01","0","4","0.37","25","25","0.28","33.33","0.46","20","2.22","41.67","0.28","0.09","0","32.87","77.18","12.87","66.19","5.37","53.45","0","0","0","3.8","63.41","0.74","37.5","0.19","6.39","55.07","","","0","0","","",""
"P. Itodo","Ukraine 1.","Metalist 1925 Kharkiv","CF","22","0","2029-06-30","14","968","3","4.71","0","0.24","Nigeria","unknown","187","no","2.14","2.7","55.17","4.83","26.92","0.28","0.96","0.28","0.44","0","40","3.72","32.5","7.5","0.37","75","1.77","63.16","9.2","29.29","4.18","0.74","0","12.92","79.14","1.67","50","0.84","77.78","0.02","0","0.09","1.02","72.73","0","0","0.46","0.93","50","","","0","0","","",""
"V. Veleten","Ukraine 1.","Polissya","LW, LAMF, RW","23","0","2029-06-30","14","966","3","3.29","5","1.43","Ukraine","right","176","no","4.38","4.1","63.64","2.89","25.81","0.09","2.05","0.28","0.31","0","17","1.58","35.29","17.647","5.96","39.06","4.75","62.75","10.34","39.64","3.45","4.01","0.65","31.58","72.86","6.06","64.62","1.4","60","0.13","0","0.65","2.24","70.83","5.59","55","1.4","6.24","77.61","","","0","0","","",""
"V. Roman","Ukraine 1.","Rukh Lviv","RB, LB","22","0","2026-12-31","11","963","2","0.62","1","0.93","Ukraine","right","179","no","7.94","5.7","62.3","2.62","32.14","0","5.52","0.19","0.06","0","6","0.56","50","33.333","1.68","16.67","1.21","61.54","2.99","50","1.03","1.03","0.09","30","72.59","13.64","68.49","5.42","43.1","0.09","0.19","0.19","5.23","57.14","2.52","29.63","0.75","7.2","63.64","","","0","0","","",""
"M. Mykhaylenko","Ukraine 1.","Dynamo Kyiv","DMF, LDMF, LCMF","24","500000","2027-06-30","14","960","1","0.5","1","0.77","Ukraine","right","183","no","7.13","3.66","82.05","2.16","52.17","0.28","6.62","0.09","0.05","0.09","9","0.84","44.44","11.111","0.56","50","0.19","0","1.59","23.53","0.75","1.03","0.28","43.88","89.1","11.53","80.49","2.81","53.33","0.07","0","0.38","5.81","87.1","1.22","53.85","0.56","6.56","78.57","","","0","0","","",""
"A. Mykytyshyn","Ukraine 1.","LNZ Cherkasy","RW, LW, RAMF","22","300000","2029-06-30","15","957","2","1.25","1","1.5","Ukraine","right","177","no","4.98","4.33","58.7","1.22","38.46","0","3.15","0.19","0.12","0","20","1.88","35","10","3.57","26.32","5.64","60","11.85","46.03","3.1","3.39","0.56","21.82","67.67","6.02","62.5","1.41","53.33","0.14","0.28","0.38","2.92","51.61","3.2","41.18","0.85","3.01","78.13","","","0","0","","",""
"O. Ilyin","Ukraine 1.","Bukovyna","RB, RW","28","500000","2027-06-30","11","953","0","0.1","2","2.08","Ukraine","right","175","no","6.33","5.95","55.56","1.61","35.29","0.09","3.35","0","0.01","0","7","0.66","0","0","2.93","45.16","3.21","35.29","6.99","29.73","0.85","2.17","0.28","26.35","72.76","8.88","61.7","2.83","43.33","0.2","0.09","0.76","2.83","53.33","2.93","38.71","0.28","6.61","62.86","","","0","0","","",""
"I. Kotsyumaka","Ukraine 1.","SK Poltava","LB","30","75000","2027-06-30","14","944","0","0.25","0","0.34","Ukraine","left","178","no","10.68","7.72","62.96","2.67","53.57","0.38","7.22","0","0.02","0","7","0.67","42.86","0","1.43","20","0.29","33.33","1.43","33.33","0.57","0.38","0.19","23.93","68.13","11.73","60.98","5.53","53.45","0.03","0","0.19","4.19","61.36","1.62","47.06","0.76","7.15","61.33","","","0","0","","",""
"Y. Prokopenko","Ukraine 1.","Obolon","LCMF, RB, LW","27","400000","2026-06-30","16","936","0","0.15","1","0.32","Ukraine","left","178","no","9.04","5.77","63.33","3.85","32.5","0.29","5.88","0","0.01","0","3","0.29","33.33","0","0.58","33.33","1.73","44.44","4.81","36","1.06","0.96","0.29","16.15","62.5","5.38","37.5","1.83","36.84","0.03","0.1","0.19","2.12","31.82","0.96","50","0.38","3.85","40","","","0","0","","",""
"D. Nagnoynyi","Ukraine 1.","Kudrivka","RDMF, LCMF, RCMF","24","0","2028-06-30","13","923","1","0.32","0","0.29","Ukraine","right","175","yes","6.83","6.14","50.79","2.54","42.31","0.39","4.64","0.1","0.03","0","8","0.78","12.5","12.5","0.2","0","0.88","33.33","4.49","26.09","0.68","1.17","0.1","37.93","80.46","12.68","63.85","4","48.78","0.03","0.39","0.2","5.17","58.49","2.24","26.09","0.78","5.75","66.1","","","0","0","","",""
"M. Haiduchyk","Ukraine 1.","Polissya","CF, AMF","26","0","2028-06-30","19","915","8","5.36","0","0.96","Ukraine","left","187","no","3.05","2.95","46.67","4.43","42.22","0.39","1.96","0.79","0.53","0.2","22","2.16","54.55","36.364","0.2","0","0.69","42.86","5.9","30","4.72","0.3","0.1","20.75","81.04","3.64","67.57","1.08","72.73","0.09","0","0.49","1.67","52.94","0.89","55.56","1.38","1.67","70.59","","","0","0","","",""
"V. Buyalskyi","Ukraine 1.","Dynamo Kyiv","AMF, CF","33","0","2027-06-30","14","912","5","4.74","3","3","Ukraine","right","175","no","2.96","2.37","75","1.18","25","0.1","1.65","0.39","0.47","0","27","2.66","51.85","18.519","1.58","37.5","1.18","75","6.22","39.68","4.14","0.79","0.1","28.13","81.05","8.59","70.11","3.16","53.13","0.3","0.59","1.18","3.55","58.33","3.45","77.14","2.57","5.13","86.54","","","0","0","","",""
"D. Alefirenko","Ukraine 1.","Kolos Kovalivka","RW, RAMF, RWF","25","0","2027-06-30","18","912","0","1.18","1","0.76","Ukraine","right","176","no","3.75","3.45","57.14","1.48","33.33","0.1","2.6","0","0.12","0","15","1.48","40","0","4.34","36.36","5.82","54.24","10.16","48.54","2.57","2.47","0.3","29.7","66.78","8.68","56.82","1.28","53.85","0.08","0.1","0.59","2.27","56.52","5.53","46.43","1.38","6.61","67.16","","","0","0","","",""
"O. Drambayev","Ukraine 1.","LNZ Cherkasy","LCB, LB","24","500000","2028-12-31","9","903","0","0.19","0","0.29","Ukraine","left","186","no","5.78","4.09","65.85","2.69","40.74","0","4.03","0","0.02","0","3","0.3","33.33","0","1.4","7.14","1","70","2.79","64.29","0.4","1.2","0.1","31.2","72.84","13.75","62.32","7.28","35.62","0.03","0.1","0.1","6.78","48.53","2.99","30","0.7","6.58","71.21","","","0","0","","",""
"A. Lyegostayev","Ukraine 1.","Kudrivka","CF","23","0","2027-06-30","15","903","1","0.62","1","0.36","Ukraine","","0","no","3.19","3.09","67.74","5.98","30","0.2","0.87","0.1","0.06","0","7","0.7","28.57","14.286","1.59","6.25","1.4","50","6.48","27.69","2.59","1","0.3","11.06","56.76","1.4","50","0.9","44.44","0.04","0","0.3","0.2","100","0.6","33.33","0.3","1","40","","","0","0","","",""
"O. Khakhlyov","Ukraine 1.","","RCMF, CF, AMF","27","300000","","14","899","0","0.13","0","0.7","Ukraine","left","179","no","4.4","4.3","46.51","1.6","6.25","0","2.75","0","0.01","0","3","0.3","66.67","0","0.3","33.33","0.8","50","3.2","18.75","0","0.2","0","33.34","86.79","9.31","72.04","1.8","61.11","0.07","0.3","0","4.4","68.18","1.2","50","0.4","4.1","70.73","","","0","0","","",""
"E. Guerrero","Ukraine 1.","Dynamo Kyiv","CF","26","0","2029-06-30","15","888","3","4.38","1","1.19","Panama","right","180","no","2.53","2.33","60.87","4.05","45","0","1.92","0.3","0.44","0","27","2.74","48.15","11.111","0.91","33.33","2.03","45","7.4","31.51","5.78","1.52","0.1","17.64","77.01","3.75","62.16","0.41","75","0.12","0","0.51","1.52","60","1.32","46.15","0.81","1.93","73.68","","","0","0","","",""
"Y. Dibango","Ukraine 1.","Kryvbas KR","LB","24","1800000","2026-06-30","11","888","0","0.06","1","0.68","Cameroon","left","184","no","11.86","8.01","77.22","1.72","64.71","0.41","7.43","0","0.01","0","3","0.3","33.33","0","3.45","23.53","2.13","57.14","6.89","47.06","1.32","1.62","0.1","40.64","72.32","18.45","65.93","5.27","38.46","0.07","0.2","0.1","6.69","68.18","2.94","31.03","0.41","10.95","59.26","","","0","0","","",""
"O. Sych","Ukraine 1.","Karpaty","RB","24","1000000","2028-06-30","9","882","0","0.55","0","0.57","Ukraine","right","186","no","6.63","4.29","61.9","1.22","58.33","0.1","4.91","0","0.06","0","8","0.82","12.5","0","3.78","29.73","1.84","66.67","4.69","52.17","0.71","1.73","0.61","30.82","72.19","10.2","56","4.08","47.5","0.06","0","0.41","3.27","65.63","3.37","42.42","0.51","6.53","64.06","","","0","0","","",""
"V. Brazhko","Ukraine 1.","Dynamo Kyiv","DMF, LDMF, RDMF","24","5000000","2029-06-30","14","880","2","2.06","1","0.4","Ukraine","right","184","no","9","4.91","70.83","1.64","25","0.92","7.82","0.1","0.21","0","29","2.97","24.14","6.897","1.13","45.45","1.02","60","3.17","51.61","0.92","0.31","0","48.17","85.56","14.01","71.53","6.03","61.02","0.04","0.1","0.2","6.75","77.27","2.25","54.55","0.72","7.16","75.71","","","0","0","","",""
"P. Tanda","Ukraine 1.","Guaraní","RDMF, LDMF, DMF","23","0","2026-12-31","12","862","0","0.13","0","0.11","Argentina","left","177","yes","8.77","5.12","71.43","2.51","41.67","0.31","6.3","0","0.01","0","5","0.52","0","0","0.52","20","1.25","75","6.16","57.63","0.52","0.84","0.21","30.7","80.95","9.81","68.09","2.61","32","0.01","0","0.31","4.91","63.83","0.52","80","0.1","4.59","61.36","","","0","0","","",""
"Igor Neves","Ukraine 1.","Rukh Lviv","CF","26","400000","2026-06-30","17","862","1","3.74","0","0.15","Brazil","","177","yes","2.71","2.3","40.91","7.31","24.29","0.42","2.2","0.1","0.39","0","18","1.88","44.44","5.556","0.63","16.67","0.94","44.44","7.31","25.71","4.07","0.63","0.31","10.02","70.83","1.77","64.71","0.21","50","0.02","0","0.1","0.63","83.33","0.84","62.5","0.31","1.15","36.36","","","0","0","","",""
"M. Kravchenko","Ukraine 1.","Polissya","RB","28","600000","2028-06-30","10","854","0","0.1","1","1.66","Ukraine","right","181","no","7.69","5.9","64.29","2.85","48.15","0","4.98","0","0.01","0","4","0.42","50","0","4.11","38.46","0.74","42.86","2.42","43.48","0.74","2.32","0.11","54.91","80.04","21.92","74.04","6.43","45.9","0.18","0.11","0.42","10.54","69","3.79","47.22","0.95","13.49","75.78","","","0","0","","",""
"Kauã Elias","Ukraine 1.","Shakhtar Donetsk","CF","19","0","2029-12-31","15","854","6","7.37","2","2.04","Brazil","right","181","no","3.27","3.37","68.75","2.11","40","0","1.81","0.63","0.78","0.32","36","3.79","50","16.667","0.42","25","3.69","65.71","9.06","39.53","7.48","1.05","0","15.28","81.38","2.11","70","0","0","0.22","0","0.84","0.63","66.67","1.16","72.73","2","1.05","90","","","0","0","","",""
"S. Nonikashvili","Ukraine 1.","LNZ Cherkasy","LCMF, RCMF, DMF","25","450000","2027-06-30","17","842","2","2.09","1","1.19","Georgia","left","181","no","6.52","5.13","56.25","2.57","62.5","0.21","4.11","0.11","0.22","0.11","15","1.6","26.67","13.333","0.11","0","0.11","100","2.35","31.82","2.03","0.64","0.11","24.16","83.19","7.8","69.86","2.24","57.14","0.13","0.11","0.53","3.31","67.74","0.53","40","0.64","3.42","71.88","","","0","0","","",""
"A. Bekavac","Ukraine 1.","Kryvbas KR","LB","24","150000","2028-06-30","12","839","0","0.27","1","0.65","Croatia","left","0","no","6.33","4.72","61.36","2.04","26.32","0.21","4.55","0","0.03","0","5","0.54","20","0","2.04","21.05","1.5","42.86","2.9","51.85","0.32","0.86","0.11","24.14","69.78","12.01","62.5","4.4","48.78","0.07","0.11","0.11","3.75","54.29","1.39","30.77","0.11","5.69","62.26","","","0","0","","",""
"J. Bašić","Ukraine 1.","Zorya","LCB, LCMF","29","500000","2027-06-30","13","835","0","0.42","1","0.27","Croatia","left","191","no","10.35","6.47","73.33","5.17","60.42","0.22","6.78","0","0.04","0","10","1.08","20","0","1.29","41.67","0.32","33.33","1.19","27.27","0.22","0.43","0","44.62","80.43","16.49","64.71","6.9","57.81","0.03","0","0.32","6.36","59.32","1.83","47.06","0.32","8.95","73.49","","","0","0","","",""
"D. Shostak","Ukraine 1.","Oleksandria","RCMF, DMF","23","400000","2028-06-30","16","833","1","0.57","0","0.08","Ukraine","right","190","no","6.7","4.21","64.1","1.51","50","0.97","3.94","0.11","0.06","0","5","0.54","20","20","0.97","0","0.65","50","3.03","50","1.19","1.19","0.22","34.57","83.44","7.24","67.16","1.94","50","0.01","0","0","2.7","76","0.97","11.11","0.22","3.89","55.56","","","0","0","","",""
"A. Gusol","Ukraine 1.","Kolos Kovalivka","LW, LWF, LAMF","20","0","2028-06-30","15","832","0","0.64","0","1.88","Ukraine","right","184","no","6.06","5.84","50","2.38","45.45","0.11","3.67","0","0.07","0","14","1.51","21.43","0","3.35","35.48","5.84","66.67","8","59.46","2.49","2.6","0.22","16.23","70.67","2.92","59.26","0.65","33.33","0.2","0","0.32","0.65","66.67","2.27","42.86","0.76","2.38","72.73","","","0","0","","",""
"J. Behiratche","Ukraine 1.","Oleksandria","LCB, CB","25","200000","2027-06-30","10","817","0","0.25","0","0","Côte d'Ivoire","right","192","no","9.25","4.85","72.73","1.87","58.82","0.55","6.96","0","0.03","0","1","0.11","0","0","0","0","0.22","100","1.98","33.33","0.11","0.33","0","44.61","93.58","16.74","88.16","3.08","57.14","0","0","0","1.32","75","0","0","0","3.53","53.13","","","0","0","","",""
"R. Chernenko","Ukraine 1.","Obolon","LCMF, RCMF","33","200000","2026-06-30","13","814","0","0.11","1","1.09","Ukraine","right","173","no","6.52","4.2","47.37","1.99","55.56","0.66","4.78","0","0.01","0","6","0.66","16.67","0","0.88","37.5","0.22","50","1.88","70.59","0.44","0.55","0.22","26.09","76.69","9.07","58.54","3.76","32.35","0.12","0.11","0.22","3.43","51.61","0.88","62.5","0.11","4.2","63.16","","","0","0","","",""
"B. Krushynskyi","Ukraine 1.","Polissya","LB","23","700000","2027-12-31","11","808","0","1.01","0","0.35","Ukraine","left","190","no","8.91","7.02","58.73","2.78","52","0","5.18","0","0.11","0","10","1.11","20","0","1.56","14.29","2.45","45.45","5.79","36.54","2.12","2.23","0.56","41.66","80.75","16.15","69.66","5.46","63.27","0.04","0","0.33","5.68","74.51","1.23","18.18","0.45","8.58","64.94","","","0","0","","",""
"A. Doroshenko","Ukraine 1.","SK Poltava","RCMF, AMF, LCMF","25","125000","2026-06-30","12","807","0","0.79","2","2.4","Ukraine","right","176","no","6.36","3.57","65.63","2.45","36.36","0.22","4.57","0","0.09","0","4","0.45","25","0","1.23","45.45","0.45","100","3.35","26.67","0.45","0.78","0","25.99","76.82","7.81","65.71","2.12","42.11","0.27","0","0.22","2.57","56.52","1.78","50","0.33","3.68","75.76","","","0","0","","",""
"B. Castillo","Ukraine 1.","Oleksandria","CF","24","175000","2027-06-30","14","804","1","1.17","1","0.07","Venezuela","right","186","no","3.92","4.48","45","4.59","31.71","0.11","1.88","0.11","0.13","0.11","8","0.9","12.5","12.5","0.22","50","1.57","35.71","7.61","32.35","2.24","0.34","0.11","12.31","69.09","2.24","55","0.45","0","0.01","0.11","0.11","1.34","75","0.34","0","0.11","0.67","83.33","","","0","0","","",""
"I. Kvasnytsya","Ukraine 1.","Karpaty","RW, RAMF, LAMF","22","0","2028-06-30","14","803","1","0.5","0","0.45","Ukraine","right","172","no","8.63","7.85","61.43","2.02","16.67","0","4.9","0.11","0.06","0","9","1.01","33.33","11.111","1.68","26.67","3.36","40","8.85","37.97","2.13","2.24","0.45","22.08","76.65","6.05","74.07","1.23","63.64","0.05","0","0.11","1.46","84.62","1.79","62.5","0.9","3.14","67.86","","","0","0","","",""
"K. Bilovar","Ukraine 1.","Dynamo Kyiv","RCB","25","600000","2028-06-30","10","800","0","0.07","0","0.04","Hungary","right","191","no","8.55","4.61","70.73","2.81","56","0.68","8.04","0","0.01","0","1","0.11","0","0","0","0","0","0","0.79","42.86","0.23","0.9","0","55.13","91.02","17.44","76.77","4.05","41.67","0","0.11","0","5.74","72.55","0.45","0","0","6.19","58.18","","","0","0","","",""
"D. Ndukve","Ukraine 1.","Veres","CF","26","300000","2027-06-30","12","798","3","3.7","1","0.78","Ukraine","left","180","yes","4.17","3.05","66.67","4.74","28.57","0","2.4","0.34","0.42","0","21","2.37","42.86","14.286","0.23","100","2.03","66.67","9.7","37.21","3.05","1.24","0.23","14.44","70.31","3.5","64.52","0.23","100","0.09","0","0.34","1.02","55.56","1.35","91.67","1.13","2.26","55","","","0","0","","",""
"S. Vovchenko","Ukraine 1.","Veres","LCB","26","300000","2027-06-30","10","798","0","0.06","0","0","Ukraine","left","186","no","7.33","4.85","79.07","3.61","53.13","0.79","3.91","0","0.01","0","2","0.23","0","0","0.23","0","0","0","0.56","40","0.11","0.34","0","26.5","74.89","11.05","59.18","5.86","48.08","0","0","0","4.17","48.65","1.13","50","0.34","4.85","62.79","","","0","0","","",""
"Vinícius Tobías","Ukraine 1.","Shakhtar Donetsk","RB","22","0","2029-06-30","13","796","2","0.77","0","0.42","Brazil","right","177","no","6.67","5.2","73.91","1.13","60","0","4.85","0.23","0.09","0","14","1.58","28.57","14.286","2.94","23.08","3.39","63.33","8.37","45.95","2.04","1.7","0.45","53.59","88.19","11.98","79.25","3.62","71.88","0.05","0.11","0.23","3.96","71.43","3.17","60.71","1.13","6.22","76.36","","","0","0","","",""
"M. Ogarkov","Ukraine 1.","Oleksandria","LB","21","0","2029-06-30","10","792","0","0","1","0.48","Ukraine","left","186","yes","7.61","6.59","55.17","4.43","61.54","0.34","4.68","0","0","0","0","0","0","0","0.91","25","0.57","40","2.73","29.17","0.45","1.14","0","32.95","84.83","13.98","79.67","2.5","50","0.05","0","0.11","3.98","77.14","0.8","28.57","0.34","6.14","72.22","","","0","0","","",""
"Wesley Pomba","Ukraine 1.","Veres","LW, LAMF","23","400000","2028-06-30","12","790","0","1.6","1","1.12","Brazil","right","178","no","4.67","5.47","52.08","2.05","27.78","0","2.12","0","0.18","0","13","1.48","23.08","0","1.82","43.75","4.44","53.85","12.3","38.89","2.16","1.82","0.57","13.67","73.33","4.1","66.67","0.68","83.33","0.13","0","0.91","1.94","76.47","1.71","60","0.68","3.65","78.13","","","0","0","","",""
"V. Kabaev","Ukraine 1.","Dynamo Kyiv","LAMF, RAMF, RWF","30","1800000","2026-06-30","12","781","0","1.01","1","1.03","Ukraine","right","176","no","3","3.92","61.76","2.07","22.22","0","0.99","0","0.12","0","14","1.61","35.71","0","1.15","20","3.34","51.72","10.6","40.22","2.54","1.61","0","32.5","86.17","6.45","80.36","1.15","60","0.12","0.12","0.23","2.54","95.45","2.42","57.14","1.96","4.15","75","","","0","0","","",""
"A. Salabay","Ukraine 1.","Kolos Kovalivka","LW, LAMF","23","300000","2026-06-30","14","778","1","2.48","0","0.19","Ukraine","right","189","no","9.14","7.63","54.55","3.7","31.25","0.12","5.17","0.12","0.29","0.12","14","1.62","21.43","7.143","1.85","43.75","3.24","46.43","12.49","38.89","2.89","2.43","0.46","21.17","77.6","5.32","67.39","0.81","42.86","0.02","0","0.23","1.04","77.78","2.78","54.17","0.69","2.89","56","","","0","0","","",""
"V. Pidlepych","Ukraine 1.","SK Poltava","RCB, LCB","26","10000","2027-06-30","10","777","0","0","0","0.05","Ukraine","right","191","no","10.08","8.57","68.92","3.24","57.14","1.16","4.69","0","0","0","0","0","0","0","0","0","0","0","0.69","33.33","0.12","0.12","0","31.51","83.82","11.12","71.88","3.36","51.72","0.01","0","0.12","3.13","74.07","0.69","33.33","0.12","6.25","51.85","","","0","0","","",""
"V. Salyuk","Ukraine 1.","Metalist 1925 Kharkiv","RB, RCB","23","700000","2028-06-30","8","767","0","0.84","0","0.02","Ukraine","right","186","no","8.1","6.45","67.27","3.4","51.72","0","5.33","0","0.1","0","4","0.47","25","0","1.17","0","2.23","78.95","5.75","53.06","0.82","1.64","0.12","33.32","69.72","17.01","64.83","4.22","44.44","0","0","0.12","5.75","65.31","1.88","25","0.35","9.04","55.84","","","0","0","","",""
"B. Zabergja","Ukraine 1.","Metalist 1925 Kharkiv","RW, CF, RCMF","24","0","2028-06-30","11","762","2","3.13","1","1.75","Kosovo","","185","no","3.19","1.89","68.75","1.54","46.15","0","2.59","0.12","0.37","0","20","2.36","40","10","2.36","35","4.02","52.94","9.45","36.25","3.43","2.01","0.59","20.31","79.07","4.13","62.86","0.83","14.29","0.21","0","0.94","1.77","53.33","2.01","52.94","0.83","2.36","80","","","0","0","","",""
"P. Mićin","Ukraine 1.","Zorya","LCMF, CF","27","500000","2026-06-30","12","758","1","1.05","0","1.85","Serbia","right","189","no","5.58","3.68","67.74","0.95","62.5","0","4.68","0.12","0.12","0","20","2.37","30","5","1.78","26.67","2.85","45.83","4.87","41.46","2.61","2.37","0.36","47.97","78.71","15.44","64.62","4.04","55.88","0.22","0.59","0.71","9.02","60.53","4.04","47.06","1.66","6.77","84.21","","","0","0","","",""
"I. Nesterenko","Ukraine 1.","Obolon","CF, LAMF","22","600000","2027-12-31","14","741","1","1.19","0","0.82","Ukraine","right","178","yes","5.22","4.49","59.46","3.64","13.33","0.12","2.82","0.12","0.14","0","9","1.09","44.44","11.111","1.94","43.75","2.79","52.17","9.47","48.72","2.67","1.7","0.61","14.7","76.86","3.04","56","1.09","55.56","0.1","0","0.49","1.34","63.64","0.97","62.5","0.24","1.7","64.29","","","0","0","","",""
"V. Tanchyk","Ukraine 1.","Epitsentr Kamyanets-Podilskyi","RB","34","250000","2026-06-30","10","736","0","0.03","1","0.19","Ukraine","right","167","no","7.7","6.11","66","1.35","45.45","0.37","4.31","0","0","0","2","0.24","0","0","1.83","20","1.83","80","4.77","51.28","0.61","1.22","0.49","26.29","73.95","12.47","61.76","3.18","46.15","0.02","0","0.12","4.16","70.59","2.69","36.36","0.49","5.26","62.79","","","0","0","","",""
