"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"E. Holten","Norway 1.","Fredrikstad","CF","29","150000","2028-12-31","18","1313","4","1","Denmark","right","195","3.63","3.36","63.27","8.77","30.47","0.14","1.83","1.51","0.14","0.33","0.07","1.85","37.04","14.815","0.62","44.44","1.44","38.1","6.72","34.69","3.84","0.34","0.07","14.87","63.59","3.77","45.45","1.3","42.11","0.04","0","0.14","0","0.41","2.33","44.12","1.37","50","0.55","1.71","80"
"R. Shein","Norway 1.","Fredrikstad","RCMF, LCMF","22","0","","23","1296","1","3","Estonia","both","185","8.54","8.4","60.33","2.01","51.72","0.07","4.42","2.08","0.07","0.08","0","1.25","50","5.556","1.25","22.22","2.22","53.13","8.61","33.87","1.6","2.64","0.56","48.19","83.14","14.37","69.08","3.33","41.67","0.11","0","0","0","0.35","6.39","71.74","3.61","48.08","1.67","6.04","72.41"
"N. Holm","Norway 1.","Brann","CF, RWF","24","600000","2027-12-31","21","1291","1","2","Norway","right","188","3.9","3.49","60","5.23","48","0.21","2.45","1.32","0.07","0.34","0","1.88","25.93","3.704","0.35","20","1.53","50","9.27","36.84","3.49","0.56","0.07","12.34","75.14","2.51","55.56","0.7","50","0.12","0","0","0","0.28","0.77","36.36","0.63","55.56","0.56","0.84","41.67"
"P. Strand","Norway 1.","Vålerenga","LW, RW, CF","31","400000","2025-12-31","22","1283","2","1","Norway","right","177","6.03","5.4","70.13","2.74","23.08","0.07","2.6","2.46","0.14","0.21","0","1.54","18.18","9.091","2.67","28.95","2.39","58.82","7.72","33.64","3.3","1.33","0.49","29.74","80.9","7.08","75.25","1.19","35.29","0.08","0","0.07","0","0.49","2.39","88.24","2.67","28.95","0.84","3.79","74.07"
"B. Bjarnason","Norway 1.","HamKam","LCB","25","300000","2025-12-31","13","1278","0","1","Iceland","right","194","9.23","5.28","76","5.63","61.25","0.92","5.27","0.56","0","0.09","0","0.99","21.43","0","0.07","0","0.35","80","1.34","47.37","1.69","0.21","0","34.23","80.45","15.56","66.06","5.42","55.84","0","0.07","0.07","100","0","5.77","69.51","0.63","22.22","0.14","7.32","64.42"
"A. Heggebø","Norway 1.","Brann","CF, AMF","24","900000","2028-12-31","13","1274","7","1","Norway","left","185","4.95","4.17","59.32","6","43.53","0.07","4.11","2.4","0.35","0.54","0.14","2.4","50","20.588","0.28","0","2.05","51.72","12.5","28.25","4.38","1.41","0.07","15.61","76.92","4.73","71.64","0.42","66.67","0.03","0.07","0.14","100","0.07","1.7","91.67","1.13","75","1.41","1.98","67.86"
"R. Corlu","Norway 1.","Kristiansund","RCMF, RW","28","300000","","21","1268","2","0","Denmark","left","171","5.18","4.4","54.84","0.57","37.5","0","3.18","1.7","0.14","0.06","0","1.49","14.29","9.524","1.14","18.75","2.48","45.71","9.23","33.85","0.78","1.85","0.43","36.06","79.13","10.29","62.76","3.55","52","0.03","0","0.35","40","0.07","5.68","56.25","2.7","36.84","0.78","4.54","73.44"
"S. Kabini","Norway 1.","Molde","LB","21","0","","14","1268","0","1","South Africa","","0","11.64","9.23","75.38","3.41","45.83","0.5","6.43","2.13","0","0.08","0","0.71","40","0","3.05","30.23","1.7","54.17","5.61","37.97","2.48","2.27","0.28","40.88","85.42","13.2","81.18","1.92","51.85","0.04","0","0.07","0","0.43","3.97","78.57","2.41","41.18","0.35","5.89","74.7"
"H. Sjåtil","Norway 1.","Vålerenga","RB","22","0","2028-12-31","20","1247","0","0","Norway","right","179","9.53","10.1","60","1.15","12.5","0.29","3.87","2.02","0","0.01","0","0.22","33.33","0","2.38","42.42","1.8","52","3.83","41.51","0.87","2.02","0.07","36.16","79.64","14.51","68.16","4.33","43.33","0.03","0.14","0","0","0.22","4.62","70.31","2.31","46.88","0.22","7.29","60.4"
"A. Sher","Norway 1.","Sarpsborg 08","DMF, LDMF, LCMF","22","750000","2026-12-31","13","1229","0","0","Sweden","right","175","8.71","5.05","65.22","1.32","50","0.29","6.1","1.03","0","0.08","0","0.73","10","0","0.51","14.29","0.95","76.92","4.98","45.59","0.59","0.59","0.15","52.14","90.45","13.99","78.53","4.39","61.67","0.03","0","0.37","40","0.07","9.59","83.97","1.39","42.11","0.59","5.27","73.61"
"S. Bojadzic","Norway 1.","Bryne","CF","26","350000","2026-12-31","19","1224","6","1","Norway","both","181","4.78","4.12","60.71","7.5","26.47","0.15","2.49","2.21","0.37","0.4","0","1.91","57.69","23.077","0.74","30","1.91","46.15","12.94","28.41","2.79","0.66","0.07","22.13","71.43","5.22","50.7","0.59","62.5","0.05","0.07","0.07","0","0.15","1.76","58.33","1.47","40","0.88","2.06","64.29"
"Bruno Leite","Norway 1.","Haugesund","DMF, RCMF, LDMF","30","300000","2025-12-31","18","1217","0","0","Portugal","right","184","10.8","8.87","69.17","1.7","43.48","0.81","4.39","1.63","0","0.06","0","1.26","17.65","0","0.22","66.67","2.14","51.72","8.43","40.35","0.67","1.11","0.07","38.6","84.29","13.46","76.37","2.37","37.5","0.01","0","0.37","40","0.15","6.14","67.47","1.55","47.62","0.52","5.32","70.83"
"U. Yttergård Jenssen","Norway 1.","Rosenborg","LB, LCB","29","500000","2026-12-31","19","1212","2","2","Norway","left","187","6.68","5.12","60.87","2.15","34.48","0.22","4.76","0.97","0.15","0.07","0.07","0.59","62.5","25","1.78","25","0.37","40","2.23","33.33","2.9","1.86","0.07","59.48","83.02","22.87","71.43","6.98","41.49","0.12","0","0.15","0","0.45","10.4","68.57","2.45","36.36","0.97","13.14","71.19"
"J. Sery Larsen","Norway 1.","Brann","LCB","25","2000000","2026-12-31","15","1196","1","0","Denmark","right","185","6.7","4.59","65.57","3.84","54.9","0.6","6","0.53","0.08","0.04","0.08","0.53","28.57","14.286","0.08","0","0.3","100","1.66","72.73","1.05","3.16","0.08","54.41","91.56","17.53","79.4","3.09","34.15","0.01","0","0.15","50","0.08","8.58","82.46","0.6","37.5","0.38","7.37","82.65"
"H. Stenevik","Norway 1.","Molde","RB, RW","25","1200000","2027-12-31","21","1195","2","0","Norway","right","185","8.13","8.21","60.55","1.73","34.78","0.15","3.6","2.94","0","0.13","0","0.45","50","33.333","3.99","43.4","1.51","65","5.65","49.33","2.03","1.51","0.23","43.38","83.33","10.85","73.61","3.01","60","0.07","0.23","0.08","0","0.15","3.69","65.31","3.77","52","0.6","6.1","80.25"
"M. Roseth","Norway 1.","Viking","LCB, LB","27","550000","2025-12-31","15","1193","2","0","Norway","left","188","7.69","3.7","67.35","6.41","65.88","0.45","6.37","0.98","0.15","0.1","0.15","0.75","40","20","0.91","41.67","0.3","75","2.49","45.45","1.58","1.06","0.15","58.32","88.49","24.22","80.69","5.21","55.07","0.07","0","0.15","50","0.23","10.41","84.78","1.28","52.94","0.83","10.56","77.14"
"J. Nuñez","Norway 1.","Fredrikstad","CF","28","450000","2026-12-31","17","1183","7","3","Norway","right","182","2.13","2.97","51.28","3.04","15","0.08","0.76","2.66","0.38","0.37","0","1.98","34.62","26.923","1.29","41.18","1.67","72.73","8.06","44.34","2.05","0.84","0.08","20.62","74.91","5.48","61.11","1.07","35.71","0.07","0.15","0.38","60","0.23","2.28","60","2.43","62.5","1.22","3.2","71.43"
"J. Eskesen","Norway 1.","Haugesund","LCMF","26","650000","","13","1180","1","0","Denmark","right","175","7.25","5.8","63.16","2.52","60.61","0.08","3.68","1.68","0.08","0.03","0","0.84","18.18","9.091","1.3","35.29","1.91","56","7.55","47.47","1.07","1.07","0.15","39.2","78.21","12.05","67.72","4.04","52.83","0.07","0","0","0","0.08","5.57","63.01","1.6","47.62","0.38","7.47","56.12"
"E. Schlichting","Norway 1.","Haugesund","LW, CF, AMF","20","200000","","20","1174","1","0","Denmark","right","0","4.98","4.83","50.79","2.68","31.43","0.23","2.87","2.07","0.08","0.11","0","0.92","58.33","8.333","1.15","33.33","3.07","37.5","10.58","27.54","1.69","1.23","0.31","20.24","78.79","4.14","66.67","0.61","50","0.02","0","0.08","0","0.08","1.69","59.09","1.07","28.57","0.23","2.45","68.75"
"Ieltsin Camões","Norway 1.","Tromsø","CF","26","0","2027-12-31","19","1171","10","1","Angola","right","188","2.77","3.61","40.43","4.53","32.2","0.08","1.42","2.08","0.77","0.49","0.23","2.23","44.83","34.483","0.38","20","1.69","50","6.76","35.23","4.77","0.77","0.08","16.37","79.81","2.23","58.62","0.46","100","0.1","0","0.15","100","0.38","0.92","50","0.92","58.33","1.31","1.08","57.14"
"B. Finne","Norway 1.","Brann","CF, LWF, RWF","30","1400000","2026-12-31","19","1149","4","1","Norway","right","174","2.66","3.13","70","1.41","22.22","0","0.76","4.78","0.31","0.57","0","3.13","37.5","10","4.07","26.92","3.76","64.58","8.38","39.25","7.6","1.96","0.31","18.17","62.5","4.86","62.9","0.86","27.27","0.09","0.08","0.23","33.33","0.55","0.7","33.33","3.37","53.49","2.51","2.35","76.67"
"O. Krusnell","Norway 1.","Haugesund","LB, LWB","26","300000","2026-12-31","14","1145","0","0","Sweden","left","187","8.96","5.34","61.76","1.49","47.37","0.39","6.74","1.18","0","0.02","0","0.39","40","0","2.67","23.53","0.94","41.67","3.07","46.15","1.34","2.44","0.47","51.96","77.31","19.57","72.69","6.92","54.55","0.05","0","0","0","0.31","7.47","64.21","3.38","44.19","0.86","11.63","68.92"
"K. Askildsen","Norway 1.","Viking","RCMF, LCMF, DMF","24","750000","","21","1132","1","2","Norway","right","190","6.84","5.33","62.69","4.13","46.15","0.4","4.15","1.19","0.08","0.14","0.08","1.35","17.65","5.882","0.87","54.55","0.56","57.14","4.29","37.04","1.83","1.03","0","34.03","81.07","10.65","62.69","3.5","54.55","0.05","0","0.16","100","0.32","4.93","70.97","1.75","72.73","1.03","4.29","81.48"
"F. Thorvaldsen","Norway 1.","Vålerenga","RW, LW, RWF","19","0","2028-07-31","17","1127","5","1","Norway","right","174","2.64","2.64","60.61","0.32","0","0.08","1.32","5.11","0.4","0.34","0","2.95","29.73","13.514","1.84","21.74","7.43","51.61","13.26","46.39","4.63","5.83","1.28","19.33","84.3","2.64","84.85","0.08","100","0.11","0.16","0","0","0.56","0.64","75","1.76","63.64","1.36","2.56","81.25"
"V. Hedenstad","Norway 1.","Vålerenga","RB","34","250000","2025-12-31","16","1115","0","1","Norway","right","178","7.1","7.18","59.55","1.94","29.17","0.08","3.6","1.78","0","0","0","0.16","50","0","1.13","57.14","1.05","100","2.58","75","0.65","1.61","0.08","46.17","84.27","20.02","72.58","4.76","45.76","0.06","0.08","0","0","0.16","6.54","71.6","1.86","60.87","0.65","8.48","63.81"
"S. Rafn","Norway 1.","Fredrikstad","RCB, LB, RB","33","200000","2025-12-31","20","1107","0","0","Norway","right","172","7.15","6.59","60.49","2.52","48.39","0.24","3.89","1.79","0","0.03","0","0.65","25","0","1.54","47.37","1.63","55","3.9","52.08","1.14","1.71","0.73","35.85","79.14","13.58","63.47","5.04","48.39","0.02","0","0","0","0.08","6.91","61.18","2.6","34.38","0.73","6.1","72"
"E. Reitan","Norway 1.","Rosenborg","RB","28","750000","","17","1102","0","1","Norway","right","181","7.84","6.04","64.86","2.45","46.67","0.25","4.81","0.74","0","0","0","0.08","0","0","1.8","31.82","0.25","66.67","2.61","40.63","1.31","1.14","0.16","32.42","83.63","10.7","74.81","2.86","34.29","0.09","0","0","0","0.25","3.19","74.36","1.31","43.75","0.41","4.41","57.41"
"K. Tshiembe","Norway 1.","Vålerenga","LCB","28","1500000","","15","1086","0","0","Denmark","right","186","6.38","3.31","70","4.56","65.45","0.5","5.34","0.08","0","0.06","0","0.5","0","0","0.08","0","0.08","100","1.74","42.86","0.75","1.24","0.08","53.54","90.71","19.81","82.01","4.97","61.67","0","0","0","0","0","10.19","83.74","0.58","42.86","0.33","8.87","72.9"
"S. Innvær","Norway 1.","Haugesund","LW, RW, LAMF","20","0","","18","1078","1","0","Norway","right","180","5.18","5.84","54.29","0.58","28.57","0","2.34","2.76","0.08","0.1","0","1","50","8.333","1.34","25","4.17","42","8.27","29.29","2.17","2","0.17","21.46","75.88","5.93","61.97","0.58","71.43","0.05","0","0.17","100","0.17","1.17","71.43","1.09","46.15","0.75","3.17","55.26"
"P. Reinhardsen","Norway 1.","Sarpsborg 08","LB, RB","26","300000","2026-12-31","21","1062","2","1","Norway","right","184","8.98","7.54","60.67","3.47","48.78","0.08","5.2","2.29","0.17","0.14","0","1.02","66.67","16.667","2.71","31.25","1.78","38.1","3.31","30.77","2.71","3.81","0.68","39.41","77.42","14.92","71.02","4.15","53.06","0.06","0","0.17","50","0.08","4.92","72.41","3.22","34.21","0.85","8.64","62.75"
"F. Gulbrandsen","Norway 1.","Molde","CF","33","1300000","","18","1059","7","0","Norway","right","178","2.21","2.12","36","5.52","26.15","0.17","1.57","2.46","0.51","0.48","0.17","2.8","54.55","21.212","0.34","50","1.78","42.86","5.69","25.37","4.5","0.59","0.17","11.39","70.9","1.61","31.58","0.34","50","0.05","0","0.08","0","0.17","0.76","55.56","0.34","50","0.59","0.93","27.27"
"S. Diarra","Norway 1.","Haugesund","CF","25","900000","2026-12-31","15","1058","2","0","Mali","right","189","3.4","2.81","54.55","6.55","32.47","0","1.91","0.85","0.09","0.21","0","1.28","46.67","13.333","0.17","0","0.6","42.86","5.61","31.82","2.04","1.11","0.26","10.38","68.85","2.21","50","0.68","25","0.03","0","0","0","0.17","0.77","55.56","0.68","50","0.6","1.36","43.75"
"V. Jónsson","Norway 1.","HamKam","LB, RB, RWB","31","200000","2025-12-31","20","1053","2","0","Iceland","right","184","7.61","6.67","70.51","3.33","33.33","0.09","3.33","3.16","0.17","0.19","0.09","0.94","45.45","18.182","4.53","35.85","2.14","48","5.13","41.67","1.62","0.85","0","30","71.23","7.69","53.33","2.48","24.14","0.17","0","0.09","100","0.77","2.39","57.14","3.68","41.86","0.34","6.32","64.86"
"J. Gundersen","Norway 1.","Bodø / Glimt","LCB, RCB","29","1300000","2026-12-31","14","1049","1","0","Norway","right","186","8.24","6.09","71.83","6.78","65.82","0.26","5.12","0.26","0.09","0.08","0","0.6","14.29","14.286","0.26","33.33","0.26","33.33","1.46","76.47","0.6","4.8","0.09","90.26","94.87","20.33","83.12","3.69","51.16","0.03","0","0","0","0","15.36","88.27","1.29","40","0.77","8.32","77.32"
"M. Hope","Norway 1.","Haugesund","RB, LW, RAMF","19","0","","16","1036","1","0","Norway","right","174","6.78","6.17","54.93","0.78","33.33","0","3.33","0.87","0.09","0.17","0","0.61","71.43","14.286","0.17","50","0.96","36.36","3.04","37.14","0.87","0.78","0.17","20.68","76.89","6.17","53.52","1.13","38.46","0.03","0","0","0","0.09","1.48","64.71","0.52","50","0.26","3.21","45.95"
"C. Niyukuri","Norway 1.","Haugesund","RB, LCB","25","0","","18","1036","1","1","Norway","right","182","10.69","7.3","66.67","2.26","65.38","0.43","6.66","2.52","0.09","0.07","0.09","0.61","57.14","14.286","1.3","13.33","2.26","84.62","7.38","48.24","1.65","2.43","0.09","34.4","80.56","11.12","64.84","1.91","31.82","0.04","0","0.17","50","0.26","3.47","67.5","1.56","27.78","0.61","5.47","57.14"
"E. Hagen","Norway 1.","Vålerenga","DMF, LCMF, RCMF","25","700000","2027-12-31","24","1034","1","0","Norway","right","188","6.62","4.35","74","2.44","35.71","0.52","4.56","1.74","0","0.14","0","1.65","42.11","5.263","0.78","66.67","0.7","75","2.61","43.33","1.31","1.65","0.09","32.21","79.46","9.31","61.68","2.7","45.16","0.07","0.09","0","0","0.17","5.22","81.67","1.65","68.42","0.96","5.4","54.84"
"M. Njie","Norway 1.","KFUM","LW, CF, LWF","30","175000","2025-12-31","14","1033","2","1","Norway","right","185","4.18","3.66","66.67","3.57","21.95","0.09","1.88","2.53","0.17","0.13","0","1.92","27.27","9.091","2","26.09","3.05","45.71","7.84","33.33","2.27","1.66","0.52","24.13","81.59","4.62","73.58","0.61","28.57","0.06","0.09","0.09","100","0.35","1.57","88.89","2.09","37.5","0.61","2.53","68.97"
"M. Broholm","Norway 1.","Rosenborg","RWF, RCMF","20","225000","2026-12-31","11","1024","5","1","Norway","left","175","5.27","5.36","60.66","0.88","20","0","2.76","4.92","0.35","0.38","0","2.46","42.86","17.857","2.55","37.93","5.45","50","11.95","42.65","4.66","3.52","0.62","40.69","82.29","9.58","75.23","1.76","60","0.16","0.09","0.26","66.67","0.53","2.37","70.37","2.81","59.38","1.32","3.87","72.73"
"A. Ndour","Norway 1.","Kristiansund","CF","27","500000","2026-06-30","21","1016","3","0","Senegal","right","183","4.43","4.16","55.32","4.96","32.14","0","2.36","2.39","0.09","0.38","0","2.3","50","11.538","0.8","11.11","2.92","36.36","7.62","24.42","2.75","0.89","0.35","13.2","67.79","2.57","51.72","0.97","45.45","0.02","0","0.09","100","0.18","0.97","54.55","0.97","36.36","0.44","2.21","56"
"D. De Roeve","Norway 1.","Brann","RB","21","400000","2028-12-31","21","1015","2","2","Belgium","right","175","10.91","8.16","65.22","2.04","30.43","0.27","8.39","2.66","0.18","0.04","0","0.71","75","25","3.37","23.68","2.22","60","5.32","38.33","1.24","3.46","0.89","53.82","81.38","19.51","72.27","3.99","42.22","0.11","0.09","0.09","0","0.44","7.71","74.71","4.26","47.92","1.51","9.84","80.18"
"S. Kvia-Egeskog","Norway 1.","Viking","LCMF","22","750000","2027-12-31","22","1015","4","1","Norway","right","176","5.05","5.14","62.07","2.75","22.58","0.53","2.47","1.95","0.35","0.15","0","0.98","45.45","36.364","0.35","0","2.48","57.14","7.27","37.8","3.46","1.68","0.18","22.08","85.14","4.88","72.73","0.44","60","0.04","0","0.18","50","0.18","1.24","78.57","0.98","63.64","0.8","1.68","63.16"
"A. Sanyang","Norway 1.","Sarpsborg 08","RW, LAMF, RAMF","29","275000","2026-12-31","19","992","0","1","Gambia","right","185","4.08","3.63","65","5.99","60.61","0","1.95","2.18","0","0.28","0","1.81","45","0","2.99","27.27","1","54.55","5.35","30.51","4.9","1.09","0.09","27.04","71.48","5.35","61.02","0.64","42.86","0.16","0.09","0.09","0","0.64","1.72","57.89","2.63","31.03","0.82","3.63","62.5"
"F. Knudsen","Norway 1.","Brann","RCB","29","800000","2027-12-31","12","987","0","0","Norway","right","190","6.02","3.65","52.5","6.47","67.61","0.55","5.94","0","0","0.02","0","0.27","0","0","0","0","0","0","0.64","71.43","0.46","2.1","0","70.76","92.4","21.25","79.83","5.29","53.45","0","0","0","0","0","12.77","85.71","0.18","50","0.18","9.85","77.78"
"T. Nyhammer","Norway 1.","Haugesund","RW, RAMF, RCMF","19","0","","15","986","1","0","Norway","left","181","5.75","6.12","49.25","0.82","33.33","0.09","2.88","2.46","0.09","0.06","0","1.37","26.67","6.667","1.64","44.44","2.92","40.63","7.39","34.57","1.1","2.28","1","32.13","73.3","8.95","59.18","3.01","60.61","0.07","0","0.27","66.67","0.37","3.47","73.68","2.37","38.46","0.37","5.29","72.41"
"U. Mathisen","Norway 1.","Brann","RWF, CF, RW","26","750000","","19","978","1","1","Norway","right","177","4.42","3.22","71.43","4.23","36.96","0.09","3.11","2.39","0.09","0.17","0.09","1.29","50","7.143","0.83","22.22","4.51","34.69","9.29","35.64","4.23","2.48","0.18","22.73","80.97","4.33","59.57","0.28","66.67","0.04","0","0","0","0.37","1.2","69.23","1.1","50","1.38","2.21","75"
"F. Fall","Norway 1.","Fredrikstad","LCB","21","0","","10","967","1","0","Senegal","left","192","8.28","5.49","55.93","5.12","43.64","0.28","5.89","0.56","0.09","0.05","0.09","0.47","40","20","0.47","40","0.28","66.67","2.7","44.83","0.37","0.37","0","46.35","81.93","24.01","72.87","8.75","51.06","0","0","0","0","0.09","12.66","62.5","2.42","34.62","0.47","10.8","85.34"
"O. Blomberg","Norway 1.","Bodø / Glimt","CF, RWF, RW","25","1200000","","13","965","5","3","Norway","right","177","3.54","3.26","48.57","2.24","41.67","0.19","2.93","4.85","0.47","0.31","0","2.33","52","20","4.76","29.41","3.45","64.86","9.05","47.42","6.34","2.15","0.19","35.53","76.64","5.41","62.07","1.12","33.33","0.19","0.09","0","0","0.93","1.68","55.56","5.32","54.39","3.08","4.76","76.47"
"J. Berget","Norway 1.","Sarpsborg 08","CF, AMF","35","350000","2025-12-31","16","958","5","1","Norway","right","184","3.01","3.29","45.71","3.48","40.54","0","1.78","2.72","0.47","0.5","0","2.54","40.74","18.519","0.94","40","1.6","52.94","9.58","27.45","4.42","1.22","0","28.28","75.75","7.33","52.56","1.5","43.75","0.11","0","0.75","62.5","0.66","3.19","64.71","2.63","50","1.69","3.57","57.89"
"J. Bakke","Norway 1.","Strømsgodset","RCMF","21","400000","2028-12-31","14","943","2","0","Norway","right","184","6.49","5.06","60.38","1.05","45.45","0.38","2.98","1.34","0.19","0.15","0","1.24","38.46","15.385","0.57","50","1.24","46.15","5.54","36.21","1.62","1.24","0.19","16.22","81.18","3.72","64.1","1.72","44.44","0.01","0","0","0","0","2.1","68.18","0.38","100","0.19","1.91","60"
"O. Okeke","Norway 1.","KFUM","LW, CF","23","600000","2025-12-31","11","933","6","0","Norway","right","170","3.95","4.53","51.06","0.87","33.33","0","2.04","4.15","0.58","0.42","0","2.32","45.83","25","1.93","25","5.02","51.92","13.02","39.26","4.15","3.57","0.77","18.52","77.08","3.67","63.16","0.48","60","0.12","0.1","0.29","0","0.29","1.35","57.14","1.83","47.37","0.77","1.93","85"
"M. Riisnaes","Norway 1.","Bodø / Glimt","RW, RB","20","0","2027-07-31","17","923","2","2","Norway","right","182","4.58","4.39","51.11","1.85","63.16","0.1","2.99","6.14","0.2","0.24","0","1.95","25","10","4.39","48.89","5.95","57.38","11.12","42.98","4","2.63","0.88","44.66","83.84","11.99","74.8","2.15","59.09","0.26","0.1","0.2","50","0.59","3.9","72.5","5.66","60.34","2.15","7.22","81.08"
"M. Brajanac","Norway 1.","Vålerenga","CF","24","500000","2027-12-31","17","911","1","0","Denmark","right","189","3.75","2.86","58.62","7.51","36.84","0","2.59","0.89","0.1","0.19","0","1.38","42.86","7.143","0","0","0.59","50","6.42","21.54","2.67","0.59","0","10.08","67.65","2.17","50","0.2","100","0.04","0.1","0","0","0.2","0.69","28.57","0.3","66.67","0.4","1.48","26.67"
"B. Sørmo","Norway 1.","Strømsgodset","RB, RCB","29","250000","2027-07-31","17","910","0","0","Norway","right","188","10.98","9.4","60","2.18","45.45","0.59","5.57","1.19","0","0","0","0.1","100","0","1.58","37.5","0.79","62.5","4.05","53.66","0.49","2.37","0.3","49.05","86.29","20.77","80.95","2.87","41.38","0.03","0","0","0","0.3","7.91","85","2.57","34.62","0.59","11.97","79.34"
"A. Potur","Norway 1.","HamKam","LCMF, RCMF, RW","22","325000","","19","910","0","0","Norway","left","185","8.31","7.12","70.83","1.88","31.58","0.1","3.46","3.56","0","0.06","0","0.69","71.43","0","1.98","45","4.35","50","15.82","41.88","1.78","1.09","0.3","28.48","87.5","4.75","83.33","1.58","68.75","0.07","0","0.2","0","0.2","2.47","96","2.18","50","0.49","3.46","71.43"
"Mohanad Jeahze","Norway 1.","Sarpsborg 08","LB","28","600000","2025-12-31","13","905","0","1","Sweden","left","179","7.76","5.87","57.63","1.19","41.67","0.1","4.29","2.78","0","0.03","0","0.7","14.29","0","5.27","35.85","1.19","66.67","2.98","50","1.39","1.09","0.1","53.9","80.81","21.48","76.85","8.35","53.57","0.09","0","0.1","0","0.5","9.85","68.69","5.57","50","1.39","12.13","85.25"
"S. Sørli","Norway 1.","Sarpsborg 08","RAMF, RWF, RW","29","700000","2027-07-31","14","903","2","1","Norway","left","178","4.68","5.78","53.45","1.2","41.67","0.4","2.17","5.78","0.2","0.18","0","1.79","33.33","11.111","4.78","37.5","5.28","64.15","9.17","46.74","3.39","3.59","0.6","27.21","74.73","3.59","50","1.4","50","0.26","0","0.2","0","1.1","1.3","61.54","4.29","46.51","1","4.09","82.93"
"R. Dzabic","Norway 1.","Sandefjord","LCMF, RCMF, AMF","24","350000","2025-12-31","20","894","3","2","Sweden","left","179","7.45","8.15","51.85","2.52","28","0.2","4.6","1.51","0.3","0.14","0","1.91","36.84","15.789","1.01","30","1.21","33.33","5.54","41.82","2.21","0.6","0.1","36.24","77.22","8.36","55.42","2.72","48.15","0.08","0","0.1","100","0.2","3.83","63.16","1.51","40","0.6","3.52","48.57"
"M. Mehnert","Norway 1.","Strømsgodset","RAMF, CF","27","400000","2026-07-31","14","889","0","2","Norway","left","185","2.63","2.94","37.93","6.28","40.32","0","1.81","2.53","0","0.2","0","1.32","7.69","0","1.62","25","2.94","68.97","4.96","57.14","2.13","2.13","0.4","16.7","70.3","3.64","72.22","0.4","25","0.13","0.3","0.1","0","0.51","0.91","55.56","1.21","58.33","0.51","2.83","57.14"
"B. Kristensen","Norway 1.","KFUM","RW, CF, LW","23","325000","2025-12-31","20","881","2","1","Norway","right","177","4.7","5.31","53.85","3.98","23.08","0.1","2.04","2.04","0.2","0.19","0","1.63","43.75","12.5","0.51","0","2.45","50","8.79","32.56","2.04","1.53","0.31","12.57","64.23","3.78","54.05","1.12","27.27","0.06","0","0.1","100","0.31","1.74","70.59","1.43","21.43","0.61","2.15","57.14"
"A. Nouri","Norway 1.","KFUM","RB, RWB, LB","35","75000","","20","861","0","2","Norway","right","180","7.74","7.94","59.21","1.99","57.89","0","3.61","1.15","0","0.07","0","0.52","20","0","1.78","47.06","0.84","25","4.6","27.27","1.57","1.25","0.42","26.34","77.78","9.2","59.09","2.51","29.17","0.08","0","0","0","0.31","2.4","56.52","2.4","47.83","0.84","5.85","67.86"
"S. Granaas","Norway 1.","Molde","LW, RW","19","0","2026-12-31","16","846","0","0","Norway","right","178","7.23","7.23","64.71","2.87","22.22","0.11","2.66","1.28","0","0.03","0","0.53","60","0","1.49","28.57","1.6","33.33","7.02","28.79","2.02","2.23","0.11","36.06","83.19","9.89","68.82","1.91","44.44","0.02","0.21","0.21","0","0","2.98","75","2.13","40","0.96","5.32","64"
"A. Conteh","Norway 1.","Strømsgodset","CF","20","0","","12","844","2","1","Sierra Leone","unknown","0","1.92","2.67","36","12.26","35.65","0.11","0.86","1.6","0.21","0.4","0","2.77","50","7.692","0.32","0","0.53","40","5.55","25","3.2","0.43","0","12.48","58.97","2.24","33.33","0.32","33.33","0","0","0","0","0","1.49","42.86","0.32","33.33","0.43","1.92","16.67"
"M. Sande","Norway 1.","Brann","RWF, LWF, RCMF","27","350000","2026-12-31","18","835","3","0","Norway","right","181","4.31","5.39","46","4.31","50","0.22","2.51","2.05","0.32","0.29","0","1.62","40","20","2.16","40","0.75","71.43","2.59","29.17","4.1","0.65","0","33.31","81.55","7.76","68.06","1.62","46.67","0.06","0","0","0","0.22","1.62","80","2.8","46.15","1.29","4.53","71.43"
