"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"I. Ivušić","Croatia 1.","Hajduk Split","GK","30","2500000","2026-05-31","13","1301","0","0","Croatia","right","195","1.25","0","0","0.42","66.67","0","2.04","0","0","0","0","0","0","0","0","0","0","0","0.07","0","0","0","0","21.1","82.3","10.51","69.08","7.89","54.39","0","0","0","0","0","2.01","24.14","0.14","0","0","4.63","59.7"
"D. Kovačić","Croatia 1.","Slaven Belupo","LCB","31","300000","2026-06-30","13","1298","0","0","Croatia","right","192","9.98","6.31","72.53","2.43","57.14","0.49","6.84","0.21","0","0.02","0","0.21","0","0","0.14","0","0.28","75","0.76","54.55","0.76","0.97","0","40.29","90.19","17.61","83.07","5.89","64.71","0.01","0","0","0","0.07","3.26","82.98","0.28","50","0.07","6.24","71.11"
"D. Matijaš","Croatia 1.","Gorica","GK","26","800000","2026-06-30","13","1290","0","0","Croatia","right","188","2.09","0","0","0.49","71.43","0","2.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.19","84.36","9.07","68.46","6.14","57.95","0","0","0","0","0","1.67","41.67","0.28","0","0","4.4","73.02"
"M. Malenica","Croatia 1.","Osijek","GK","31","500000","","13","1282","0","0","Croatia","right","191","1.19","0.07","100","0.28","75","0","1.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.38","89.49","8.49","81.82","6.11","71.26","0","0","0","0","0","1.19","58.82","0.14","50","0.07","4.91","77.14"
"J. Filipović","Croatia 1.","Gorica","RCB, CB","33","350000","","13","1278","0","0","Bosnia and Herzegovina","right","191","6.13","3.8","62.96","4.15","57.63","0.42","4.35","0.14","0","0.04","0","0.28","50","0","0","0","0.07","0","0.7","50","0.49","0.42","0","41.41","88.1","15.07","78.97","5.14","50.68","0","0","0","0","0","3.38","47.92","0.21","0","0","5","66.2"
"J. Posavec","Croatia 1.","Lokomotiva Zagreb","GK","29","500000","","13","1265","0","0","Croatia","right","190","1.49","0","0","0.14","50","0","2.01","0","0","0","0","0","0","0","0","0","0","0","0.21","100","0","0","0","30.09","88.42","11.6","77.91","7.61","59.81","0","0","0","0","0","1.57","59.09","0.07","100","0.07","5.41","65.79"
"C. Mbacke Diop","Croatia 1.","Lokomotiva Zagreb","CB, LCB","19","0","2029-06-30","13","1259","1","0","Senegal","","0","9.94","4.79","71.64","4.58","46.88","0.57","8.17","0.21","0.07","0.06","0","0.43","16.67","16.667","0.14","0","0.21","66.67","1.43","60","0.86","1","0.07","41.25","85.62","15.58","76.15","4.79","52.24","0","0","0","0","0","4.07","63.16","0.36","20","0.14","7.08","65.66"
"R. Gonzales","Croatia 1.","Vukovar","AMF, CF","26","0","","13","1239","5","0","Colombia","","0","5.74","5.16","57.75","1.31","27.78","0","2.93","2.62","0.29","0.23","0","1.74","41.67","20.833","0.87","33.33","2.83","56.41","11.69","45.96","1.96","1.6","0.44","24.84","79.24","8.64","75.63","1.6","40.91","0.04","0.15","0.22","0","0.15","3.41","78.72","1.74","58.33","0.94","4.29","74.58"
"Renan Guedes","Croatia 1.","Osijek","RB","27","300000","","13","1218","0","0","Brazil","right","177","7.24","6.8","52.17","2.96","60","0.3","5","1.55","0","0.02","0","0.37","0","0","3.47","25.53","1.85","36","6.65","34.44","0.89","1.77","0.52","35.69","75.36","16.33","67.87","4.51","37.7","0.13","0","0","0","0.52","5.1","68.12","2.88","30.77","0.15","7.98","70.37"
"A. Jagušić","Croatia 1.","Slaven Belupo","RAMF, AMF, RCMF","20","0","2028-06-30","13","1202","3","4","Croatia","left","174","7.26","5.69","72.37","1.8","12.5","0.07","3.32","3.67","0.22","0.08","0","2.25","36.67","10","1.42","36.84","4.42","49.15","12.65","39.64","1.87","2.92","0.6","32.5","79.95","8.09","67.59","2.17","65.52","0.2","0","0.3","50","0.82","4.49","75","2.55","55.88","1.2","5.39","76.39"
"M. Zlomislić","Croatia 1.","Rijeka","GK","27","150000","","12","1178","0","0","Bosnia and Herzegovina","right","190","0.92","0.08","100","0.61","100","0","1.21","0","0","0","0","0","0","0","0","0","0","0","0.08","100","0","0","0","19.56","86.33","9.09","72.27","6.42","64.29","0","0","0","0","0","1.07","57.14","0.08","0","0","5.27","69.57"
"O. Zelenika","Croatia 1.","Varaždin","GK","32","400000","2026-05-31","12","1177","0","0","Croatia","left","192","1.99","0.15","100","0.08","100","0","2.25","0.08","0","0","0","0","0","0","0","0","0.08","100","0.15","100","0","0","0","17.59","83.04","8.64","69.91","5.96","56.41","0","0.08","0","0","0","0.76","30","0.08","0","0","4.13","61.11"
"F. Kolić","Croatia 1.","Istra 1961","GK","22","450000","2026-05-31","12","1177","0","0","Croatia","right","190","1.15","0.23","66.67","0.31","100","0","1.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.98","82.78","7.49","68.37","4.97","49.23","0","0","0","0","0","0.76","20","0.08","0","0","3.67","47.92"
"J. Radošević","Croatia 1.","Istra 1961","RDMF, DMF, RCMF","31","1500000","","12","1177","0","0","Croatia","right","180","8.33","6.12","72.5","1.07","57.14","0.31","4.59","1.07","0","0.06","0","0.46","66.67","0","0.69","77.78","0.61","37.5","2.83","37.84","0.38","0.99","0","33.95","85.36","9.56","70.4","2.68","51.43","0.05","0","0","0","0.23","4.89","70.31","1.76","60.87","0.69","5.2","70.59"
"N. Omerović","Croatia 1.","Osijek","LAMF, CF, LW","23","1300000","","13","1177","5","0","Bosnia and Herzegovina","right","175","6.5","6.12","60","1.45","21.05","0","3.54","5.28","0.38","0.33","0","3.14","29.27","12.195","3.29","32.56","6.35","51.81","16.21","35.85","3.52","2.68","0.31","33.72","73.02","6.88","58.89","2.83","43.24","0.05","0","0.08","0","0.08","2.68","57.14","4.05","52.83","1.53","5.73","68"
"I. Nevistić","Croatia 1.","Dinamo Zagreb","GK","27","1500000","2028-06-30","12","1176","0","0","Croatia","right","193","1.15","0","0","0.15","100","0","1.65","0","0","0","0","0","0","0","0","0","0","0","0.15","100","0","0","0","23.49","85.34","11.86","72.26","7.65","58","0","0","0","0","0","1.38","50","0.23","0","0","4.97","72.31"
"J. Pršir","Croatia 1.","Gorica","AMF, LCMF, RCMF","25","2500000","2026-08-31","13","1174","3","0","Croatia","right","181","6.44","5.6","63.01","2.53","33.33","0.23","3.21","1.92","0.15","0.2","0.08","1.92","28","12","1.07","35.71","1.61","61.9","7.9","44.66","2.45","1.69","0.15","27.9","85.99","7.28","71.58","1.3","64.71","0.13","0","0.15","0","0.46","3.99","80.77","1.76","56.52","0.84","3.6","87.23"
"A. Kavelj","Croatia 1.","Gorica","RCMF, LCMF, LDMF","20","0","","13","1169","2","1","Croatia","right","0","7.93","5.54","63.89","3.39","63.64","0.08","4.75","0.77","0.15","0.13","0","0.85","36.36","18.182","0.85","27.27","0.62","37.5","2.69","40","1.46","0.54","0","23.17","70.76","10.16","60.61","2.39","38.71","0.1","0.08","0","0","0.31","3.54","63.04","1.23","43.75","0.54","4","67.31"
"V. Koski","Croatia 1.","Istra 1961","RCB","23","500000","2027-06-30","12","1168","0","0","Finland","right","185","8.63","4.85","66.67","3.39","56.82","0.69","6.89","0.15","0","0.02","0","0.15","0","0","0","0","0.23","66.67","1.31","41.18","0.39","0.69","0.15","53.63","87.07","19.34","72.91","4.85","38.1","0","0.08","0","0","0","4.32","57.14","0.31","25","0.08","8.32","64.81"
"S. Lončar","Croatia 1.","Istra 1961","AMF, RCMF, RWF","28","1000000","","12","1146","3","2","Bosnia and Herzegovina","left","187","3.38","3.53","46.67","1.1","35.71","0.16","2.2","2.75","0.24","0.13","0","1.34","35.29","17.647","1.96","32","3.69","40.43","7.3","31.18","2.28","2.36","0.47","25.99","74.32","7.62","49.48","1.96","52","0.15","0","0.39","40","0.39","3.93","50","3.3","47.62","1.49","4.01","74.51"
"Z. Šarlija","Croatia 1.","Hajduk Split","RCB, LCB","29","2000000","","12","1128","1","1","Croatia","right","189","7.1","5.03","53.97","4.47","66.07","0.4","7.24","0.64","0.08","0.05","0","0.32","50","25","0","0","0.56","85.71","2.79","71.43","0.96","1.28","0.08","54.73","90.52","17.95","82.67","2.95","32.43","0.03","0.08","0","0","0.08","3.83","58.33","0.48","16.67","0.4","5.27","62.12"
"K. Pavičić","Croatia 1.","Vukovar","RB, LCB, LB","26","50000","","12","1116","0","0","Croatia","right","0","10.32","5.08","58.73","2.34","48.28","0.4","7.36","0.89","0","0.03","0","0.4","20","0","1.61","35","0.56","42.86","1.53","47.37","0.56","0.4","0.32","29.76","75.07","12.34","64.71","5.4","47.76","0.01","0","0","0","0.08","3.55","47.73","1.61","35","0","6.77","58.33"
"A. Stojakovic","Croatia 1.","Lokomotiva Zagreb","CF","21","0","","13","1107","3","1","Slovenia","","0","2.85","3.66","42.22","4.07","28","0.08","1.76","2.28","0.24","0.34","0","1.79","45.45","13.636","1.3","43.75","1.54","57.89","5.85","33.33","3.58","1.22","0.24","17.64","75.12","4.07","56","1.06","38.46","0.07","0","0","0","0.49","1.63","55","1.06","84.62","1.14","2.03","80"
"T. Fruk","Croatia 1.","Rijeka","AMF, CF, RCMF","24","5000000","2027-06-15","12","1103","4","1","Croatia","left","177","3.35","3.18","66.67","2.94","27.78","0.08","1.8","3.35","0.24","0.35","0","2.45","26.67","13.333","2.2","37.04","3.59","52.27","12.24","46.67","2.86","1.71","0.49","30.11","79.4","9.55","69.23","2.53","70.97","0.17","0.16","0.08","0","0.65","4.73","79.31","3.18","53.85","1.31","5.39","80.3"
"O. Hadzikić","Croatia 1.","Slaven Belupo","GK","29","700000","","11","1098","0","0","Austria","right","189","0.98","0.08","100","0.33","100","0","0.98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.23","81.47","12.13","68.24","9.67","62.71","0.01","0","0","0","0.08","2.13","42.31","0.16","50","0.08","6.39","67.95"
"M. Bulat","Croatia 1.","Vukovar","GK","26","0","","11","1082","0","0","Croatia","right","194","1.16","0.25","33.33","0.17","100","0","1.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.22","78.36","8.57","65.05","6.65","58.75","0","0","0","0","0","1.66","40","0.17","0","0","4.74","77.19"
"Ž. Trontelj","Croatia 1.","Gorica","RB, RWB, RW","25","350000","2027-06-30","11","1081","1","3","Slovenia","right","177","7.91","6.66","61.25","2","41.67","0","4.19","3.25","0.08","0.05","0","0.42","60","20","5","45","1.75","42.86","4.08","40.82","1.08","1.83","0.33","35.8","72.09","12.07","63.45","4.58","47.27","0.25","0.08","0.17","0","1.58","4.66","64.29","5.49","54.55","1.42","8.58","76.7"
"R. Pukštas","Croatia 1.","Hajduk Split","AMF","21","0","2027-05-31","12","1078","4","0","United States","right","181","7.01","6.85","60.98","8.35","54","0.17","4.54","3.34","0.33","0.3","0.17","2.09","32","16","0.58","42.86","3.09","75.68","9.43","46.9","4.26","3.26","0.17","21.54","75.58","7.1","70.59","1.67","50","0.07","0.08","0.17","50","0.25","4.01","68.75","1","66.67","1.17","3.34","65"
"S. McKenna","Croatia 1.","Dinamo Zagreb","LCB","28","9000000","2027-06-30","11","1076","1","0","Scotland","left","189","5.94","3.6","67.44","5.86","68.57","0.59","5.15","0.17","0.08","0.02","0.08","0.33","50","25","0","0","0.17","0","1.76","33.33","0.33","1.59","0.25","59.72","92.58","20.24","85.12","4.85","65.52","0","0","0","0","0","5.86","77.14","0.25","100","0.08","8.53","81.37"
"Iker Pozo","Croatia 1.","Gorica","LCMF, DMF, RCMF","25","350000","2026-06-15","12","1074","2","2","Spain","right","176","8.63","7.54","58.89","2.26","37.04","0.17","4.8","1.59","0.17","0.05","0","0.42","40","40","0.75","44.44","1.93","56.52","7.21","47.67","1.01","1.68","0.25","43.91","87.02","12.99","74.19","3.27","66.67","0.06","0.08","0.17","0","0.25","5.28","73.02","1.76","47.62","0.67","5.78","69.57"
"D. Maresić","Croatia 1.","Istra 1961","LCB","26","750000","2026-06-30","11","1071","0","0","Austria","right","183","8.32","3.19","73.68","2.61","51.61","0.84","7.31","0.08","0","0","0","0.08","0","0","0","0","0.08","0","2.02","41.67","0.17","2.52","0.08","58.15","85.26","28.57","76.18","10.92","57.69","0.03","0","0.25","33.33","0.08","11.93","64.79","1.09","23.08","0.34","14.54","80.92"
"D. Kolinger","Croatia 1.","Lokomotiva Zagreb","RCB","31","500000","","11","1062","0","0","Croatia","right","199","9.15","6.53","62.34","4.15","69.39","0.08","6.21","0.17","0","0.05","0","0.76","22.22","0","0.08","0","0","0","1.19","35.71","0.76","0.93","0","42.63","88.67","19.41","83.84","5.51","56.92","0","0","0","0","0","5.59","71.21","0.42","20","0.17","9.15","75.93"
"A. Majstorović","Croatia 1.","Rijeka","RCB","32","400000","","11","1057","0","1","Croatia","right","185","7.15","4.6","66.67","4.51","69.81","0.51","5.75","0.09","0","0.02","0","0.26","0","0","0.17","50","0","0","1.11","61.54","0.43","1.45","0","48.36","85.56","19.33","74.45","7.15","47.62","0","0","0","0","0","6.9","58.02","0.51","16.67","0","7.75","78.02"
"J. Mitrović","Croatia 1.","Slaven Belupo","RB, LAMF, LWF","25","600000","2027-06-30","13","1047","4","1","Croatia","right","174","7.99","5.76","56.72","2.41","39.29","0","5.65","3.09","0.34","0.28","0.09","1.55","44.44","22.222","2.15","44","2.58","53.33","5.33","45.16","3.35","1.2","0.09","24.58","72.03","6.88","58.75","2.41","21.43","0.07","0","0.17","50","0.43","1.89","45.45","2.49","44.83","0.6","3.7","60.47"
"F. Krovinović","Croatia 1.","Hajduk Split","LDMF, AMF","30","2800000","2027-05-31","13","1046","1","0","Croatia","right","175","6.2","3.79","68.18","2.07","58.33","0.34","5.25","1.55","0.09","0.06","0","1.81","38.1","4.762","0.86","50","1.03","33.33","3.87","33.33","1.46","1.55","0.17","47.67","89.35","15.06","79.43","2.24","46.15","0.07","0.09","0.09","100","0.17","7.31","78.82","1.03","58.33","0.6","5.33","79.03"
"J. Mišić","Croatia 1.","Dinamo Zagreb","DMF, RDMF, LDMF","31","2500000","2029-06-30","11","1044","0","0","Croatia","right","187","6.72","5.26","62.3","1.47","64.71","0","4.17","1.72","0","0.07","0","1.29","33.33","0","0.95","36.36","0.95","72.73","3.53","46.34","0.78","1.38","0.09","44.05","88.26","13.02","77.48","3.88","57.78","0.1","0","0.26","100","0","9.22","79.44","1.98","34.78","0.69","7.41","79.07"
"M. Čabraja","Croatia 1.","Gorica","LB, LCB, RCB","28","500000","2027-06-30","11","1034","1","0","Croatia","left","182","7.05","4.61","66.04","2.79","18.75","0.52","4.84","2.35","0.09","0.02","0","0.78","11.11","11.111","2.18","48","2.09","45.83","4.79","50.91","0.44","2.09","0.44","43.87","82.94","22.28","80.86","6.09","61.43","0.05","0","0.26","100","0.52","7.66","75","3.39","64.1","0.96","12.27","80.14"
"M. Valinčić","Croatia 1.","Dinamo Zagreb","RB","22","0","","11","1028","0","1","Croatia","right","182","9.02","6.48","64.86","1.58","44.44","0.26","7.09","2.28","0","0.04","0","0.61","28.57","0","2.28","23.08","2.63","60","6.04","47.83","1.31","2.54","0.61","44.74","80.63","16.46","72.34","4.03","50","0.07","0.09","0","0","0.35","6.39","64.38","2.8","34.38","0.79","8.75","78"
"M. Leš","Croatia 1.","Gorica","LCB, CB","25","300000","2026-06-30","11","1018","0","0","Croatia","left","182","6.81","4.95","57.14","3.01","55.88","0.27","5.02","0","0","0","0","0.09","0","0","0.09","0","0.09","0","1.15","46.15","0.18","0.62","0.27","46.06","91.17","16.53","80.21","3.27","43.24","0.01","0","0.09","0","0","4.07","67.39","0.27","33.33","0.27","6.72","71.05"
"T. Božić","Croatia 1.","Slaven Belupo","RCB","38","100000","","11","1017","0","0","Croatia","right","186","7.79","5.22","71.19","4.07","50","0.53","4.75","0.09","0","0.03","0","0.27","0","0","0.18","50","0","0","0.88","70","0.18","1.33","0.27","36.55","85.23","17.17","73.71","5.49","50","0","0","0","0","0","5.49","66.13","0.88","70","0.53","6.99","67.09"
"F. Čuić","Croatia 1.","Gorica","CF","22","0","","13","1004","5","1","Croatia","right","188","3.59","3.41","47.37","7.71","36.05","0.09","2.48","1.52","0.45","0.39","0.09","1.88","47.62","23.81","0.63","57.14","0.72","37.5","5.83","24.62","3.14","0.36","0","18.56","70.05","3.68","58.54","0.99","36.36","0.04","0","0.18","0","0.36","2.42","55.56","1.17","53.85","0.45","2.33","61.54"
"S. Lawal","Croatia 1.","Istra 1961","RAMF, CF, LAMF","22","0","","12","987","1","1","Nigeria","right","184","4.56","4.19","58.7","3.74","31.71","0","2.56","3.1","0.09","0.19","0","1.82","30","5","2.55","32.14","4.29","40.43","10.67","33.33","3.56","3.37","1","19.6","67.91","3.92","48.84","1.09","33.33","0.12","0.09","0","0","0.18","1.82","45","2.37","50","0.91","2.74","66.67"
"L. Banovec","Croatia 1.","Vukovar","LAMF, RAMF, LW","24","0","","13","967","1","3","Croatia","right","185","7.63","6.79","47.95","3.44","32.43","0.28","4.24","1.68","0.09","0.14","0.09","1.21","30.77","7.692","1.21","46.15","1.77","42.11","7.26","30.77","2.79","1.12","0.09","20.29","69.27","5.86","58.73","1.12","41.67","0.14","0","0.09","0","0.56","1.21","61.54","1.21","61.54","0.65","2.7","55.17"
"Sergi Domínguez","Croatia 1.","Dinamo Zagreb","RCB","20","0","2029-06-30","10","947","1","0","Spain","right","191","8.74","6.27","75.76","4.66","65.31","0.38","5.39","0.67","0.1","0.12","0","0.95","20","10","0.19","50","0.38","75","1.43","60","1.05","1.81","0.29","63.39","87.26","25.18","76.23","4.94","48.08","0","0","0.29","33.33","0","8.17","69.77","0.95","40","0.19","10.45","67.27"
"B. Bošković","Croatia 1.","Lokomotiva Zagreb","LCMF, LDMF, RCMF","23","100000","2026-06-15","13","936","0","0","Bosnia and Herzegovina","right","190","11.06","7.4","59.74","5.1","58.49","0.58","7.02","0.87","0","0.06","0","0.77","25","0","0.19","50","0.67","85.71","4.52","42.55","0.96","0.58","0","29.42","81.05","7.6","63.29","1.83","73.68","0.02","0","0","0","0","3.08","62.5","0.96","60","0.48","4.04","59.52"
"E. Shabani","Croatia 1.","Vukovar","LDMF, LCMF, RDMF","22","175000","","11","933","0","0","Germany","right","180","7.33","7.23","54.67","2.6","48.15","0.77","3.6","1.06","0","0.09","0","0.77","25","0","0.96","20","1.16","33.33","6.17","37.5","0.77","1.93","0.48","31.93","75.23","12.93","61.19","4.44","39.13","0.03","0.19","0.39","75","0.1","6.56","57.35","2.32","50","0.77","5.31","76.36"
"M. Agbekpornu","Croatia 1.","Slaven Belupo","RDMF, DMF, LCMF","27","400000","2026-05-31","12","927","1","1","Ghana","right","188","10.58","7.57","66.67","5.15","49.06","0.49","6.3","0.97","0.1","0.04","0","0.49","40","20","0","0","1.26","61.54","5.44","39.29","0.87","0.49","0.19","36.12","85.75","10.1","69.23","2.62","66.67","0.06","0.1","0.1","0","0.1","5.34","78.18","0.78","25","0.39","5.44","64.29"
"L. Ba","Croatia 1.","Varaždin","LCB, CB","28","350000","","10","925","0","0","France","right","188","8.17","5.06","69.23","3.02","54.84","0.68","5.59","0.58","0","0.02","0","0.29","100","0","0","0","0.39","75","1.65","52.94","0.29","0.29","0","45.92","86.02","20.43","75.71","5.84","51.67","0","0","0","0","0","3.21","48.48","0.19","0","0.1","7.39","52.63"
"S. Mkrtchyan","Croatia 1.","Osijek","LCB, CB","22","350000","2027-06-30","11","925","0","0","Armenia","left","190","7.78","5.45","67.86","4.67","43.75","0.97","5.52","0.39","0","0.01","0","0.1","0","0","0","0","0.58","66.67","1.65","47.06","0.58","0.68","0","45.34","88.84","19.46","81","5.94","59.02","0","0","0","0","0","5.74","77.97","0.39","25","0.29","8.95","82.61"
"M. Devetak","Croatia 1.","Rijeka","LB, LCB","26","700000","2027-06-30","11","917","1","2","Serbia","left","184","8.05","7.36","64","3.73","50","0.39","4.71","0.98","0.1","0.05","0","0.59","33.33","16.667","1.47","46.67","0.29","33.33","1.37","64.29","0.98","1.96","0.2","33.96","84.97","15.51","81.65","2.94","43.33","0.07","0","0","0","0.2","5.2","67.92","1.08","63.64","0.29","6.18","74.6"
"M. Šego","Croatia 1.","Hajduk Split","LAMF, CF","25","700000","2026-05-31","12","902","6","2","Croatia","right","178","3.39","3.69","54.05","2.69","48.15","0","2.03","4.39","0.4","0.5","0.1","2.29","47.83","26.087","3.59","41.67","2.69","59.26","6.78","47.06","2.89","1.7","0.1","21.25","76.06","2.79","71.43","1.4","57.14","0.17","0","0.2","100","0.7","1.7","82.35","4.29","51.16","1","4.09","90.24"
"A. Latković","Croatia 1.","Varaždin","AMF, RAMF, CF","25","450000","2028-05-31","12","898","3","0","Montenegro","right","178","5.81","5.61","69.64","1.8","16.67","0","2.13","2.2","0.3","0.18","0","1.3","30.77","23.077","1","20","2.91","55.17","9.82","41.84","2","1.6","1.4","23.85","80.67","5.71","75.44","0.6","33.33","0.27","0.1","0","0","0.5","2.71","74.07","1.6","62.5","0.9","3.21","71.88"
"T. Duvnjak","Croatia 1.","Varaždin","RDMF, DMF, LDMF","22","300000","2026-05-31","11","894","0","1","Croatia","right","172","8.26","7.15","69.01","1.21","66.67","0.3","3.91","0.91","0","0.03","0","0.7","28.57","0","0.6","33.33","1.31","38.46","5.34","33.96","0.3","1.11","0.6","39.16","84.32","12.28","72.13","6.74","67.16","0.01","0","0.1","0","0.1","7.15","73.24","1.11","45.45","0.3","6.34","73.02"
"L. Jelenić","Croatia 1.","Osijek","RCB, LCB","25","700000","2027-06-30","9","893","2","0","Croatia","right","188","7.76","5.74","68.42","4.43","52.27","0.6","4.43","0.3","0.2","0.13","0.1","0.5","60","40","0","0","0","0","0.6","16.67","0.6","0.6","0.1","45.45","91.57","15.62","79.35","4.13","58.54","0","0","0","0","0","3.63","72.22","0.3","0","0","5.04","64"
"A. Orec","Croatia 1.","Rijeka","RB","24","400000","2026-06-30","11","886","1","3","Croatia","right","0","8.43","7.52","71.62","2.74","40.74","0.3","4.26","3.76","0.1","0.04","0","0.91","22.22","11.111","3.66","41.67","2.95","68.97","6.2","55.74","1.02","2.23","0.3","37.28","79.29","13.61","70.9","3.76","48.65","0.22","0","0","0","0.61","3.96","56.41","3.15","48.39","0.51","7.01","72.46"
"A. Pajaziti","Croatia 1.","Hajduk Split","RDMF, LCMF, LDMF","22","200000","","12","881","0","0","England","left","180","8.27","6.84","55.22","0.61","50","0.1","5.97","1.23","0","0.13","0","1.23","25","0","1.02","30","1.74","35.29","8.99","36.36","0.61","2.04","0.41","54.04","87.9","12.87","72.22","4.29","57.14","0.03","0","0","0","0.31","9.4","76.09","1.53","26.67","0.1","6.23","63.93"
"A. Husić","Croatia 1.","Rijeka","CB, LCB, RCB","24","800000","","9","876","1","1","Switzerland","left","186","4.73","3.08","70","2.05","50","0.41","3.81","0.41","0.1","0.05","0","0.92","11.11","11.111","0.41","25","0.21","100","1.23","41.67","0.62","0.82","0.1","46.44","87.61","15.72","73.2","5.55","50","0.03","0","0","0","0.1","4.62","53.33","0.92","33.33","0.31","7.5","69.86"
"A. Jakupović","Croatia 1.","Osijek","CF, AMF","27","1000000","2027-06-30","10","868","1","0","Austria","left","186","3.11","2.49","54.17","4.56","25","0","1.85","0.83","0.1","0.2","0","1.45","28.57","7.143","0.21","0","0.93","44.44","4.67","33.33","1.87","0.31","0","18.15","76","4.25","53.66","0.52","20","0.04","0","0.21","0","0.21","1.56","60","1.35","69.23","1.04","1.87","55.56"
"M. Heister","Croatia 1.","Istra 1961","LB, LWB","33","250000","2026-06-30","10","859","0","0","Germany","left","182","9.64","6.71","65.63","2.1","65","0.42","5.81","1.26","0","0.01","0","0.42","25","0","1.78","35.29","1.15","45.45","3.25","48.39","0.1","1.05","0.21","32.79","79.55","10.37","64.65","2.83","48.15","0.04","0","0","0","0.1","3.88","48.65","1.89","33.33","0.1","4.09","66.67"
"A. Maurić","Croatia 1.","Istra 1961","LDMF, LCMF","22","0","2027-06-30","12","853","2","0","Croatia","left","187","6.75","5.38","56.86","1.37","46.15","0.21","3.21","0.84","0.21","0.08","0","0.95","22.22","22.222","0.53","40","0.84","50","3.59","52.94","1.16","1.06","0","35.56","86.94","10.02","69.47","1.79","58.82","0.01","0","0.32","0","0.21","5.06","75","1.37","38.46","0.32","5.28","74"
"F. Krivak","Croatia 1.","Lokomotiva Zagreb","RAMF, RW, CF","20","0","2028-06-19","12","853","3","1","Croatia","left","180","4.43","3.59","55.88","2.11","30","0","2.83","2.95","0.32","0.1","0","1.27","58.33","25","0.95","44.44","3.17","53.33","9.28","40.91","2.64","2.53","0.63","21.31","77.72","2.95","57.14","1.69","56.25","0.16","0.11","0.11","100","0.84","1.9","61.11","1.37","53.85","1.06","1.48","78.57"
"I. Nestorovski","Croatia 1.","Slaven Belupo","CF","35","300000","","10","853","1","2","North Macedonia","left","182","2.95","3.17","33.33","8.44","38.75","0.21","2","1.37","0.11","0.21","0","2.22","28.57","4.762","0.53","20","0.84","62.5","6.75","39.06","3.17","0.11","0","22.79","70.83","5.28","56","2.22","38.1","0.04","0.11","0.11","100","0.42","3.06","51.72","1.27","25","1.06","2.43","65.22"
"A. Kadušić","Croatia 1.","Istra 1961","RB, LB, RWB","28","600000","","10","849","1","1","Bosnia and Herzegovina","right","176","12.3","10.92","62.14","1.7","50","0.53","6.84","1.17","0.11","0.02","0","0.53","20","20","2.44","21.74","0.74","42.86","2.33","27.27","0.95","1.8","0.11","41.55","71.43","16.64","59.24","7.74","52.05","0.02","0","0.21","100","0.11","7.1","53.73","3.29","29.03","0.74","10.07","72.63"
"D. Ljubičić","Croatia 1.","Dinamo Zagreb","RCMF, AMF","28","5000000","2029-06-30","11","848","0","2","Austria","right","187","4.99","5.52","57.69","0.96","33.33","0.21","2.4","1.59","0","0.14","0","1.49","35.71","0","0.96","33.33","0.74","71.43","2.55","50","2.33","1.38","0.64","34.92","84.19","8.38","70.89","0.74","57.14","0.22","0.11","0.21","100","0.74","4.56","72.09","1.8","70.59","1.38","3.93","72.97"
"D. Čolina","Croatia 1.","Osijek","RAMF, LB","25","1000000","2027-06-30","12","847","0","1","Croatia","left","174","8.18","6.69","58.73","3.72","34.29","0.21","5.56","2.13","0","0.07","0","0.74","28.57","0","2.23","19.05","2.66","56","6.06","42.11","1.49","1.38","0.11","28.9","74.26","9.46","65.17","2.55","50","0.15","0","0.11","0","0.53","2.76","65.38","2.02","52.63","0.96","5.74","64.81"
"M. Pajač","Croatia 1.","Lokomotiva Zagreb","LWB, LB","32","350000","2026-06-30","9","846","1","1","Croatia","left","185","5.11","4.26","60","0.32","0","0","2.93","4.04","0","0.13","0","0.53","60","20","5.64","35.85","2.34","72.73","6.38","51.67","0.85","2.55","0.43","46.7","72.67","18.09","62.94","5.96","41.07","0.2","0","0","0","0.53","7.45","54.29","6.28","40.68","0.85","11.6","74.31"
