"Player","League","Team","Position","Age","Market value","Contract expires","Matches played","Minutes played","Goals","Assists","Birth country","Foot","Height","Successful defensive actions per 90","Defensive duels per 90","Defensive duels won, %","Aerial duels per 90","Aerial duels won, %","Shots blocked per 90","PAdj Interceptions","Successful attacking actions per 90","Non-penalty goals per 90","xG per 90","Head goals per 90","Shots per 90","Shots on target, %","Goal conversion, %","Crosses per 90","Accurate crosses, %","Dribbles per 90","Successful dribbles, %","Offensive duels per 90","Offensive duels won, %","Touches in box per 90","Progressive runs per 90","Accelerations per 90","Passes per 90","Accurate passes, %","Forward passes per 90","Accurate forward passes, %","Long passes per 90","Accurate long passes, %","xA per 90","Second assists per 90","Smart passes per 90","Accurate smart passes, %","Key passes per 90","Passes to final third per 90","Accurate passes to final third, %","Passes to penalty area per 90","Accurate passes to penalty area, %","Deep completions per 90","Progressive passes per 90","Accurate progressive passes, %"
"K. Strande","Norway 2.","Moss","RCB","27","150000","2026-12-31","22","1974","2","0","Norway","right","185","9.53","6.38","62.14","3.28","55.56","0.68","6.29","0.78","0.09","0.07","0","0.55","33.33","16.667","0.68","46.67","0.41","66.67","1.23","59.26","0.41","1.09","0.05","50.7","90.92","18.37","83.13","5.11","61.61","0.02","0.05","0","0","0.05","8.21","81.11","1.46","53.13","0.55","9.03","81.31"
"M. Andresen","Norway 2.","Moss","RB","25","0","","23","1973","2","5","Norway","right","183","8.9","6.43","55.32","9.94","61.47","0.18","5.95","2.69","0.09","0.08","0","1","22.73","9.091","3.6","36.71","2.01","50","4.88","44.86","2.65","1.51","0.55","36.13","72.22","10.63","55.79","4.7","47.57","0.19","0.05","0.18","75","0.68","4.42","48.45","3.83","44.05","1.28","7.48","71.34"
"C. Landu-Landu","Norway 2.","Bryne","LCMF","33","100000","2025-12-31","27","1970","1","0","Norway","right","183","10.05","7.31","68.75","3.52","57.14","0.37","5.59","1.14","0.05","0.08","0","0.87","26.32","5.263","0.5","18.18","1.14","72","5.21","46.49","1.23","0.37","0","22.89","81.24","5.76","66.67","1.96","53.49","0.04","0","0","0","0.05","2.7","59.32","0.37","0","0.05","2.51","50.91"
"T. Roberts","Norway 2.","Stabæk","RCMF, LCMF","24","300000","2025-12-31","27","1966","3","4","United States","left","180","7.92","5.36","66.67","3.07","47.76","0.27","5.41","1.56","0.09","0.11","0","0.78","23.53","17.647","0.6","53.85","1.56","58.82","5.91","41.86","0.55","0.82","0.14","44.82","86.93","12.5","74.36","3.52","49.35","0.16","0","0.18","75","0.41","6.23","71.32","1.83","60","0.87","6.32","76.09"
"K. Makosso","Norway 2.","Start","DMF, RCMF","27","0","","26","1963","1","0","Congo","right","175","10.91","6.24","60.29","1.79","53.85","0.46","8.06","1.7","0.05","0.07","0","1.42","25.81","3.226","0.14","33.33","1.6","77.14","4.86","52.83","0.28","1.19","0.09","38.6","82.42","14.08","71.01","3.81","51.81","0.02","0.05","0.14","33.33","0.14","8.48","71.35","0.78","47.06","0.32","7.24","70.89"
"K. Lassen Harrison","Norway 2.","Moss","CB, RCB, DMF","23","125000","2027-12-31","23","1932","1","1","Norway","right","185","11.41","7.17","68.18","5.78","59.68","0.75","7.67","0.75","0.05","0.03","0","0.61","23.08","7.692","0.37","37.5","1.02","45.45","4.05","45.98","0.61","0.93","0.09","39.55","85.51","14.02","70.43","4.33","44.09","0.04","0","0","0","0.09","4.33","67.74","0.84","27.78","0.19","5.54","56.3"
"S. Nordbø","Norway 2.","Raufoss","LCMF, RCMF","22","0","2026-12-31","23","1930","4","0","Norway","left","186","6.99","5.32","55.26","2.89","48.39","0.42","4.25","1.59","0.19","0.09","0","1.77","36.84","10.526","0.7","40","1.26","51.85","4.62","35.35","0.7","0.42","0","30.31","84.77","9","69.95","2.66","61.4","0.06","0","0","0","0","4.85","79.81","1.07","47.83","0.23","3.87","65.06"
"R. Nelson","Norway 2.","Raufoss","RW, RWF","28","100000","2025-12-31","29","1928","2","5","Scotland","","0","8.5","7.61","65.64","1.4","10","0.09","3.65","1.96","0.09","0.07","0","1.68","27.78","5.556","1.21","23.08","3.13","34.33","8.26","26.55","1.12","1.26","0.42","33","79.49","9.62","67.48","3.73","63.75","0.04","0.09","0.23","60","0.33","4.53","72.16","2.66","57.89","1.35","5.65","69.42"
"S. Sjøkvist","Norway 2.","Start","RB","26","275000","2025-12-31","21","1919","4","3","Norway","right","181","9.19","7.6","61.11","1.69","44.44","0.33","4.91","4.13","0.09","0.11","0","0.61","61.54","30.769","5.02","42.06","2.25","66.67","4.97","38.68","0.7","1.88","0.66","38.93","72.89","13.23","60.28","6.28","47.76","0.3","0","0.28","50","0.89","4.83","59.22","5.25","55.36","1.08","11.54","69.92"
"A. Hansen","Norway 2.","Raufoss","RCB, RCMF","24","175000","","27","1916","3","0","Norway","right","176","9.63","6.48","65.22","7.09","62.25","0.52","5.54","0.75","0.14","0.12","0.05","0.75","43.75","18.75","0.09","50","1.17","32","3.76","30","0.66","1.13","0.05","32.51","84.54","13.06","72.3","3.48","55.41","0.01","0.05","0","0","0.05","5.07","76.85","0.42","22.22","0.19","5.78","65.04"
"N. Walstad","Norway 2.","Stabæk","LB, LCB, RB","28","275000","","24","1904","1","3","Norway","left","179","7.85","5.53","63.25","3.4","45.83","0.57","5.54","2.6","0.05","0.06","0","0.71","13.33","6.667","2.88","21.31","2.74","65.52","6.38","50.37","1.09","3.12","0.66","48.12","81.04","18.91","72","5.63","51.26","0.03","0","0.24","40","0.24","7.99","72.19","3.36","30.99","0.76","8.37","72.32"
"R. Thorkelsson","Norway 2.","Kongsvinger","LCB","23","300000","","21","1902","0","0","Iceland","left","186","8.14","4.97","68.57","3.97","58.33","0.47","6.21","0.57","0","0.01","0","0.33","42.86","0","0.28","33.33","0.47","70","2.03","48.84","0.19","1.37","0.05","52.67","87.51","18.97","76.56","6.72","55.63","0.01","0","0","0","0.05","9.23","78.46","1.09","21.74","0.19","10.08","69.48"
"M. Emilsen","Norway 2.","Ranheim","DMF, RCMF, LCMF","22","250000","2025-12-31","26","1892","3","1","Norway","right","186","7.99","6.37","70.15","1.86","53.85","0.19","5.15","1.47","0.14","0.11","0","0.9","26.32","15.789","0.86","50","1.24","61.54","5.23","35.45","0.76","1.57","0.1","48.04","87.52","8.13","63.74","2.76","56.9","0.06","0","0.1","50","0.14","4.42","66.67","2","52.38","0.81","4.47","60.64"
"L. Görlich","Norway 2.","Bryne","RB","25","300000","","27","1871","3","9","Germany","right","181","10.1","7.79","67.9","2.45","39.22","0.34","5.56","3.94","0.14","0.04","0","0.58","41.67","25","5.44","46.9","1.97","51.22","4.47","46.24","1.25","0.82","0.1","38.48","71.63","15.15","60.95","6.11","46.46","0.19","0","0.14","100","0.91","7.02","57.53","5.15","54.21","0.87","10.05","76.56"
"S. Strand","Norway 2.","Åsane","LB, LWB","24","200000","2025-12-31","28","1866","2","4","Norway","left","178","7.81","4.82","77","1.98","46.34","0.19","4.48","4.34","0.1","0.04","0","0.77","18.75","12.5","4.29","42.7","4.1","55.29","7.67","50.31","1.59","1.98","0.68","33.23","78.37","7.33","55.92","3.86","42.5","0.19","0","0.1","100","0.68","2.12","45.45","3.42","49.3","0.29","5.35","68.47"
"L. Sødal","Norway 2.","Bryne","RCMF, LCMF","23","0","","21","1862","3","1","Norway","right","0","11.6","8.41","67.24","3.58","55.41","0.24","6.78","1.93","0.15","0.1","0","1.16","33.33","12.5","0.73","40","1.98","60.98","6.82","51.77","1.6","1.06","0.05","36.4","82.74","11.99","71.77","3.48","47.22","0.07","0.15","0.1","50","0.29","5.27","73.39","1.35","46.43","0.58","5.7","64.41"
"P. Slørdahl","Norway 2.","Ranheim","LCB","24","275000","","19","1840","0","1","Norway","right","188","8.51","3.62","66.22","4.94","51.49","0.88","8.53","0.54","0","0.02","0","0.24","60","0","0.1","100","0.34","71.43","1.42","68.97","0.54","1.71","0.05","72.15","91.66","22.3","80.04","8.32","64.12","0.01","0","0.05","100","0","12.28","80.88","0.64","53.85","0.29","11.45","80.34"
"D. Wolfe","Norway 2.","Åsane","RB, RWB","25","0","","22","1809","0","3","Norway","unknown","0","9.45","7.11","55.94","2.89","51.72","0.2","6.31","2.14","0","0.03","0","0.35","28.57","0","3.03","34.43","1.69","55.88","3.28","45.45","1.19","1.44","0.15","43.18","77.76","12.04","55.79","4.88","36.73","0.1","0.1","0.2","25","0.55","4.68","44.68","3.38","47.06","0.8","7.76","64.74"
"N. Skuseth","Norway 2.","Ranheim","RCB","21","0","2028-12-31","19","1802","0","0","Norway","unknown","0","7.59","4.84","65.98","5.04","63.37","0.6","6.26","0.5","0","0.05","0","0.25","60","0","0.05","0","0.45","55.56","2.15","44.19","0.4","1.95","0.05","70.92","90.28","23.42","79.96","6.09","59.84","0","0.05","0.1","100","0","9.49","78.42","0.35","28.57","0.1","11.14","73.09"
"Justin Salmon","Norway 2.","Egersund","LCMF, RCMF","26","200000","2025-12-31","26","1789","5","3","Liberia","right","183","6.04","6.24","57.26","1.86","40.54","0","3.22","2.11","0.25","0.12","0","1.41","28.57","17.857","2.11","38.1","2.26","35.56","7.14","32.39","2.47","1.26","0.35","30.99","78.25","9.56","61.58","3.47","47.83","0.12","0.05","0.2","50","0.5","3.62","62.5","2.21","52.27","1.01","4.18","77.11"
"P. Skjelbred","Norway 2.","Ranheim","RCMF","38","100000","2025-12-31","28","1785","0","2","Norway","right","178","6.55","5.6","60.36","0.91","66.67","0.1","4.22","2.02","0","0.07","0","0.61","33.33","0","0.71","28.57","2.22","70.45","5.04","58","1.87","1.66","0.45","38.67","85.14","14.22","79.79","0.81","68.75","0.06","0.1","0.25","20","0.2","4.94","80.61","1.76","60","1.26","4.89","73.2"
"E. Brenden","Norway 2.","Mjøndalen","RCMF","31","0","","27","1780","3","2","Norway","right","183","6.07","6.32","56","2.02","37.5","0.1","2.81","0.96","0.15","0.07","0.05","0.96","31.58","15.789","1.21","20.83","0.86","47.06","3.54","44.29","1.16","0.86","0.2","30.69","78.58","8.75","63.01","3.39","47.76","0.09","0","0","0","0.25","4.7","65.59","1.72","47.06","0.91","4.8","58.95"
"A. Hoven","Norway 2.","Stabæk","RB","27","200000","2026-12-31","20","1779","0","0","Norway","right","184","7.89","6.12","62.81","2.88","64.91","0.35","4.75","1.97","0","0.02","0","0.4","12.5","0","1.16","43.48","1.87","75.68","5.67","46.43","0.86","1.16","0.56","42.55","84.66","17.55","71.47","6.22","47.97","0.05","0","0","0","0.25","7.49","71.62","2.07","46.34","0.56","8.35","67.27"
"K. Skjærstein","Norway 2.","Egersund","GK","30","200000","","18","1776","0","0","Norway","left","190","2.74","0.15","100","0.76","86.67","0","3.64","0","0","0","0","0","0","0","0","0","0","0","0.1","100","0","0","0","35.07","84.54","21.84","77.03","13.28","66.03","0","0.05","0","0","0","4.26","47.62","0.51","10","0.05","10.19","76.62"
"V. Sakor","Norway 2.","Sandnes Ulf","DMF, LCMF","29","150000","","23","1772","1","1","Liberia","left","185","13","9.4","67.57","3.35","30.3","0.66","6.52","1.02","0.05","0.1","0","0.91","16.67","5.556","0.25","40","1.52","50","7.97","42.68","0.76","0.56","0","35.91","83.73","10.06","67.17","3.1","47.54","0.05","0.05","0.1","0","0.25","5.08","68","0.97","26.32","0.25","5.38","62.26"
"O. Hintsa","Norway 2.","Sogndal","CF","24","200000","2025-12-31","30","1766","4","1","Sweden","","178","3.62","3.41","62.69","5.1","15","0.05","1.61","1.99","0.2","0.25","0.1","1.43","57.14","14.286","0.87","35.29","1.58","51.61","5.2","37.25","3.21","0.15","0.1","12.23","74.58","2.7","60.38","0.51","0","0.12","0","0.1","50","0.25","1.27","64","0.66","61.54","0.66","1.53","60"
"B. Diabaté","Norway 2.","Stabæk","CF","25","350000","2027-12-31","22","1733","16","1","Mali","both","184","4.62","3.79","63.01","6.7","34.11","0.31","2.89","3.79","0.78","0.7","0.1","3.64","42.86","22.857","0.52","10","3.89","53.33","16.26","29.71","4.78","1.35","0.26","15.16","79.45","2.7","59.62","0.42","50","0.07","0.05","0.21","50","0.36","0.99","78.95","0.78","66.67","0.62","1.51","68.97"
"J. Holtan","Norway 2.","Egersund","CF","27","275000","","24","1721","6","1","Norway","right","175","4.39","3.87","51.35","6.01","49.57","0","3.34","1.57","0.31","0.25","0.16","1.52","41.38","20.69","0.78","20","1.73","42.42","8.79","24.4","3.66","0.94","0.31","13.65","67.05","3.45","46.97","0.89","47.06","0.02","0","0.05","100","0.21","1.31","52","0.52","50","0.37","1.57","53.33"
"A. Heredia-Randen","Norway 2.","Mjøndalen","DMF, LCMF","19","0","2028-12-31","21","1716","0","0","Mexico","right","181","11.64","10.17","61.34","4.35","36.14","0.21","6.83","1","0","0.02","0","0.68","30.77","0","0.52","20","1.1","61.9","3.83","36.99","1.31","1.05","0.16","41.33","82.74","15","70.63","3.46","53.03","0.01","0","0.21","0","0.1","7.24","71.74","1.73","42.42","0.94","7.4","67.38"
"G. Mogensen","Norway 2.","Ranheim","CF","24","125000","2026-12-31","30","1706","4","3","Denmark","right","190","4.48","4.48","52.94","6.65","37.3","0","3.1","1.53","0.21","0.2","0","1.42","48.15","14.815","0.47","33.33","1.79","38.24","7.86","24.83","3.59","0.32","0.21","17.09","64.2","4.01","50","0.32","33.33","0.2","0.11","0.11","0","0.63","1.53","48.28","1.42","66.67","1.58","2.8","43.4"
"H. Tadesse","Norway 2.","Egersund","RCMF, LCMF","27","150000","","23","1701","0","4","Ethiopia","right","172","5.98","5.45","59.22","1.9","41.67","0.16","3.91","2.28","0","0.09","0","1.01","36.84","0","1.8","41.18","2.12","55","7.09","38.06","2.17","1.48","0.79","29.58","84.97","7.62","81.25","1.16","50","0.09","0.16","0.05","0","0.53","3.12","84.75","2.06","51.28","0.95","4.07","75.32"
"M. Riisnaes","Norway 2.","Vålerenga","LW, LWF","20","0","2027-07-31","23","1691","3","1","Norway","right","182","4.84","3.99","54.67","2.24","45.24","0.11","3.62","3.46","0.16","0.22","0","1.7","28.13","9.375","1.6","40","3.57","61.19","9.26","39.66","3.73","2.87","0.96","30.71","84.06","6.71","71.43","1.06","60","0.16","0.16","0.48","33.33","0.37","2.93","78.18","1.97","51.35","1.54","3.51","78.79"
"B. Bye","Norway 2.","Ranheim","CF","35","125000","2025-12-31","29","1655","11","1","Norway","right","185","2.39","1.79","36.36","4.08","32","0.05","2.49","2.18","0.6","0.44","0.11","2.18","50","27.5","0.54","30","1.31","70.83","5.27","31.96","3.48","0.65","0.22","14.19","72.41","2.28","52.38","0.71","46.15","0.04","0","0","0","0.27","1.41","46.15","0.65","41.67","0.6","1.25","60.87"
"A. Nyhagen","Norway 2.","Sandnes Ulf","LB","26","100000","2025-12-31","24","1647","1","2","Norway","left","181","7.92","5.85","56.07","1.58","48.28","0.33","4.94","3.83","0.05","0.06","0","0.87","37.5","6.25","4.92","33.33","2.4","75","3.61","57.58","1.86","1.64","0.05","35.85","71.04","11.42","57.42","6.99","46.09","0.04","0","0.05","100","0.44","5.46","62","3.88","43.66","0.71","8.63","65.82"
"M. Dahlby","Norway 2.","Stabæk","RW, RWF, RAMF","26","175000","2026-12-31","25","1641","8","2","Norway","left","184","5.43","4.94","62.22","2.47","26.67","0.05","3.23","5.1","0.38","0.41","0.05","2.69","53.06","16.327","1.76","31.25","6.53","45.38","12.29","34.38","3.73","1.76","0.27","24.9","72.47","4.88","57.3","1.32","54.17","0.16","0.05","0.27","60","0.27","1.86","61.76","2.3","52.38","0.88","3.78","71.01"
"A. Kryger","Norway 2.","Bryne","RCMF, RB","27","150000","2026-12-31","20","1640","3","2","Norway","right","184","9.55","5.98","66.06","4.94","51.11","0.55","6.14","1.1","0.16","0.11","0","1.48","18.52","11.111","1.65","33.33","0.49","55.56","3.07","39.29","1.04","0.6","0","44.84","76.99","19.15","65.04","8.07","56.46","0.16","0.05","0.05","0","0.16","9.05","66.67","2.96","50","0.99","10.15","76.22"
"F. Pålerud","Norway 2.","Start","RB, RCB","31","150000","2026-12-31","21","1632","0","1","Norway","right","181","11.14","8.38","70.39","3.2","60.34","0.39","4.69","2.04","0","0.04","0","0.72","38.46","0","2.15","35.9","1.21","77.27","3.75","45.59","0.77","1.54","0.11","36.73","75.53","13.84","61.35","6.01","49.54","0.08","0.06","0.11","50","0.39","5.51","65","2.37","41.86","0.39","7.83","55.63"
"K. Haga","Norway 2.","Åsane","LB, LWB","27","75000","","25","1628","2","1","Norway","","0","8.51","6.86","59.68","1.33","16.67","0.11","5.25","3.87","0.11","0.05","0","1","22.22","11.111","4.04","42.47","3.04","61.82","5.64","45.1","1.38","1.66","0.44","44.28","78.28","13.27","58.33","6.74","41.8","0.1","0.06","0.17","33.33","0.44","6.08","56.36","3.65","51.52","0.61","8.96","64.2"
"A. Hadzic","Norway 2.","Raufoss","LCB, LCMF","26","150000","","17","1625","0","0","Norway","left","185","6.98","5.26","65.26","2.94","47.17","0.39","3.93","0.39","0","0.02","0","0.22","50","0","0.28","40","0.28","60","1.99","63.89","0.11","1.66","0.11","45.42","87.07","17.22","77.81","5.82","59.05","0","0.06","0.11","0","0.06","7.37","69.17","1.16","42.86","0.28","7.37","79.7"
"P. Flo","Norway 2.","Sogndal","LCB","36","50000","2025-12-31","19","1612","2","0","Norway","left","184","10.38","4.8","75.58","5.08","48.35","0.56","7.61","0.78","0.11","0.07","0.11","0.33","33.33","33.333","0.33","33.33","0.61","72.73","2.18","56.41","0.39","1.34","0.11","53.21","87.3","24.01","79.53","5.97","56.07","0.04","0","0.17","66.67","0.28","9.04","72.84","1.28","52.17","0.45","12.39","74.32"
"G. Öregaard","Norway 2.","Sandnes Ulf","LCB, RCMF, RCB","23","150000","2025-12-31","21","1607","1","0","Faroe Islands","right","180","11.59","5.32","77.89","4.14","51.35","1.23","7.78","0.67","0.06","0.06","0","0.67","33.33","8.333","0.28","60","0.39","57.14","2.13","50","0.67","1.06","0.06","42.51","82.08","16.19","66.09","7.39","45.45","0","0.06","0.06","100","0","7.45","65.41","0.73","30.77","0.22","7.67","67.88"
"N. Alexandersson","Norway 2.","Moss","RCMF, LCMF, CF","23","200000","2025-12-31","22","1605","4","1","England","right","178","7.07","6.06","56.48","1.91","35.29","0.11","4.2","2.41","0.22","0.23","0","1.85","36.36","12.121","1.63","37.93","2.41","39.53","6.5","39.66","2.24","1.68","0.28","30.28","73.33","9.81","56","3.08","47.27","0.18","0.06","0.34","50","0.34","4.37","64.1","2.41","41.86","0.62","5.16","64.13"
"H. Brkic","Norway 2.","Sandnes Ulf","RCMF, LCMF","25","325000","2025-12-31","21","1594","1","1","Sweden","right","169","5.08","4.52","56.25","1.58","57.14","0.28","2.73","1.13","0.06","0.13","0","1.69","16.67","3.333","0.62","72.73","1.02","27.78","4.86","40.7","1.02","1.02","0.06","49.69","87.05","13.32","72.46","7.62","60.74","0.18","0","0.23","50","0.34","8.58","75.66","2.6","45.65","0.9","8.64","81.05"
"S. Grytebust","Norway 2.","Aalesund","GK","35","200000","","17","1592","0","0","Norway","right","187","1.58","0.17","33.33","0.68","83.33","0","2.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.03","79.03","14.08","71.49","12.21","68.06","0.02","0","0","0","0","4.75","59.52","0.34","16.67","0.06","9.67","78.95"
"E. Baidoo","Norway 2.","Sogndal","RW","19","0","","19","1592","7","3","Ghana","right","174","6.39","6.78","58.33","2.88","29.41","0.11","2.79","7.58","0.4","0.38","0","2.2","38.46","17.949","4.01","32.39","8.54","60.93","13.57","48.75","3.9","3.79","2.04","29.06","75.88","6.56","62.93","1.64","37.93","0.15","0.06","0.4","57.14","0.73","1.75","74.19","3.17","48.21","1.07","4.58","72.84"
"D. Gaustad","Norway 2.","Ranheim","RW, RWF, RAMF","21","150000","2027-12-31","21","1591","3","0","Norway","left","167","3.34","4.02","56.34","1.19","14.29","0","1.53","4.75","0.17","0.31","0","2.72","37.5","6.25","1.7","40","5.77","51.96","10.41","46.2","4.3","2.09","0.45","20.53","73.83","5.94","64.76","0.74","53.85","0.16","0.06","0.11","50","0.34","1.13","75","2.88","56.86","1.64","3.05","72.22"
"A. Güven","Norway 2.","Kongsvinger","CF, LW","39","50000","","30","1585","5","3","Türkiye","right","184","3.52","3.29","72.41","4.6","29.63","0.17","1.57","2.16","0.28","0.4","0.06","2.16","39.47","13.158","0.68","50","2.21","43.59","8.35","31.29","3.75","0.57","0.11","19.82","73.35","3.92","65.22","0.45","87.5","0.09","0","0","0","0.34","1.14","65","1.48","42.31","0.62","2.33","53.66"
"K. Somesi","Norway 2.","Raufoss","RCMF, LCMF","24","0","2025-12-31","26","1582","1","2","Norway","right","186","7.23","6.43","69.03","7.23","44.09","0.28","3.33","0.97","0.06","0.11","0.06","0.8","21.43","7.143","0.4","14.29","1.65","44.83","5.29","33.33","1.19","0.91","0.4","31.86","84.11","8.08","61.27","2.1","59.46","0.04","0.06","0.06","0","0.28","4.21","66.22","0.68","58.33","0.57","3.41","60"
"J. Husebø","Norway 2.","Bryne","LB, LCB, LCMF","26","75000","2027-12-31","26","1573","1","0","Norway","","0","9.73","6.75","69.49","5.66","66.67","0.63","6.21","0.63","0.06","0.02","0","0.23","25","25","0.46","25","1.09","42.11","3.09","40.74","0.34","0.74","0.06","39.82","85.2","16.54","74.39","7.38","62.79","0.01","0","0.06","0","0","7.84","72.99","1.14","40","0.29","8.24","75"
"I. Spiridonov","Norway 2.","Bryne","GK","37","50000","2025-12-31","16","1560","0","0","Lithuania","right","190","1.5","0.06","100","0.63","90.91","0","1.81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","14.48","82.07","11.13","77.72","9.17","72.33","0","0","0","0","0","2.71","63.83","0.12","0","0","7.44","86.05"
"L. Gerson","Norway 2.","Kongsvinger","LCB, CB","35","100000","","19","1554","0","0","Norway","right","186","7.53","4.63","63.75","4.29","58.11","0.69","5.57","0.41","0","0","0","0.06","100","0","0.35","33.33","0.35","66.67","1.04","72.22","0.17","1.16","0","57.86","88.99","22.93","80.56","6.95","55.83","0","0","0","0","0","10.08","75.29","1.56","37.04","0.41","10.83","80.21"
"A. Andresen","Norway 2.","Stabæk","LB, LWB","20","0","","20","1515","2","3","Norway","left","175","8.61","5.82","72.45","4.22","32.39","0.3","6","2.79","0.12","0.13","0","1.54","30.77","7.692","2.26","31.58","3.33","48.21","8.67","42.47","2.02","3.21","0.89","42.3","77.39","15.98","63.94","3.5","35.59","0.12","0","0.3","0","0.48","6.24","61.9","3.8","45.31","1.31","7.96","68.66"
"I. Hoffmann","Norway 2.","Moss","LB, LWB","24","300000","2027-06-30","16","1509","4","3","United States","right","175","7.69","6.44","62.96","0.83","42.86","0.06","4.25","5.31","0.24","0.11","0","1.13","36.84","21.053","4.23","42.25","5.07","60","9.13","52.29","1.61","3.94","1.19","40.56","77.65","14.31","67.5","6.08","62.75","0.22","0.06","0.12","50","0.78","5.61","72.34","4.77","46.25","0.95","10.02","68.45"
"P. Vogt","Norway 2.","Mjøndalen","RB, RWB","25","0","","20","1506","1","1","Norway","right","180","9.92","8.9","56.38","1.55","46.15","0.06","5.55","2.27","0.06","0.03","0","0.54","11.11","11.111","3.47","46.55","1.61","37.04","2.87","37.5","0.66","1.37","0.6","35.02","76.11","13.39","64.73","6.39","55.14","0.09","0.06","0","0","0.36","6.04","64.36","3.82","54.69","0.6","9.38","75.8"
"J. Thorkildsen","Norway 2.","Start","GK","21","500000","2026-12-31","16","1506","0","0","Norway","","0","1.55","0.06","0","0.78","84.62","0","1.89","0.06","0","0","0","0","0","0","0","0","0.06","100","0.12","100","0","0","0","21.04","73.58","14.28","62.76","12.25","59.51","0","0","0","0","0","3.65","39.34","0.42","14.29","0","8.9","67.11"
"M. Mbaye","Norway 2.","Sandnes Ulf","GK","29","200000","","16","1501","0","0","Senegal","right","190","3.24","0.42","71.43","0.78","84.62","0","3.23","0.06","0","0","0","0","0","0","0","0","0.18","33.33","0.3","60","0","0","0","20.09","79.4","13.01","70.51","10.07","66.07","0","0","0","0","0","3.54","61.02","0.3","0","0","7.85","75.57"
"S. Jarl","Norway 2.","Vålerenga","LCB","25","450000","2027-12-31","16","1501","1","0","Norway","right","188","8.99","6.54","73.39","3.84","53.13","0.66","5.74","0.42","0.06","0.06","0.06","0.3","40","20","0.6","20","0.42","42.86","2.16","41.67","0.54","2.16","0.06","67.93","90.03","23.8","82.12","7.85","63.36","0.01","0","0.06","0","0.06","13.37","82.51","1.5","48","0.36","10.43","76.44"
"S. Kilen","Norway 2.","Aalesund","CF, LW","20","0","2028-12-31","23","1499","4","4","Norway","","0","5.58","4.92","62.2","5.34","33.71","0","2.88","2.64","0.24","0.27","0","1.44","41.67","16.667","0.54","44.44","3.18","52.83","11.35","28.57","2.64","1.08","0.3","20.35","78.76","5.64","64.89","0.9","40","0.1","0","0.12","100","0.3","1.38","56.52","1.38","56.52","1.08","2.64","63.64"
"M. Johnsen","Norway 2.","Ranheim","LW, LWF, RW","25","150000","2027-12-31","25","1493","2","1","Norway","right","175","6.21","6.99","62.07","1.93","43.75","0.06","2.33","3.74","0.12","0.21","0","2.05","32.35","5.882","1.33","22.73","5","50.6","12.42","37.38","1.99","2.71","0.9","25.86","72.96","6.87","53.51","1.15","42.11","0.15","0.18","0.48","50","0.24","1.57","53.85","2.89","45.83","1.45","4.88","61.73"
"O. Spiten-Nysæter","Norway 2.","Stabæk","CF, LWF","18","0","","22","1472","11","1","Norway","right","0","3.91","4.83","54.43","0.73","33.33","0","1.33","6.79","0.67","0.43","0","4.16","32.35","16.176","2.81","34.78","8.5","52.52","17.18","42.35","4.28","3.06","0.37","24.88","73.22","4.46","50.68","1.53","48","0.08","0","0.24","0","0.24","2.2","50","2.75","55.56","0.73","3.85","77.78"
"M. Nielsen","Norway 2.","Aalesund","CB","31","300000","2025-12-31","15","1469","2","0","Denmark","right","192","8.76","3.68","76.67","8.21","67.91","0.74","6.8","0.61","0.12","0.13","0.06","1.04","41.18","11.765","0.18","33.33","0.18","66.67","0.92","53.33","1.59","0.43","0","39.7","79.94","18.26","66.44","7.96","52.31","0.01","0","0.06","0","0.06","8.27","58.52","1.16","31.58","0.61","10.05","67.07"
"S. Nygard","Norway 2.","Åsane","RW, LCMF, RWF","30","125000","","23","1445","0","4","Norway","left","175","5.29","5.29","63.53","1.56","36","0","2.36","0.75","0","0.13","0","0.75","0","0","0.87","57.14","0.75","25","3.92","23.81","2.12","0.87","0.06","36.93","84.49","8.47","73.53","2.18","62.86","0.14","0","0.19","33.33","0.56","3.86","74.19","2.12","67.65","1.62","3.86","70.97"
"V. Wenaas","Norway 2.","Ranheim","LW, LWF, LAMF","23","0","2025-12-31","29","1434","1","1","Norway","unknown","0","7.22","7.91","57.14","3.45","34.55","0.31","3.88","3.2","0.06","0.17","0","1.76","25","3.571","1.38","22.73","5.4","44.19","13.74","37.9","3.33","2.07","0.25","20.33","77.47","4.08","61.54","1","50","0.13","0","0.13","50","0.31","0.94","60","1.26","65","1.19","2.89","54.35"
"V. Moberg","Norway 2.","Mjøndalen","CF","34","175000","","26","1430","3","2","Norway","right","190","3.97","3.02","60.42","10.64","42.01","0.06","2.84","1.83","0.13","0.31","0","1.89","46.67","10","0.25","75","1.01","68.75","5.16","35.37","2.71","0.19","0","16.05","73.33","5.54","46.59","0.88","64.29","0.03","0","0.13","50","0.06","3.15","64","0.63","40","0.44","2.2","71.43"
"A. Conteh","Norway 2.","Mjøndalen","CF, AMF","20","0","2029-07-31","26","1426","6","1","Sierra Leone","unknown","0","3.35","2.59","63.41","11.3","40.22","0.25","2.31","2.02","0.38","0.46","0.13","3.09","42.86","12.245","0.44","14.29","1.89","33.33","9.09","30.56","3.91","0.82","0.06","16.66","70.45","4.04","50","1.58","40","0.04","0","0.06","0","0.13","2.02","62.5","1.14","33.33","0.57","2.15","58.82"
